# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=19
# stan_version_patch=1
# init=random
# enable_random_init=0
# seed=654902097
# chain_id=2
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=result/calcium-model-100-root-5106-const-Be-eta1/cell-5091/chain_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16
236.684,0.954015,0.00122516,9,880,1,-230.305,0.0941987,0.0205055,0.0584605,0.0493725,2.56789,1.59367,0.116015,0.00652423,0.977934,0.000233387,0.880114,0.793936,0.0951764,0.191193,0.0874844,5.89768,0.0108383
236.684,3.52891e-06,0.00192149,2,6,1,-220.387,0.0941987,0.0205055,0.0584605,0.0493725,2.56789,1.59367,0.116015,0.00652423,0.977934,0.000233387,0.880114,0.793936,0.0951764,0.191193,0.0874844,5.89768,0.0108383
234.189,0.974088,0.000282409,10,1023,0,-226.297,0.0974057,0.0201858,0.0545878,0.0601113,2.58547,1.04065,0.104784,0.00653337,0.753956,0.000225017,1.02231,1.11313,0.095105,0.191407,0.084741,5.75126,0.0123933
234.123,0.999141,0.000466924,10,1023,0,-228.762,0.105676,0.0174695,0.052757,0.0527033,2.67597,0.846285,0.116872,0.00556389,0.598682,0.000211903,1.26945,0.91176,0.105351,0.178007,0.0896844,5.89211,0.00911164
230.959,0.948746,0.000814534,10,1023,0,-224.418,0.0898864,0.00903448,0.0572506,0.0624811,5.82841,0.659879,0.0812397,0.00744868,0.256336,9.37695e-05,0.718839,1.04942,0.0827787,0.216819,0.0836005,5.78123,0.0074975
229.483,0.923049,0.00124746,10,1023,0,-221.325,0.105998,0.00877638,0.0454374,0.0515915,4.36054,0.461219,0.128447,0.00647303,0.203949,5.90651e-05,1.12405,0.865323,0.128041,0.145263,0.091459,6.09263,0.00390647
228.706,0.36878,0.00178485,5,54,1,-217.404,0.109506,0.00856257,0.0461844,0.0517615,4.28297,0.444413,0.122704,0.00650761,0.221938,6.28404e-05,1.10889,0.817857,0.129333,0.147659,0.0897812,5.88749,0.00384875
232.221,0.997327,0.000675828,10,1023,0,-223.536,0.0993892,0.0103698,0.0594765,0.0596581,3.60213,0.448289,0.0881361,0.00562395,0.307698,9.78267e-05,0.930097,1.08079,0.106627,0.170082,0.0788998,5.50374,0.00460048
229.867,0.615529,0.00115182,10,1023,0,-222.847,0.0999091,0.00782997,0.0485031,0.0472654,4.91553,0.413206,0.141815,0.00727107,0.530533,5.90212e-05,1.07015,0.799732,0.11226,0.164626,0.0915828,6.1034,0.00793109
232.498,0.998807,0.000792276,9,511,0,-224.366,0.0969361,0.00869778,0.0568428,0.0595137,4.66313,0.479779,0.0937997,0.00512076,0.510679,6.22171e-05,1.02481,0.918936,0.130986,0.138911,0.0879746,5.9991,0.00807533
230.202,0.980024,0.00134317,10,1023,0,-221.091,0.0940238,0.0141205,0.0536307,0.0678951,5.09619,0.947212,0.0944221,0.00370103,0.266874,3.64663e-05,1.09919,0.928549,0.0804783,0.229195,0.0836675,5.61489,0.00887191
231.266,0.252937,0.00216413,2,4,1,-225.576,0.0939978,0.0141206,0.0535569,0.0681445,5.09808,0.94829,0.0942769,0.00371159,0.267177,3.64755e-05,1.10229,0.929762,0.0807387,0.229325,0.0837435,5.6289,0.00887566
231.889,0.984214,0.000645421,10,1023,0,-226.11,0.0968245,0.0168027,0.057452,0.0476174,6.2896,1.26513,0.13697,0.00537358,0.209476,3.76598e-05,1.47884,0.93856,0.0802713,0.218452,0.085618,5.98577,0.00531629
231.104,0.980091,0.00104786,10,1023,0,-224.393,0.0896287,0.0148945,0.0530059,0.0674893,4.10421,1.19466,0.0903198,0.00529232,0.224779,5.45616e-05,0.871817,0.834991,0.0888703,0.203157,0.0874843,5.95457,0.00400162
229.279,0.242312,0.0016745,3,10,1,-217.657,0.0894643,0.0149101,0.0529137,0.0682098,4.0983,1.19515,0.0901033,0.00530478,0.224877,5.47614e-05,0.872287,0.827098,0.0891201,0.204126,0.0877797,5.96719,0.00399418
233.48,0.999955,0.000499129,10,1023,0,-222.56,0.103178,0.0135554,0.0467614,0.0608499,4.60262,1.072,0.108759,0.00614197,0.181918,5.54081e-05,0.99313,0.866082,0.101729,0.178894,0.0830362,5.71478,0.00455461
229.451,0.988428,0.000832641,10,1023,0,-221.925,0.0921209,0.0187962,0.0659077,0.0455644,5.21962,0.953681,0.118256,0.00586079,0.748921,8.20445e-05,1.86002,1.04751,0.0660375,0.287932,0.095991,6.16085,0.0028449
231.416,0.65004,0.00134476,10,1023,0,-222.557,0.0885611,0.0139163,0.0466008,0.0707393,5.85342,1.36036,0.109104,0.00483433,0.771662,0.000115544,1.01272,0.865127,0.106275,0.173053,0.0877138,5.94903,0.00213857
231.345,0.782504,0.00101626,9,767,0,-222.124,0.110021,0.0126081,0.0621781,0.0430871,5.2421,1.48454,0.120563,0.00723384,0.974057,0.000111899,0.785324,0.909864,0.127706,0.144078,0.0838138,5.74535,0.0024272
231.76,0.955289,0.0010328,10,1023,0,-220.395,0.0979552,0.0135348,0.0475033,0.0702831,2.81364,0.736689,0.0975137,0.00542812,0.905973,0.000106086,0.84023,1.06392,0.125771,0.146529,0.0806209,5.55849,0.00185297
231.56,0.918677,0.00153432,6,126,1,-226.573,0.0927212,0.013699,0.046535,0.0695513,2.71836,0.749243,0.100676,0.00549741,0.918111,0.000107062,0.866945,0.994616,0.132017,0.14236,0.0829674,5.61002,0.00188227
231.297,0.276577,0.00209372,2,6,1,-224.871,0.0926735,0.0136982,0.0465095,0.0693672,2.72019,0.749858,0.100735,0.00549771,0.918792,0.000106638,0.867088,0.998263,0.132438,0.142106,0.0829828,5.60889,0.00188542
230.299,0.994224,0.000704438,10,1023,0,-219.665,0.0874347,0.0124743,0.0514391,0.0665076,3.13115,0.805886,0.110576,0.00578633,1.0217,0.000112316,0.71062,1.07019,0.13529,0.117739,0.0754238,5.89423,0.00165214
233.674,0.522031,0.00113228,10,1023,0,-223.712,0.0995683,0.0135837,0.0587247,0.0499843,2.93751,0.6306,0.111981,0.00739994,0.790865,8.09389e-05,1.14266,0.801083,0.0994035,0.180077,0.0910831,6.22462,0.00257639
236.984,0.970232,0.00065573,10,1023,0,-224.16,0.0994157,0.0216311,0.0546466,0.0614499,4.81873,1.71548,0.122631,0.00570796,1.41835,0.000200113,1.32396,1.0332,0.089416,0.195725,0.0865073,6.04436,0.00468145
235.942,0.798291,0.000995844,10,1023,0,-224.446,0.0897854,0.0119869,0.0528231,0.0612212,6.2855,1.63684,0.121983,0.00572583,1.89536,0.00012441,0.604296,0.794651,0.0691379,0.253922,0.0856163,5.96748,0.00326691
231.673,0.888874,0.00104418,10,1023,0,-226.191,0.101809,0.0152765,0.0590482,0.0509406,4.18534,0.899893,0.134396,0.00661697,3.37439,9.81312e-05,1.51885,0.9837,0.141839,0.134329,0.088761,5.85985,0.00413308
233.294,0.904733,0.00132497,9,511,0,-227.073,0.104766,0.0132822,0.0559047,0.0644918,4.80583,0.922273,0.0956433,0.00499522,3.22898,9.78725e-05,1.34694,0.808936,0.109647,0.174944,0.0918438,5.93199,0.00700262
234.84,0.493819,0.00173338,4,26,1,-223.695,0.100985,0.0132912,0.0574555,0.06384,4.7734,0.897084,0.0957748,0.00497552,3.15779,9.88202e-05,1.32593,0.812014,0.108829,0.176501,0.0908318,5.86276,0.0071431
236.394,0.991901,0.000957102,10,1023,0,-228.722,0.0904995,0.012683,0.0581556,0.0614051,8.13881,1.90662,0.0920293,0.00595005,0.609242,0.000166464,0.788026,0.918651,0.0860732,0.209495,0.0927314,6.26147,0.00433912
235.711,0.175543,0.00149871,4,26,1,-228.496,0.0906181,0.0126864,0.0582385,0.0614897,8.18547,1.90502,0.0921244,0.0059534,0.610184,0.000166293,0.790567,0.918123,0.0861739,0.208766,0.0931351,6.27887,0.00431268
235.281,0.981135,0.000431101,10,1023,0,-228.849,0.0992866,0.0116051,0.0639235,0.055043,8.1255,1.76482,0.0883702,0.00496318,0.621186,0.000160365,0.722658,0.935165,0.0906503,0.215616,0.0901023,5.73741,0.00431399
235.915,0.93973,0.000659606,10,1023,0,-227.212,0.0997964,0.0162535,0.0453418,0.0595857,7.40214,1.97073,0.138839,0.00702574,0.702626,0.000256837,1.05642,1.00039,0.0910164,0.194836,0.0873063,6.01191,0.00900335
236.538,0.977168,0.000922886,10,1023,0,-228.737,0.0899823,0.0170966,0.0529326,0.056072,4.82644,1.95735,0.0947736,0.00635992,0.619317,0.00044974,1.07628,0.848789,0.121267,0.152662,0.0849196,5.73597,0.00987834
242.168,0.906587,0.00138852,9,776,1,-232.109,0.0930794,0.0109066,0.0531713,0.0518953,5.66268,1.19783,0.128804,0.00698969,0.555251,0.000570413,0.619346,0.98691,0.0942348,0.184707,0.0830407,5.87366,0.0115992
242.168,0.0478593,0.00180269,3,9,1,-233.697,0.0930794,0.0109066,0.0531713,0.0518953,5.66268,1.19783,0.128804,0.00698969,0.555251,0.000570413,0.619346,0.98691,0.0942348,0.184707,0.0830407,5.87366,0.0115992
240.837,0.990965,0.000412817,10,1023,0,-234.95,0.0916724,0.0123227,0.0593042,0.0552915,4.87329,1.27334,0.106233,0.00624222,0.596586,0.000463603,0.660623,1.06864,0.113232,0.1514,0.0837623,6.00127,0.0107756
239.237,0.999638,0.000636785,10,1023,0,-236.628,0.0881847,0.0106141,0.0497699,0.0558069,4.53246,1.22898,0.115616,0.00697118,0.416058,0.000466062,0.588105,0.800662,0.119939,0.140752,0.0824478,6.00008,0.00902618
242.019,0.840505,0.000994951,10,1023,0,-230.882,0.10035,0.013953,0.0555566,0.0602919,3.33,1.55502,0.111509,0.0057172,0.938342,0.00104953,0.367671,1.12455,0.0730387,0.253652,0.087972,5.79896,0.0197501
248.567,0.827279,0.00112788,9,767,0,-232.968,0.0921105,0.0147041,0.0636021,0.0547837,3.10256,2.17069,0.0927085,0.00542232,0.759317,0.00193255,0.329932,0.732088,0.0685185,0.280701,0.0883835,5.64014,0.0181326
251.378,0.76379,0.00124381,8,505,1,-239.069,0.0918019,0.0154339,0.0479583,0.0636576,3.33114,2.20216,0.132023,0.00542646,0.810791,0.00224209,0.304453,0.986143,0.0649306,0.292431,0.0919366,5.85693,0.0220883
256.098,0.902904,0.00120913,8,255,0,-247.052,0.0836026,0.0162497,0.0571835,0.0575231,3.38456,2.2182,0.127353,0.00513725,0.785517,0.00266963,0.332707,0.931598,0.0685099,0.266,0.0841544,5.6343,0.0215117
256.15,0.266099,0.00154382,3,9,1,-245.388,0.0833588,0.0162673,0.0573134,0.0575271,3.38607,2.21808,0.127513,0.00513924,0.786198,0.00267971,0.332956,0.934746,0.0686098,0.266075,0.0840372,5.62227,0.0215203
280.216,0.990237,0.000567992,10,1023,0,-248.512,0.0853332,0.013198,0.0683409,0.0509677,4.73109,1.74758,0.130069,0.00643235,1.20449,0.00645969,0.358145,0.950959,0.0755474,0.256391,0.0960827,5.95197,0.0262024
297.64,0.867103,0.000859926,9,511,0,-270.547,0.0766276,0.0137721,0.0687736,0.053178,4.27999,1.85153,0.120704,0.00540007,1.43575,0.00992463,0.32497,0.899373,0.0853474,0.252263,0.0922287,5.30349,0.0220683
303.617,0.881197,0.00102216,7,208,1,-290.759,0.0753658,0.0141118,0.0656622,0.0553496,4.658,1.91218,0.134295,0.00510025,1.42188,0.011082,0.323248,0.894028,0.0763086,0.281319,0.094672,5.41959,0.0222166
303.617,0.000194554,0.00124618,9,511,0,-294.429,0.0753658,0.0141118,0.0656622,0.0553496,4.658,1.91218,0.134295,0.00510025,1.42188,0.011082,0.323248,0.894028,0.0763086,0.281319,0.094672,5.41959,0.0222166
330.269,0.911605,0.000280728,10,1023,0,-292.48,0.0675441,0.0147468,0.0571027,0.0730052,4.75422,2.14434,0.109522,0.00598258,1.40688,0.0239641,0.355099,0.574814,0.0938017,0.282038,0.119966,5.56536,0.0213859
334.395,0.99828,0.000364007,10,1023,0,-320.358,0.0648258,0.016967,0.0640728,0.0535459,3.75298,2.04959,0.126004,0.00655943,1.59776,0.0331992,0.418244,0.533627,0.122767,0.24203,0.11527,4.91275,0.0143416
332.096,0.995724,0.000554964,10,1023,0,-325.255,0.0633382,0.0177074,0.0661618,0.0571047,3.48069,2.43477,0.133769,0.00719692,1.73662,0.0346482,0.353673,0.562713,0.128271,0.222543,0.138904,5.90567,0.0154706
333.653,0.898506,0.000838734,10,1023,0,-313.129,0.0579033,0.0165608,0.0498196,0.075556,5.00813,1.50311,0.109614,0.00494088,0.418911,0.0303506,0.76272,0.443196,0.127164,0.224079,0.116674,5.17922,0.00554573
337.422,0.0260527,0.00105179,9,767,0,-320.443,0.0596074,0.0164051,0.0534843,0.0665047,4.92194,1.60647,0.113248,0.0049096,0.421438,0.0328091,0.775137,0.477343,0.14803,0.203325,0.129389,5.42691,0.00512111
339.799,0.994314,0.000256918,10,1023,0,-324.127,0.0687656,0.0180552,0.0582588,0.0607795,5.56297,1.73998,0.130747,0.00449234,0.546859,0.0327204,0.83683,0.597897,0.149968,0.197799,0.125409,5.32366,0.00615231
337.017,0.995652,0.000386277,10,1023,0,-331.246,0.0566469,0.0171186,0.0565943,0.063518,6.80291,1.75142,0.136121,0.00454822,0.513406,0.0422123,0.839171,0.550159,0.147654,0.221068,0.138848,5.36383,0.00620184
337.805,0.995976,0.000580083,10,1023,0,-333.19,0.0601132,0.0125331,0.0677421,0.0583172,8.52709,1.23336,0.128394,0.00411329,0.722722,0.0243385,0.751931,0.732899,0.116903,0.224943,0.117979,5.57095,0.00782761
337.635,0.155906,0.000868503,9,511,0,-331.253,0.0606251,0.0124697,0.0679835,0.0581371,8.56142,1.22953,0.128936,0.00412636,0.723813,0.024339,0.75002,0.731069,0.11776,0.224957,0.118671,5.57051,0.00782598
340.973,0.98167,0.000275979,10,1023,0,-330.771,0.0619816,0.0148091,0.0689551,0.0647414,8.49342,1.28366,0.1192,0.0039187,0.716196,0.0303399,0.77889,0.913058,0.119713,0.241988,0.123296,5.32894,0.00689594
340.278,0.996714,0.000402259,10,1023,0,-334.62,0.0601003,0.0138893,0.061921,0.0678981,9.99649,1.52805,0.119001,0.00383809,0.769841,0.0278286,0.867476,0.745053,0.132398,0.20972,0.121075,5.45764,0.00774107
338.698,0.998555,0.000600672,10,1023,0,-328.924,0.0596773,0.0143334,0.0605156,0.0583378,8.7745,0.969722,0.175119,0.00318322,0.968985,0.0372323,1.16693,0.66923,0.148452,0.201875,0.127332,5.33813,0.00676359
338.731,0.867753,0.00358744,10,1023,0,-328.747,0.0572364,0.0139564,0.068353,0.0689232,2.87094,0.628813,0.102311,0.00412902,1.30156,0.0306499,0.548124,0.68982,0.105458,0.276532,0.124619,5.30372,0.0132362
338.731,0,0.0405773,0,1,1,-329.957,0.0572364,0.0139564,0.068353,0.0689232,2.87094,0.628813,0.102311,0.00412902,1.30156,0.0306499,0.548124,0.68982,0.105458,0.276532,0.124619,5.30372,0.0132362
338.731,0.022393,0.00638594,2,5,1,-324.062,0.0572364,0.0139564,0.068353,0.0689232,2.87094,0.628813,0.102311,0.00412902,1.30156,0.0306499,0.548124,0.68982,0.105458,0.276532,0.124619,5.30372,0.0132362
339.363,0.996186,0.00064193,10,1023,0,-331.861,0.0633582,0.0135049,0.0695312,0.0670329,2.92871,0.69384,0.104065,0.00424721,1.15736,0.0345193,0.44982,0.646131,0.102854,0.297311,0.124168,5.10292,0.0139426
336.828,0.998834,0.000840872,10,1023,0,-333.358,0.0666538,0.0124796,0.0676683,0.0668392,2.91837,0.61025,0.0984352,0.00434151,0.95131,0.0319266,0.480018,0.614126,0.101722,0.291397,0.120953,5.12097,0.0158349
336.939,0.992406,0.00129205,10,1023,0,-327.019,0.0642236,0.0117871,0.0666482,0.0726448,4.797,0.588083,0.0959761,0.00400577,0.778127,0.0352675,0.643994,0.642494,0.0991952,0.31654,0.126657,5.0805,0.0146588
339.953,0.992219,0.00212905,10,1023,0,-331.991,0.0594256,0.0110184,0.0687436,0.0689337,7.05054,0.60463,0.110489,0.00431619,0.487842,0.0353028,0.674797,0.859886,0.101304,0.295105,0.128651,5.31393,0.0166846
337.447,0.606341,0.00369558,10,1023,0,-332.201,0.0584001,0.015675,0.0559634,0.0574644,6.61717,1.20707,0.146034,0.00345839,0.493371,0.0349846,1.28029,0.394839,0.154507,0.189268,0.125828,5.36739,0.0138246
333.467,0.954491,0.00196715,10,1023,0,-322.451,0.0668,0.0133697,0.0632986,0.0551003,12.0874,0.850666,0.164373,0.00373818,0.562388,0.0326665,1.49047,0.688741,0.106424,0.287149,0.133957,5.42019,0.015359
337.659,0.950331,0.00315949,10,1023,0,-322.529,0.0594394,0.0128747,0.0696369,0.0563209,5.17142,0.4915,0.13796,0.00221452,0.964645,0.0384194,1.19673,0.458207,0.109046,0.295323,0.139627,5.40329,0.0067182
335.409,0.0532959,0.00506535,3,11,1,-324.97,0.0594724,0.0128677,0.0696157,0.0562771,5.16524,0.490713,0.137926,0.0022145,0.963401,0.0386672,1.20057,0.458234,0.109132,0.294874,0.139489,5.40135,0.00675226
338.72,0.999984,0.000480003,10,1023,0,-327.012,0.0580069,0.012262,0.0673459,0.0583518,5.70912,0.503349,0.134742,0.00243769,1.01436,0.0353871,1.26833,0.46516,0.116652,0.266773,0.138853,5.5413,0.00701605
