# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=19
# stan_version_patch=1
# init=random
# enable_random_init=0
# seed=2009838379
# chain_id=3
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=result/calcium-model-100-root-5106-const-Be-eta1/cell-5026/chain_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16
77.5812,0.216423,0.00439532,7,127,0,-53.4377,0.267091,0.00337762,0.0822645,0.0722955,1.69704,0.0133883,0.118159,0.00581653,0.408534,0.0178996,1.11443,0.114526,0.0481873,0.172166,0.0860108,9.87982,0.044276
162.587,0.999385,0.000923654,8,255,0,-68.3732,0.195271,0.00294667,0.0688336,0.0477522,1.5954,0.0158924,0.143017,0.00437493,0.353637,0.0179877,1.08131,0.122277,0.0781109,0.291192,0.131794,6.42236,0.0449431
205.589,0.892322,0.00173185,6,120,1,-147.828,0.156346,0.00285684,0.0644574,0.0494803,1.49639,0.0140576,0.124631,0.00418645,0.297092,0.0187695,1.22529,0.128507,0.0903363,0.347201,0.166001,6.06501,0.0338116
235.782,0.465758,0.00239694,6,63,0,-196.51,0.137292,0.00257729,0.0598696,0.0461953,1.50014,0.0136888,0.122704,0.00387236,0.287295,0.0208573,1.18801,0.139234,0.100753,0.366301,0.191193,5.96842,0.0349789
273.255,0.972588,0.00103591,7,127,0,-226.825,0.109083,0.00256714,0.055522,0.0467371,1.4802,0.0143116,0.117488,0.00360835,0.292401,0.020041,1.22504,0.152327,0.104704,0.410996,0.215461,5.76843,0.0390942
289.348,0.895519,0.00177771,6,63,0,-268.847,0.100566,0.00247963,0.0527801,0.0454278,1.4771,0.0143234,0.113813,0.00353704,0.29735,0.0197606,1.24513,0.163341,0.106394,0.421998,0.215686,5.6002,0.0376861
289.348,6.23804e-06,0.00246105,2,7,1,-278.402,0.100566,0.00247963,0.0527801,0.0454278,1.4771,0.0143234,0.113813,0.00353704,0.29735,0.0197606,1.24513,0.163341,0.106394,0.421998,0.215686,5.6002,0.0376861
305.996,0.999731,0.000315685,9,511,0,-284.629,0.0946411,0.00263061,0.0528487,0.0438922,1.34575,0.0151226,0.113909,0.00352548,0.29261,0.0184643,1.27083,0.167288,0.11295,0.428379,0.234696,5.67658,0.0390065
347.917,0.988635,0.000579562,8,255,0,-295.316,0.0613939,0.00247698,0.0498413,0.0343406,1.20234,0.0152114,0.110783,0.00370683,0.309571,0.020111,1.30665,0.1617,0.131778,0.478426,0.275997,5.23996,0.0397594
367.284,0.915454,0.00102359,8,473,1,-339.024,0.0439144,0.00246059,0.0338244,0.0335589,1.20899,0.0142556,0.118531,0.00380855,0.355661,0.0155983,1.75263,0.141419,0.200006,0.469491,0.293628,4.16624,0.0313167
377.454,0.599746,0.0014823,6,91,1,-354.167,0.0449457,0.00236877,0.0335366,0.0343508,1.19133,0.0144535,0.120535,0.00375615,0.385919,0.0148474,1.65979,0.142777,0.203003,0.435896,0.293192,4.34725,0.0328848
394.811,0.92638,0.000948416,8,351,1,-368.407,0.0423186,0.00228904,0.0372555,0.0307188,1.31907,0.0124344,0.166983,0.00305049,0.354317,0.00866983,1.79937,0.156007,0.183465,0.356103,0.244357,4.73535,0.0326849
394.663,0.107127,0.00140439,2,7,1,-383.112,0.0423601,0.00228982,0.0371915,0.0307585,1.31753,0.0124453,0.166658,0.00305917,0.354445,0.00865274,1.80463,0.155987,0.183968,0.356495,0.244758,4.73506,0.0327026
396.772,0.99592,0.00026013,10,1023,0,-388.782,0.0442978,0.0022012,0.0355223,0.0309162,1.33563,0.0128711,0.169498,0.00298885,0.351438,0.00828433,1.70063,0.156434,0.1884,0.351726,0.247263,4.72145,0.0354552
407.492,0.963681,0.000460155,10,1023,0,-389.985,0.0354799,0.00259683,0.0303952,0.0390309,1.0302,0.0134061,0.164085,0.00243726,0.421214,0.00658638,1.83269,0.125382,0.178892,0.335121,0.239369,4.96655,0.0346644
415.681,0.332519,0.000744623,10,1023,0,-398.673,0.0400781,0.00437479,0.0513694,0.0313126,0.373777,0.0174485,0.134949,0.00141391,0.740309,0.00182631,1.36983,0.128798,0.109314,0.41556,0.240283,6.21692,0.0239531
415.357,0.931012,0.000250903,10,1023,0,-408.819,0.0312243,0.00471629,0.0476525,0.0333672,0.415163,0.0233837,0.133744,0.00134257,0.777828,0.00203699,1.32798,0.117646,0.108105,0.451918,0.243322,5.92074,0.022393
416.958,0.99022,0.000373494,10,1023,0,-407.532,0.0365776,0.00442555,0.0406202,0.0384631,0.396019,0.021855,0.144081,0.00138667,0.746355,0.00241202,1.18716,0.113715,0.115349,0.406964,0.231277,5.87268,0.0205115
412.343,0.771415,0.000638532,10,1023,0,-402.767,0.0312699,0.0036963,0.0335754,0.0471463,0.337316,0.0186539,0.11817,0.00117193,0.813324,0.00277563,0.915792,0.0572009,0.113834,0.477405,0.24083,5.42098,0.0152905
412.897,0.538985,0.00063752,10,1023,0,-398.071,0.0407921,0.00755702,0.0375266,0.0364992,0.514487,0.0332097,0.170369,0.000926363,0.208775,0.00486494,3.45395,0.0681035,0.20142,0.274262,0.304915,6.57598,0.0170392
418.082,0.878145,0.000363794,10,1023,0,-404.145,0.0373096,0.00742451,0.0343859,0.0401139,0.346005,0.0210998,0.130779,0.00155018,0.191544,0.00351912,3.25333,0.0709313,0.173418,0.333722,0.244716,5.24509,0.0215375
415.18,0.89796,0.000470224,10,1023,0,-407.775,0.0331899,0.00568616,0.0332794,0.0527506,0.447713,0.0254509,0.116725,0.00164942,0.19388,0.00346154,2.30824,0.0652665,0.160276,0.277286,0.251117,6.62504,0.0220331
414.95,0.0277504,0.000634627,9,901,1,-407.415,0.0329933,0.00569502,0.0329234,0.0526138,0.448888,0.0256462,0.117226,0.00168003,0.19566,0.00341412,2.29672,0.0662753,0.158399,0.280735,0.252174,6.62593,0.0218742
420.102,0.999991,0.000109664,10,1023,0,-411.057,0.0361397,0.00582301,0.0321086,0.0502137,0.443925,0.0260873,0.115975,0.00171073,0.177375,0.00326053,2.45888,0.061784,0.169405,0.286643,0.252311,6.19249,0.0222303
420.225,0.999316,0.000188885,10,1023,0,-412.708,0.0354037,0.00582408,0.0310682,0.050491,0.445327,0.0265317,0.123391,0.00170138,0.179966,0.00325094,2.39418,0.0665629,0.160966,0.303817,0.274637,6.5922,0.0221662
423.031,0.966367,0.000322404,10,1023,0,-410.202,0.0343069,0.00677556,0.0322753,0.0525302,0.374738,0.0271682,0.120847,0.0017777,0.175137,0.00243685,2.53901,0.0696992,0.149869,0.285287,0.264653,7.07945,0.0311821
421.31,0.836216,0.000506268,10,1023,0,-412.861,0.0329887,0.00836852,0.0297579,0.0458381,0.246248,0.0207095,0.141335,0.00309669,0.227638,0.00145565,2.99994,0.135569,0.152172,0.290783,0.28208,7.27996,0.029522
418.903,0.0636817,0.00058602,10,1023,0,-407.838,0.0371791,0.00750204,0.0294416,0.0474671,0.238889,0.0154485,0.136804,0.00323199,0.212616,0.00166457,3.00165,0.12546,0.155983,0.289891,0.27629,6.9865,0.0351226
418.789,0.994299,0.000116121,10,1023,0,-412.465,0.037501,0.0073495,0.0297639,0.0445671,0.245282,0.0167616,0.142053,0.00336112,0.214514,0.00179342,2.76579,0.112626,0.157935,0.294117,0.266958,6.64308,0.0345401
419.735,0.984052,0.000193665,10,1023,0,-407.076,0.0381109,0.00690058,0.0291989,0.0437422,0.280699,0.0155778,0.151208,0.00345319,0.217963,0.00190879,3.01,0.109003,0.156954,0.283569,0.25639,6.67132,0.0306212
421.589,0.929475,0.000313522,10,1023,0,-408.787,0.0358968,0.00489909,0.0465033,0.033222,0.39268,0.0123816,0.146247,0.00159468,0.257507,0.00132427,3.29935,0.0952264,0.182519,0.219262,0.28475,7.99118,0.0340229
422.336,0.509651,0.000446371,10,1023,0,-413.238,0.0361803,0.0052743,0.0584882,0.0260792,0.395081,0.0112298,0.128692,0.00219675,0.3298,0.00116605,3.40356,0.180341,0.163133,0.257653,0.235603,6.48615,0.0402359
420.701,0.925679,0.000248427,10,1023,0,-411.51,0.0337956,0.00518416,0.0571359,0.0277544,0.439247,0.00972717,0.134118,0.00201419,0.279338,0.00152344,3.73616,0.23387,0.16398,0.245757,0.212931,6.10547,0.0520987
421.721,0.79456,0.00034952,10,1023,0,-413.72,0.0366461,0.0055859,0.0646177,0.0256925,0.353867,0.00997581,0.130352,0.00210217,0.294173,0.00156603,3.2802,0.223203,0.14001,0.278697,0.247649,7.12859,0.0480497
422.005,0.976784,0.000366927,10,1023,0,-416.412,0.0356925,0.00563197,0.0633512,0.0279995,0.390259,0.0106019,0.121761,0.00203175,0.302462,0.00155738,3.46396,0.222665,0.135933,0.282067,0.230818,6.81973,0.0457882
424,0.873374,0.000573329,10,1023,0,-419.561,0.0349444,0.0056561,0.0573736,0.0282146,0.412145,0.0113437,0.131174,0.0017321,0.270572,0.00124914,4.06839,0.18484,0.175825,0.22611,0.238137,6.82544,0.0451979
424,0.0165758,0.000711541,3,11,1,-414.091,0.0349444,0.0056561,0.0573736,0.0282146,0.412145,0.0113437,0.131174,0.0017321,0.270572,0.00124914,4.06839,0.18484,0.175825,0.22611,0.238137,6.82544,0.0451979
422.317,0.996916,0.00013812,10,1023,0,-416.714,0.0317155,0.00623998,0.0582928,0.0294261,0.359639,0.0116384,0.129827,0.00173419,0.257279,0.0014605,3.82883,0.202298,0.16997,0.224346,0.223477,6.69065,0.0449396
422.534,0.972535,0.000224699,10,1023,0,-416.405,0.0350205,0.00621612,0.0495499,0.03092,0.350817,0.0112137,0.141622,0.00156352,0.282162,0.0013295,4.13209,0.181084,0.184026,0.232275,0.241504,6.54469,0.0411425
422.59,0.979516,0.000344991,10,1023,0,-410.435,0.0333043,0.00487355,0.0516514,0.0291652,0.39968,0.00910054,0.173159,0.00174904,0.248618,0.0013709,3.46537,0.224325,0.179822,0.215396,0.283006,8.17849,0.0318751
425.401,0.703948,0.000534899,7,131,1,-412.951,0.0347971,0.00493855,0.0513274,0.0290816,0.403635,0.00897428,0.173745,0.001843,0.261939,0.00134255,3.54739,0.234248,0.174218,0.225428,0.279981,8.01158,0.0310631
421.337,0.654852,0.000460767,10,1023,0,-414.299,0.03643,0.0065516,0.0362414,0.0380838,0.2517,0.00878992,0.138386,0.00288723,0.201777,0.00076287,3.73069,0.309133,0.193956,0.243868,0.24483,6.18683,0.0260743
422.275,0.957525,0.000358462,10,1023,0,-412.526,0.0329844,0.00748184,0.0456748,0.0427715,0.222485,0.00840103,0.102932,0.00300195,0.232759,0.000923617,4.44371,0.365267,0.208076,0.185297,0.230362,6.94082,0.0304191
427.396,0.888124,0.000526514,10,1023,0,-414.833,0.0314002,0.011726,0.0454543,0.0399468,0.169626,0.00855568,0.108601,0.00445066,0.35411,0.00120289,5.13458,0.455782,0.180424,0.234687,0.270683,7.3478,0.0248544
427.396,0.153611,0.000666469,3,9,1,-413.657,0.0314002,0.011726,0.0454543,0.0399468,0.169626,0.00855568,0.108601,0.00445066,0.35411,0.00120289,5.13458,0.455782,0.180424,0.234687,0.270683,7.3478,0.0248544
429.495,0.997824,0.000183984,10,1023,0,-419.217,0.0311685,0.010799,0.0441605,0.0428054,0.178966,0.0084815,0.105641,0.00439738,0.40765,0.0012223,4.81231,0.479117,0.172403,0.242274,0.256012,7.08852,0.0238013
428.641,0.748385,0.000292641,10,1023,0,-422.523,0.0311721,0.0108258,0.0445516,0.0420552,0.18058,0.00866123,0.106002,0.0043206,0.408856,0.00123998,4.80701,0.483118,0.172475,0.245926,0.258609,7.06335,0.0240651
427.221,0.931953,0.000277854,10,1023,0,-420.893,0.032955,0.0101739,0.0373565,0.0432591,0.225521,0.010665,0.127918,0.00474654,0.445018,0.00201024,5.28056,0.381973,0.192956,0.214199,0.284502,7.83737,0.0234676
427.774,0.774027,0.000383594,10,1023,0,-412.847,0.0345626,0.00964156,0.0369358,0.0438181,0.160224,0.00889391,0.139856,0.00317407,0.402641,0.00156242,3.23929,0.554261,0.213,0.207181,0.23665,6.40128,0.0201995
429.452,0.861211,0.000383134,10,1023,0,-421.183,0.0324662,0.00800044,0.0330825,0.0492229,0.142096,0.00720856,0.130032,0.00388931,0.340124,0.00169902,3.02913,0.419629,0.207867,0.204137,0.26466,7.26242,0.0181012
427.873,0.824901,0.000456156,10,1023,0,-419.512,0.0339812,0.00701421,0.0379947,0.0394417,0.222281,0.0100467,0.15484,0.00298102,0.558971,0.00173588,2.83781,0.271607,0.142032,0.321432,0.273364,6.95442,0.0191671
425.476,0.917718,0.000503932,10,1023,0,-415.707,0.0337217,0.00584382,0.0518609,0.0290671,0.305912,0.00837627,0.149889,0.00300291,0.610647,0.00106813,3.07305,0.326931,0.113488,0.387093,0.266001,6.95365,0.0250993
425.476,0.0373273,0.000669298,2,4,1,-416.982,0.0337217,0.00584382,0.0518609,0.0290671,0.305912,0.00837627,0.149889,0.00300291,0.610647,0.00106813,3.07305,0.326931,0.113488,0.387093,0.266001,6.95365,0.0250993
425.867,0.99905,0.000154032,10,1023,0,-416.519,0.0334584,0.00603572,0.0554947,0.0268105,0.299323,0.00823508,0.15439,0.00261913,0.620619,0.000909734,3.13498,0.321817,0.114802,0.394911,0.276767,7.01855,0.0230661
427.251,0.933514,0.000240897,10,1023,0,-419.645,0.0339477,0.00703944,0.0568436,0.0311726,0.26779,0.00788773,0.133401,0.00266104,0.611681,0.000853186,3.8478,0.340412,0.105383,0.39414,0.296703,8.02771,0.0218883
428.637,0.93629,0.000329659,10,1023,0,-423.518,0.0330949,0.00923613,0.048799,0.0377052,0.225542,0.00784678,0.115137,0.00336272,0.49325,0.000692014,4.55983,0.409307,0.11639,0.372111,0.245969,6.59288,0.0244121
426.001,0.750926,0.000452138,10,1023,0,-420.609,0.0318785,0.00848303,0.052638,0.0368214,0.246989,0.00941162,0.114582,0.0031949,0.535059,0.000766072,4.26861,0.37355,0.112267,0.356486,0.274259,7.72019,0.026966
425.567,0.465429,0.00043064,10,1023,0,-415.644,0.0313377,0.00784218,0.052188,0.033132,0.146735,0.00537348,0.102247,0.00476843,0.480439,0.000944075,3.62389,0.366989,0.149902,0.285381,0.248042,6.69249,0.0344579
424.789,0.985223,0.000235726,10,1023,0,-421.128,0.0360314,0.0076269,0.0523625,0.0349006,0.139165,0.00554788,0.0932228,0.00496531,0.46632,0.000996828,3.35865,0.366349,0.155877,0.270511,0.233099,6.43214,0.0333994
426.321,0.802064,0.000354133,10,1023,0,-418.431,0.0330779,0.00702835,0.0533681,0.0324817,0.143499,0.00583525,0.105059,0.00392947,0.426272,0.00115793,3.06172,0.332356,0.158569,0.268976,0.245274,6.65397,0.0316611
429.446,0.983673,0.000372596,10,1023,0,-419.731,0.0324869,0.0061697,0.05123,0.0331874,0.0925745,0.00292651,0.108154,0.00470834,0.520796,0.00183124,2.4863,0.410003,0.164743,0.274225,0.286439,7.24243,0.030219
421.845,0.277374,0.000554654,10,1023,0,-413.538,0.0361658,0.00590903,0.0544182,0.0390918,0.0846229,0.00183211,0.090273,0.0066478,0.479257,0.00183111,2.62227,0.508246,0.159682,0.227443,0.24407,7.51899,0.0397307
418.968,0.999295,0.000214074,10,1023,0,-412.312,0.0320726,0.00625721,0.0621236,0.0282601,0.088745,0.00188128,0.0979117,0.00510575,0.499573,0.00161974,2.81755,0.547013,0.213206,0.201158,0.228358,6.1883,0.0544456
423.939,0.885626,0.00032778,10,1023,0,-405.853,0.0336762,0.00612745,0.0625951,0.0262052,0.0798178,0.00191611,0.144902,0.00389238,0.675087,0.00278949,1.97525,0.67141,0.202692,0.241731,0.318973,7.48946,0.023777
433.349,0.97407,0.000403301,10,1023,0,-415.467,0.0308157,0.00685177,0.0451293,0.0448053,0.0788901,0.00233345,0.109994,0.0036309,0.649618,0.00536195,1.96635,0.574498,0.168514,0.313636,0.261638,5.92136,0.0267126
428.917,0.387812,0.000584852,9,513,0,-422.831,0.0377376,0.00724175,0.0484431,0.0380157,0.0698437,0.00250059,0.12123,0.00370979,0.613046,0.00532183,1.62512,0.667745,0.1713,0.325021,0.280426,5.98807,0.0309237
431.316,0.991281,0.000281978,10,1023,0,-422.459,0.0307444,0.00768138,0.0526599,0.0381836,0.0635116,0.00248848,0.126539,0.00348022,0.582089,0.00555796,1.59513,0.620482,0.175805,0.285728,0.274863,6.41349,0.0305053
429.346,0.999944,0.000421394,10,1023,0,-426.418,0.0330348,0.0078168,0.0423069,0.0508228,0.0568377,0.00216534,0.123552,0.00372755,0.612819,0.00533786,1.38662,0.734941,0.165786,0.294641,0.256171,6.17596,0.0320436
430.845,0.735573,0.000637646,8,342,1,-417.693,0.033866,0.00711183,0.0383015,0.0463922,0.0602029,0.00226851,0.133775,0.00418881,0.570627,0.00465003,1.36516,0.749641,0.172061,0.297951,0.286179,6.48948,0.0341605
428.265,0.579407,0.000589681,8,345,1,-422.118,0.0354029,0.00729836,0.0367403,0.0472804,0.0575801,0.00224658,0.129634,0.00445969,0.615552,0.00489841,1.34603,0.717447,0.172079,0.312288,0.285686,6.23187,0.0341924
433.703,0.920532,0.000409275,10,1023,0,-420.048,0.0327246,0.00724862,0.0454066,0.0485375,0.0542851,0.00152014,0.0937954,0.00353551,0.605045,0.00468135,1.65643,0.63309,0.152454,0.381012,0.270001,5.60366,0.0297391
434.231,0.967828,0.000532422,10,1023,0,-426.555,0.0316274,0.00603495,0.0417585,0.0561773,0.0510385,0.00124198,0.0983882,0.00325014,0.609759,0.00586617,1.58726,0.541338,0.174238,0.306483,0.267148,6.00197,0.0214979
434.231,0.00215991,0.000753324,2,7,1,-426.721,0.0316274,0.00603495,0.0417585,0.0561773,0.0510385,0.00124198,0.0983882,0.00325014,0.609759,0.00586617,1.58726,0.541338,0.174238,0.306483,0.267148,6.00197,0.0214979
432.963,0.990919,0.00293769,10,1023,0,-419.814,0.0362296,0.00576211,0.0381746,0.0673896,0.0419866,0.000734966,0.102644,0.00194808,0.309797,0.0088144,1.38482,0.529651,0.167503,0.343511,0.296455,6.00077,0.049063
432.963,0,0.0415681,0,1,1,-428.017,0.0362296,0.00576211,0.0381746,0.0673896,0.0419866,0.000734966,0.102644,0.00194808,0.309797,0.0088144,1.38482,0.529651,0.167503,0.343511,0.296455,6.00077,0.049063
432.963,0.000609797,0.00699077,1,3,1,-425.639,0.0362296,0.00576211,0.0381746,0.0673896,0.0419866,0.000734966,0.102644,0.00194808,0.309797,0.0088144,1.38482,0.529651,0.167503,0.343511,0.296455,6.00077,0.049063
433.355,0.998779,0.000688709,10,1023,0,-428.909,0.0362491,0.00579518,0.0384816,0.0666586,0.0434958,0.000723026,0.104615,0.00197434,0.3166,0.00904016,1.44032,0.513906,0.167015,0.342784,0.29833,6.04303,0.0488837
434.006,0.999957,0.000926765,10,1023,0,-424.408,0.0366499,0.00604941,0.0437175,0.060992,0.0345838,0.000689973,0.101671,0.00216545,0.324123,0.00841855,1.24414,0.47599,0.159488,0.352339,0.295503,6.13503,0.0395156
437.323,0.967881,0.00144739,10,1023,0,-424.8,0.0341406,0.00721427,0.0485069,0.0532866,0.0511162,0.00117909,0.100064,0.00199035,0.245481,0.010315,1.80667,0.466055,0.187565,0.322869,0.302066,5.93658,0.0326738
437.406,0.905937,0.00223127,10,1023,0,-428.259,0.0322377,0.00561019,0.055118,0.0591346,0.0674739,0.000277821,0.0738201,0.00187246,0.299722,0.0113531,3.34246,0.555827,0.253948,0.290464,0.305437,5.19622,0.0308971
435.412,0.74218,0.00297296,10,1023,0,-428.273,0.033086,0.00452529,0.0494784,0.0523837,0.0719211,0.000328552,0.0750953,0.00394517,0.354621,0.00690408,3.51147,0.47447,0.208057,0.291,0.314612,6.1695,0.0302395
431.758,0.597236,0.00242477,10,1023,0,-426.764,0.0330254,0.00407204,0.0531463,0.0491423,0.0707986,0.000290943,0.0769694,0.00388227,0.374165,0.0089948,3.35734,0.405498,0.207398,0.298525,0.317646,6.11455,0.0263333
432.632,0.999971,0.00126284,10,1023,0,-420.699,0.0344532,0.00414549,0.0544279,0.0515273,0.066402,0.000274815,0.0753731,0.00356977,0.372221,0.00822436,3.29215,0.430766,0.203547,0.29629,0.319259,6.28768,0.0265848
437.299,0.999997,0.00236637,10,1023,0,-427.711,0.0327172,0.00475525,0.0529696,0.0637131,0.0698124,0.000158418,0.0695348,0.00369808,0.354729,0.0108313,3.61167,0.610108,0.236618,0.285088,0.310638,5.64607,0.025521
