# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=19
# stan_version_patch=1
# init=random
# enable_random_init=0
# seed=343491216
# chain_id=1
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=result/calcium-model-100-root-5106-const-Be-eta1/cell-5078/chain_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16
-319.689,1,0.0203599,3,7,0,824.253,0.464462,0.0105559,0.085212,0.0833429,1.47097,0.11907,0.187643,0.0107114,0.248125,0.0112442,4.23475,3.51269,0.51603,0.432567,0.404724,3.86083,0.259944
-319.689,1.18197e-72,0.0393257,1,2,1,329.355,0.464462,0.0105559,0.085212,0.0833429,1.47097,0.11907,0.187643,0.0107114,0.248125,0.0112442,4.23475,3.51269,0.51603,0.432567,0.404724,3.86083,0.259944
-315.401,0.999954,0.00355923,4,15,0,323.168,0.46692,0.0105233,0.0860006,0.083308,1.47479,0.119512,0.187346,0.0105929,0.245322,0.011175,4.19744,3.48816,0.511692,0.433382,0.411413,3.93678,0.258331
-183.721,1,0.00693861,4,15,0,322.021,0.473585,0.00892694,0.0683658,0.0766448,1.26135,0.0943099,0.16144,0.00900689,0.23503,0.00873986,3.69499,3.30012,0.472214,0.393357,0.423143,4.29932,0.195318
-164.225,0.964117,0.0134194,3,7,0,193.787,0.460919,0.00844162,0.0656472,0.0766196,1.27637,0.0909759,0.160627,0.00892172,0.231632,0.00827214,3.42448,3.28268,0.457248,0.377476,0.408996,4.53859,0.185364
-161.986,0.0878079,0.0231124,2,7,1,175.587,0.446525,0.00837645,0.0663016,0.0765684,1.26771,0.0913854,0.158143,0.00842156,0.237121,0.00831497,3.40159,3.19156,0.466177,0.384212,0.420336,4.33183,0.175543
-95.4487,0.999493,0.00296097,6,63,0,175.13,0.506853,0.00714501,0.0612515,0.0640795,1.20641,0.0778898,0.161473,0.0076805,0.223279,0.00664147,3.1707,2.78787,0.423106,0.282737,0.379011,5.03024,0.147647
55.8317,0.839978,0.0056917,6,63,0,99.5141,0.476142,0.00479968,0.0410683,0.0454629,1.69162,0.0392658,0.0831414,0.00425177,0.360166,0.00404489,2.4511,2.17073,0.24374,0.233931,0.384145,7.77838,0.0879114
55.8317,0.00889432,0.00681267,5,31,0,-47.8119,0.476142,0.00479968,0.0410683,0.0454629,1.69162,0.0392658,0.0831414,0.00425177,0.360166,0.00404489,2.4511,2.17073,0.24374,0.233931,0.384145,7.77838,0.0879114
77.6657,0.999343,0.000741751,7,127,0,-49.9106,0.43233,0.00480523,0.0418532,0.0470075,1.72671,0.0370898,0.08655,0.00413905,0.363034,0.00400046,2.39413,2.19987,0.257646,0.239891,0.372388,7.23824,0.0812912
157.807,0.912162,0.00142193,7,127,0,-72.8643,0.0807729,0.00449093,0.032943,0.0461358,1.8431,0.0338912,0.111816,0.00381509,0.477423,0.0044005,2.44496,2.11754,0.267525,0.23713,0.312043,6.18886,0.0818787
157.571,0.267073,0.00210698,2,5,1,-154.515,0.0806602,0.00449494,0.0329676,0.0461714,1.84147,0.0339337,0.111695,0.00380835,0.477258,0.00440374,2.43687,2.11905,0.267865,0.237413,0.312118,6.18315,0.0818081
200.154,0.99533,0.000506768,9,511,0,-152.961,0.166347,0.00454554,0.0431143,0.0590646,2.35807,0.0280782,0.133546,0.00374255,0.548447,0.00421197,2.26048,1.91944,0.191045,0.178466,0.212817,7.31553,0.0626982
248.727,0.91128,0.000949184,7,201,1,-188.937,0.108516,0.00420843,0.0449566,0.0532319,2.40894,0.0261263,0.13698,0.0043071,0.549681,0.00416427,2.18591,1.81019,0.192957,0.176805,0.19131,6.68961,0.0699817
244.778,0.797241,0.00139503,5,46,1,-234.932,0.110937,0.00414987,0.0445545,0.0545919,2.46826,0.0258596,0.134583,0.00437768,0.538647,0.0042501,2.20725,1.75972,0.193826,0.179288,0.193116,6.6352,0.0695698
252.383,0.368379,0.00149082,5,61,1,-237.339,0.104218,0.00426962,0.0431316,0.056589,2.46167,0.0269445,0.13633,0.00426412,0.547827,0.00429172,2.23198,1.73462,0.19266,0.174864,0.189193,6.69219,0.0683573
296.747,0.89876,0.000496515,9,541,1,-241.256,0.0685373,0.00427758,0.0527787,0.059067,2.28739,0.0272766,0.118239,0.00428713,0.634069,0.00388238,2.17828,1.62724,0.200072,0.1353,0.195713,8.2351,0.0644496
291.736,0.529846,0.000702614,7,232,1,-283.564,0.070658,0.00417941,0.0511396,0.0603101,2.38357,0.0270618,0.112848,0.0040888,0.660971,0.00387101,2.30874,1.74281,0.205784,0.131685,0.206564,8.61393,0.0626332
301.345,0.972532,0.000368913,10,1023,0,-285.106,0.0430429,0.00410326,0.0517828,0.0631809,1.98724,0.0223537,0.113777,0.00465656,0.551291,0.00404956,1.91818,1.4426,0.172518,0.145151,0.153837,7.1565,0.059068
301.063,0.000836511,0.000632587,9,1023,0,-291.935,0.0430822,0.00410249,0.0518377,0.0630793,1.98711,0.0223515,0.113881,0.00465571,0.551604,0.00405046,1.91791,1.44306,0.172576,0.145205,0.153958,7.15978,0.0590647
302.801,0.999887,8.35429e-05,10,1023,0,-296.545,0.0443682,0.0040024,0.0513549,0.0635058,2.04627,0.0225892,0.112374,0.00462817,0.555711,0.00395831,1.89956,1.41775,0.171277,0.146514,0.154311,7.15861,0.0588622
306.051,0.996012,0.000154275,10,1023,0,-291.12,0.0461288,0.00390933,0.0531098,0.0546294,2.15675,0.0229658,0.118036,0.00427514,0.561518,0.00428609,2.03073,1.39781,0.177797,0.163671,0.164393,6.71631,0.0558955
310.502,0.922846,0.000279291,10,1023,0,-300.49,0.0564937,0.00442032,0.0570701,0.0576516,2.08297,0.0256196,0.111335,0.00399505,0.685367,0.00364565,1.96387,2.00853,0.194422,0.145687,0.201445,8.19684,0.0492629
318.448,0.771312,0.000415057,10,1023,0,-303.606,0.0500671,0.00404549,0.0610683,0.0602757,2.12746,0.0198749,0.121532,0.00271447,0.633816,0.00476691,1.52484,2.49025,0.214655,0.135486,0.179478,7.42031,0.0211022
319.707,0.895229,0.000416546,10,1023,0,-306.7,0.0500533,0.00356952,0.0646248,0.0509298,2.15444,0.0282325,0.126221,0.00273998,0.499371,0.00472634,1.27062,1.75043,0.234296,0.120654,0.189037,7.94547,0.0194388
318.191,0.000676959,0.000571755,10,1023,0,-308.972,0.0500035,0.00360457,0.0660337,0.0505221,2.1712,0.0283125,0.126592,0.0027745,0.496429,0.00473189,1.2694,1.76115,0.236022,0.119935,0.188239,7.91028,0.0194452
320.314,0.999971,8.26124e-05,10,1023,0,-314.793,0.0492553,0.00362512,0.0630154,0.0527369,1.98307,0.0278207,0.118763,0.00288191,0.507582,0.00424537,1.2719,1.78065,0.233685,0.122851,0.194967,8.04746,0.0202113
319.983,0.999139,0.000148196,10,1023,0,-314.795,0.0458482,0.00380507,0.062352,0.0598489,1.80256,0.0270328,0.105792,0.00270763,0.498395,0.00428966,1.26373,1.76468,0.228611,0.122483,0.189975,8.04731,0.0197482
319.544,0.998485,0.000262959,10,1023,0,-311.961,0.0514587,0.00387916,0.0592067,0.0642084,1.78604,0.0275287,0.0987208,0.0029256,0.426243,0.00378506,1.24226,1.91756,0.231243,0.122566,0.192175,8.02434,0.0221724
321.745,0.998456,0.000461859,10,1023,0,-316.348,0.048578,0.0042431,0.0604375,0.0567105,1.78541,0.0327768,0.111294,0.00331044,0.434843,0.00398923,1.1991,1.86447,0.20019,0.144584,0.186967,7.69845,0.0178703
321.971,0.201098,0.000804415,2,5,1,-302.715,0.0486547,0.00424944,0.0605275,0.0567155,1.78931,0.0327708,0.111394,0.00331472,0.435424,0.0039916,1.20124,1.86648,0.199954,0.144785,0.187097,7.69779,0.0178609
321.865,0.980608,0.000201433,10,1023,0,-313.762,0.0526366,0.00427772,0.0619534,0.0566609,1.80597,0.0313579,0.110384,0.00284701,0.458757,0.00446355,1.35641,1.65816,0.194832,0.154892,0.198675,7.81621,0.017462
319.648,0.982517,0.000335209,10,1023,0,-314.962,0.0433653,0.00401067,0.0560554,0.0658164,2.01177,0.0254325,0.111374,0.00360693,0.52421,0.00582165,1.27819,1.95386,0.173784,0.180342,0.21067,7.94203,0.0149632
319.648,0.150633,0.000556288,2,4,1,-310.944,0.0433653,0.00401067,0.0560554,0.0658164,2.01177,0.0254325,0.111374,0.00360693,0.52421,0.00582165,1.27819,1.95386,0.173784,0.180342,0.21067,7.94203,0.0149632
318.796,0.974234,0.000127314,10,1023,0,-309.029,0.0473468,0.00388115,0.0560206,0.0652709,1.8274,0.025564,0.104091,0.00378827,0.471277,0.00529331,1.23481,1.81153,0.160907,0.193357,0.233162,8.68475,0.0151992
319.786,0.995028,0.000206988,10,1023,0,-307.702,0.0476498,0.00438867,0.0630735,0.0591606,1.75486,0.0320103,0.0989361,0.00356916,0.487612,0.00491115,1.26304,1.6612,0.154324,0.204292,0.222319,8.25035,0.0159893
324.55,0.989268,0.000350921,10,1023,0,-304.588,0.0509996,0.00436705,0.0586728,0.0594472,1.87469,0.0275821,0.122595,0.00286848,0.693107,0.00343426,1.27926,2.06747,0.162527,0.182473,0.189678,7.62399,0.0105996
324.55,0.0276273,0.00058278,2,5,1,-314.174,0.0509996,0.00436705,0.0586728,0.0594472,1.87469,0.0275821,0.122595,0.00286848,0.693107,0.00343426,1.27926,2.06747,0.162527,0.182473,0.189678,7.62399,0.0105996
324.43,0.995467,0.000104135,10,1023,0,-317.7,0.0511034,0.00403373,0.0576343,0.0579212,1.96027,0.0270188,0.121993,0.00285673,0.682848,0.00349377,1.27196,1.87404,0.159147,0.191937,0.18625,7.332,0.0111674
316.751,0.978554,0.000175523,10,1023,0,-310.198,0.0460112,0.00455008,0.0527723,0.0557558,1.91939,0.03026,0.155824,0.00270556,0.783851,0.00372453,1.32686,2.14163,0.161762,0.193729,0.223105,8.36331,0.00874605
319.494,0.569581,0.000282677,10,1023,0,-309.147,0.0541418,0.00360899,0.0580007,0.0599947,2.09129,0.0253818,0.111962,0.0028622,0.740673,0.00392234,1.09352,2.07522,0.159289,0.198511,0.190496,7.27063,0.0114842
323.224,0.991764,0.000178955,10,1023,0,-311.466,0.0552051,0.00353165,0.0596985,0.0623033,2.24546,0.025346,0.114619,0.00277848,0.916187,0.00415344,1.10929,1.93706,0.158724,0.190637,0.195268,7.67196,0.0111536
321.769,0.890575,0.000294932,10,1023,0,-312.722,0.0466387,0.00363931,0.0589035,0.0633161,1.90718,0.0261932,0.121431,0.00251212,0.879484,0.00354765,0.927138,2.12974,0.152082,0.194477,0.220598,8.65811,0.0122229
323.493,0.124959,0.000385007,10,1023,0,-310.48,0.046945,0.00366519,0.0594751,0.0613238,1.80795,0.025642,0.118894,0.00264382,0.915084,0.00350061,0.938354,2.15257,0.150897,0.195139,0.218758,8.62542,0.0123852
325.233,0.991148,9.10734e-05,10,1023,0,-316.988,0.0479364,0.0037605,0.0598766,0.0636176,1.86487,0.0261593,0.114725,0.00262645,0.897007,0.00357097,0.946477,2.18802,0.151897,0.195821,0.211404,8.30991,0.0132343
325.038,0.993277,0.000149002,10,1023,0,-319.471,0.0459375,0.00373657,0.0599724,0.0639787,1.96491,0.0263546,0.112393,0.00259527,0.895449,0.00362375,0.970595,2.14521,0.14581,0.202019,0.204641,8.14155,0.0129375
322.768,0.999941,0.000243419,10,1023,0,-313.81,0.0487508,0.00352127,0.0531277,0.0668546,1.80465,0.0210272,0.110802,0.00278165,0.941705,0.00288371,1.07908,2.07743,0.149603,0.207273,0.195192,7.51084,0.012462
323.549,0.625221,0.000401068,10,1023,0,-313.094,0.0507068,0.00319845,0.0562749,0.0633552,1.78762,0.0184808,0.112508,0.00229583,0.916955,0.00327045,1.02696,1.83644,0.123853,0.255559,0.207741,7.76113,0.0114266
322.484,0.916455,0.000290771,10,1023,0,-310.597,0.0532879,0.00312355,0.063119,0.0497597,1.50046,0.0152812,0.14774,0.00219918,0.800728,0.00354069,0.889115,2.12353,0.150467,0.206387,0.202631,7.73877,0.0122719
324.219,0.984344,0.000397037,10,1023,0,-314.371,0.049664,0.00281491,0.0577374,0.064126,1.39488,0.0120973,0.112748,0.00276071,0.639631,0.00271974,0.892986,2.0544,0.139214,0.211672,0.20389,8.12678,0.00890739
324.219,0.000306107,0.000624945,1,3,1,-315.409,0.049664,0.00281491,0.0577374,0.064126,1.39488,0.0120973,0.112748,0.00276071,0.639631,0.00271974,0.892986,2.0544,0.139214,0.211672,0.20389,8.12678,0.00890739
319.651,0.981847,0.000119362,10,1023,0,-314.497,0.0454191,0.00284177,0.0539542,0.0643784,1.33655,0.01234,0.110235,0.00295971,0.664467,0.0028809,0.945527,1.87743,0.150663,0.203292,0.18309,7.22218,0.00793182
324.382,0.864461,0.000187084,10,1023,0,-307.849,0.0524499,0.00341484,0.0575105,0.0584224,1.18015,0.0129142,0.12261,0.00298179,0.551655,0.00356155,1.08618,2.05862,0.15417,0.202298,0.212159,8.02687,0.00987624
323.623,0.974536,0.000227584,10,1023,0,-312.71,0.0493832,0.00335237,0.0570363,0.0646484,1.22502,0.0116509,0.105007,0.00327507,0.709638,0.00361286,1.28548,1.72519,0.137619,0.217583,0.199587,7.84711,0.0142434
323.235,0.959973,0.000348123,10,1023,0,-314.495,0.0474463,0.00238069,0.0676433,0.0531824,1.33568,0.0106114,0.106573,0.00345815,0.743447,0.00450561,0.791073,1.76504,0.144471,0.223279,0.220247,8.04858,0.00892064
323.235,0.0345441,0.000514034,2,7,1,-316.313,0.0474463,0.00238069,0.0676433,0.0531824,1.33568,0.0106114,0.106573,0.00345815,0.743447,0.00450561,0.791073,1.76504,0.144471,0.223279,0.220247,8.04858,0.00892064
320.629,0.983923,0.000110193,10,1023,0,-318.927,0.045865,0.00237791,0.0709489,0.0534019,1.34072,0.0104495,0.103563,0.00354828,0.740918,0.00464963,0.767511,1.74945,0.142374,0.219104,0.212167,8.01228,0.00841835
320.51,0.916392,0.000171222,10,1023,0,-312.826,0.0451354,0.00238425,0.0686599,0.0538864,1.35568,0.0109653,0.100989,0.00346755,0.723612,0.00464648,0.778533,1.74489,0.145527,0.223957,0.215649,7.83767,0.0083535
321.907,0.997769,0.000230391,10,1023,0,-311.581,0.0515322,0.00282333,0.0581544,0.0572498,1.19387,0.0106913,0.121556,0.00432434,0.651922,0.00387571,0.827754,2.00928,0.136652,0.227329,0.193968,7.4535,0.00868219
322.678,0.978366,0.000365017,10,1023,0,-311.79,0.045913,0.00305818,0.0657425,0.0545582,1.2261,0.0133295,0.111639,0.00371924,0.572311,0.00493907,0.81535,1.98676,0.138686,0.231045,0.215008,7.92533,0.00665685
323.059,0.237147,0.000553143,2,5,0,-312.485,0.0459191,0.00305729,0.0658433,0.0545487,1.22512,0.013323,0.111679,0.00372292,0.572119,0.00494192,0.815079,1.98613,0.138673,0.231187,0.214801,7.9294,0.00665333
320.096,0.979475,0.000185694,10,1023,0,-313.668,0.0465833,0.0029639,0.065542,0.0511149,1.21751,0.0131783,0.119883,0.00410546,0.580497,0.00569327,0.747578,1.94687,0.13411,0.248166,0.211886,7.59504,0.00616692
320.86,0.996785,0.000281672,10,1023,0,-312.311,0.0510962,0.00224161,0.0639226,0.0501265,1.58569,0.0118249,0.115399,0.00387292,0.610847,0.00484027,0.843271,1.60568,0.149507,0.220351,0.225778,8.0928,0.0064708
321.621,0.996187,0.000440429,10,1023,0,-314.57,0.051351,0.00159876,0.0528473,0.063544,1.54407,0.0071942,0.119805,0.0034979,0.708949,0.00356809,0.579334,1.99369,0.157769,0.200436,0.206027,7.77202,0.00585835
321.621,0.00132399,0.000684666,1,3,1,-316.764,0.051351,0.00159876,0.0528473,0.063544,1.54407,0.0071942,0.119805,0.0034979,0.708949,0.00356809,0.579334,1.99369,0.157769,0.200436,0.206027,7.77202,0.00585835
321.457,0.999545,0.000146671,10,1023,0,-318.017,0.0490517,0.00156952,0.0517613,0.064088,1.56028,0.00733134,0.124768,0.0034153,0.689465,0.00352146,0.554716,1.95182,0.155632,0.200093,0.20868,7.94724,0.00585658
322.221,0.994726,0.000229664,10,1023,0,-316.175,0.0470792,0.00165218,0.0560947,0.0596145,1.54935,0.00686196,0.132723,0.00329016,0.638809,0.00346798,0.528451,2.49578,0.157913,0.195494,0.209326,8.03007,0.00595678
316.223,0.676357,0.000354614,10,1023,0,-306.476,0.0534529,0.00182107,0.0677032,0.0604668,1.30644,0.00787475,0.0983251,0.00299915,0.385677,0.00266181,0.535708,2.21075,0.174761,0.164136,0.188965,7.8556,0.00664401
318.953,0.992092,0.000292173,10,1023,0,-311.428,0.0480371,0.00194576,0.0563599,0.0615633,1.17816,0.00770983,0.13781,0.00227801,0.397096,0.002961,0.508841,2.40482,0.168955,0.170702,0.200699,8.21818,0.00588955
319.386,0.077526,0.000446288,3,14,1,-311.862,0.0480611,0.00194609,0.0563938,0.0615858,1.17877,0.00770793,0.137789,0.00227807,0.397092,0.00296137,0.509369,2.40428,0.16885,0.170702,0.200669,8.22144,0.00588889
321.112,0.915874,0.000115041,10,1023,0,-310.79,0.0477873,0.00189453,0.0567669,0.0575178,1.18963,0.00778113,0.142855,0.00220389,0.401674,0.00317084,0.514674,2.3153,0.170178,0.17513,0.205275,8.14428,0.00625175
319.097,0.931368,0.000151657,10,1023,0,-311.518,0.0482646,0.00183453,0.0572402,0.0557123,1.18402,0.00746994,0.147295,0.00191441,0.395062,0.00323988,0.507437,2.31284,0.168577,0.179879,0.211413,8.2392,0.0059491
320.532,0.997833,0.000205407,10,1023,0,-310.127,0.0494602,0.00169326,0.0636723,0.0531279,1.25398,0.00732562,0.134182,0.00197278,0.379284,0.00346764,0.46756,2.28992,0.170731,0.176066,0.204705,8.06744,0.00653935
320.459,0.988664,0.000315025,10,1023,0,-315.798,0.0466019,0.001705,0.0619382,0.0543392,1.22858,0.00688468,0.134241,0.00190195,0.360155,0.00347243,0.502252,2.2145,0.16847,0.177903,0.199301,7.90394,0.00698351
320.459,0.0279321,0.000472853,2,7,1,-313.419,0.0466019,0.001705,0.0619382,0.0543392,1.22858,0.00688468,0.134241,0.00190195,0.360155,0.00347243,0.502252,2.2145,0.16847,0.177903,0.199301,7.90394,0.00698351
320.555,0.937494,0.000114233,10,1023,0,-314.295,0.0531912,0.00182525,0.0643516,0.0581137,1.23208,0.00716812,0.116085,0.00166914,0.380537,0.00346891,0.558488,2.13716,0.170091,0.173673,0.187097,7.59109,0.00733487
319.601,0.97709,0.000155745,10,1023,0,-315.781,0.0550691,0.00189444,0.0648323,0.0568841,1.2178,0.00724078,0.113325,0.00172279,0.396003,0.00348106,0.592575,2.14955,0.16967,0.183793,0.190939,7.3847,0.00738078
317.354,0.970416,0.00022809,10,1023,0,-308.735,0.054545,0.00201527,0.0696331,0.0564573,1.24665,0.00756829,0.110119,0.00167532,0.401831,0.00368751,0.586048,2.2948,0.173395,0.176781,0.181018,7.17232,0.00735994
322.222,0.691108,0.000328736,10,1023,0,-306.645,0.0461933,0.00193064,0.0613103,0.0582531,1.26601,0.00837705,0.124099,0.0016974,0.338468,0.00387401,0.582794,2.11938,0.181615,0.164693,0.204435,8.0983,0.00752131
321.403,0.84976,0.000280526,10,1023,0,-316.801,0.0515122,0.00171366,0.0559336,0.0632224,1.24004,0.00798686,0.119566,0.00180612,0.278409,0.00411328,0.512094,1.95843,0.196426,0.155995,0.196468,7.70046,0.00727226
316.888,0.595261,0.000321756,10,1023,0,-307.963,0.0531359,0.00198275,0.0536062,0.0648095,1.02805,0.00845025,0.121331,0.0016638,0.257458,0.00456473,0.606514,1.67503,0.201196,0.153513,0.205931,7.966,0.00774478
318.405,0.939996,0.000230234,10,1023,0,-309.261,0.048441,0.00201526,0.0555299,0.0658351,1.11257,0.00989583,0.10947,0.00228942,0.239337,0.0047691,0.554742,1.76619,0.196932,0.150764,0.19641,7.88303,0.00865287
321.062,0.991555,0.000311583,10,1023,0,-314.239,0.0505719,0.00219517,0.0588744,0.064075,1.2516,0.0111244,0.117627,0.00178332,0.245603,0.00419224,0.564216,1.98251,0.180363,0.168633,0.207144,8.07985,0.00655402
320.925,0.496358,0.000462225,10,1023,0,-311.975,0.051802,0.00259307,0.06295,0.0546861,1.67816,0.014199,0.128481,0.00191002,0.276693,0.00378576,0.75171,2.07405,0.146787,0.217647,0.209508,7.78022,0.00896932
320.503,0.811141,0.000276704,10,1023,0,-310.631,0.0471082,0.00245106,0.062311,0.0609091,1.44868,0.0139875,0.111608,0.00219098,0.263524,0.00425947,0.538337,2.21658,0.151229,0.205606,0.188889,7.30832,0.00834335
320.503,7.37899e-39,0.0094329,1,3,1,-315.069,0.0471082,0.00245106,0.062311,0.0609091,1.44868,0.0139875,0.111608,0.00219098,0.263524,0.00425947,0.538337,2.21658,0.151229,0.205606,0.188889,7.30832,0.00834335
320.503,0,0.0220264,0,1,1,-313.808,0.0471082,0.00245106,0.062311,0.0609091,1.44868,0.0139875,0.111608,0.00219098,0.263524,0.00425947,0.538337,2.21658,0.151229,0.205606,0.188889,7.30832,0.00834335
320.445,0.988328,0.00217179,10,1023,0,-315.14,0.0472521,0.00240093,0.0624134,0.0612965,1.43269,0.0131183,0.112039,0.00210877,0.275424,0.00426218,0.541337,2.22413,0.155072,0.203894,0.190904,7.2789,0.00844279
322.197,0.975311,0.00219266,10,1023,0,-314.472,0.0491261,0.00252752,0.0642369,0.053809,1.27357,0.0118118,0.143473,0.00211853,0.612707,0.00434883,0.509998,2.55657,0.149817,0.204491,0.201327,7.79325,0.00859301
317.422,0.93009,0.00275751,10,1023,0,-309.621,0.0526381,0.00216603,0.0577474,0.0562166,1.68251,0.0297192,0.1088,0.00404273,0.508693,0.00318915,0.345836,1.43759,0.12685,0.242561,0.198275,7.64822,0.00647077
322.287,0.924913,0.0034852,10,1023,0,-311.757,0.0496461,0.00183154,0.0609201,0.0632599,1.91082,0.0199695,0.10818,0.00193522,0.513858,0.00402835,0.307854,2.01785,0.1458,0.217299,0.200534,7.57061,0.00412666
322.853,0.575174,0.00467395,10,1023,0,-314.575,0.0504553,0.00223175,0.0611898,0.058866,2.24384,0.013954,0.113093,0.00348165,0.436935,0.00417786,0.700055,2.26617,0.136102,0.23927,0.218451,7.94059,0.00699873
321.92,0.993371,0.0022086,10,1023,0,-315.865,0.0516806,0.00242687,0.0691843,0.0519016,2.09118,0.0150238,0.114829,0.00268754,0.628299,0.00423721,0.827771,1.93299,0.147248,0.211724,0.207813,7.88417,0.00682962
322.918,0.46059,0.00391112,10,1023,0,-309.888,0.0492052,0.00250453,0.0609742,0.05838,2.24529,0.0238331,0.111949,0.00210422,0.711786,0.00322545,0.744743,1.64375,0.159825,0.192357,0.208171,8.00896,0.00775347
321.795,0.999716,0.00131865,10,1023,0,-315.539,0.0510138,0.00204147,0.0609303,0.0573179,2.67945,0.0210723,0.107163,0.00232029,0.548928,0.00380674,0.722357,1.57797,0.163878,0.192467,0.217448,8.13794,0.00741765
324.659,0.996158,0.00246512,10,1023,0,-315.716,0.0511457,0.00246794,0.0565559,0.0604248,2.05485,0.0148932,0.122836,0.0033161,1.75597,0.00296575,0.950055,2.03367,0.171114,0.171949,0.199444,8.02914,0.00904399
323.189,0.146305,0.00459964,10,1023,0,-315.663,0.0479531,0.00244615,0.0580886,0.0599785,2.49161,0.0125147,0.132318,0.00316449,1.62506,0.0032503,1.06023,2.46401,0.171407,0.176866,0.200809,7.87876,0.00990008
