# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=19
# stan_version_patch=1
# init=random
# enable_random_init=0
# seed=1236211656
# chain_id=0
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=result/calcium-model-100-root-5106-const-Be-eta1/cell-5072/chain_0.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16
-512.569,1,0.0339435,2,3,0,1169.86,1.56295,0.0496779,0.100912,0.104729,0.335032,0.5211,0.237919,0.0251387,1.54028,0.0125282,4.43472,0.271486,0.291473,0.196826,0.0885671,0.667404,0.0956204
-410.584,1,0.0648221,2,3,0,504.357,1.30088,0.0376219,0.0889807,0.0875636,0.2895,0.515085,0.220741,0.0202798,1.63319,0.010351,4.33972,0.286609,0.241637,0.184219,0.0900561,0.770345,0.0764979
-288.758,0.344687,0.124086,1,3,1,414.94,1.40297,0.0262073,0.0775198,0.0524972,0.287845,0.551122,0.160181,0.0133287,1.6147,0.00640192,3.85853,0.289005,0.219119,0.181471,0.0835255,1.40666,0.0451781
-124.372,0.517571,0.0307345,3,7,0,279.029,1.17209,0.0187687,0.064041,0.0532617,0.293044,0.460814,0.131677,0.0136674,2.08485,0.00595477,3.82647,0.37829,0.216735,0.223434,0.0775944,3.45582,0.0349942
-102.924,0.873329,0.013287,4,15,0,128.12,0.377826,0.0184073,0.0542112,0.050476,0.265449,0.29188,0.104052,0.00879992,2.23126,0.00480502,3.40068,0.430862,0.197387,0.216411,0.105655,4.17874,0.0306525
-102.924,0.00123811,0.0174319,3,7,0,113.808,0.377826,0.0184073,0.0542112,0.050476,0.265449,0.29188,0.104052,0.00879992,2.23126,0.00480502,3.40068,0.430862,0.197387,0.216411,0.105655,4.17874,0.0306525
-64.1588,0.999986,0.00159324,6,63,0,111.621,0.453275,0.0199075,0.0523443,0.0499295,0.270702,0.290894,0.102157,0.00854645,2.00363,0.00436599,3.39219,0.457802,0.208695,0.22389,0.100808,3.88237,0.0321006
-23.6765,0.983858,0.00312571,7,191,0,71.4937,0.557944,0.0313159,0.0292574,0.0411517,0.326167,0.205661,0.0951553,0.0079025,1.77356,0.00289319,2.43656,0.431307,0.196348,0.160128,0.0989792,3.49647,0.0182847
39.9736,0.999511,0.0057958,4,15,0,30.1381,0.516102,0.028906,0.0298957,0.043306,0.288612,0.219974,0.0986346,0.00812933,1.87638,0.00289258,2.61057,0.432141,0.210473,0.180287,0.0954649,3.60692,0.0186516
50.5057,0.910947,0.01117,4,15,0,-34.3818,0.496427,0.027661,0.0306452,0.045337,0.280855,0.223478,0.0975886,0.0081657,1.82296,0.0030475,2.62907,0.451653,0.204624,0.188855,0.0969341,3.69231,0.0189607
81.1525,0.240036,0.0164129,3,7,0,-43.4343,0.398135,0.0274107,0.0314779,0.0451748,0.280612,0.231552,0.101138,0.00753884,1.88624,0.00300457,2.63109,0.427788,0.192591,0.176007,0.101966,3.94636,0.018235
136.15,0.985489,0.00335594,5,31,0,-76.0535,0.28576,0.0263507,0.0332189,0.0457362,0.317071,0.210684,0.0995897,0.00767133,1.95291,0.00311793,2.71751,0.416267,0.197696,0.182821,0.0968909,3.93587,0.0167985
151.498,0.715786,0.00615914,4,25,1,-125.978,0.268738,0.0271366,0.035208,0.0455987,0.31103,0.217863,0.0955942,0.00794863,2.11766,0.00294957,2.6909,0.400531,0.205153,0.18899,0.10202,3.83648,0.0176172
157.637,0.73776,0.00514672,4,26,1,-144.411,0.254238,0.0277943,0.0352545,0.0448459,0.306262,0.220545,0.0966213,0.00794751,2.12919,0.00283543,2.65675,0.395315,0.203843,0.195297,0.101422,3.67717,0.0173611
193.786,0.912155,0.00459603,5,31,0,-142.579,0.204808,0.02302,0.0359496,0.0479612,0.324375,0.193846,0.0959499,0.00710883,2.02567,0.00281816,2.40951,0.390006,0.202495,0.187841,0.112447,4.14741,0.0157871
204.109,0.297678,0.00674238,3,11,1,-188.121,0.194987,0.022189,0.0341548,0.0494796,0.339217,0.196909,0.0964817,0.00727497,1.96995,0.00273017,2.34981,0.39867,0.196345,0.187498,0.108655,4.08373,0.0163556
234.758,0.998622,0.00174986,6,63,0,-196.711,0.157625,0.0208839,0.0336887,0.0501393,0.345567,0.186784,0.0966018,0.00707787,1.80495,0.00287289,2.21108,0.349571,0.202728,0.183473,0.106306,4.00596,0.0158825
239.502,0.720095,0.00327327,5,46,1,-227.338,0.152744,0.0209719,0.0347385,0.0495814,0.343938,0.190783,0.101228,0.00689688,1.83598,0.00283106,2.17034,0.351432,0.191373,0.17685,0.101154,4.09789,0.0157237
297.79,0.852358,0.00280803,6,63,0,-234.56,0.09358,0.0196576,0.0399961,0.0545029,0.414826,0.203681,0.087254,0.00684075,2.06048,0.00259702,2.114,0.331796,0.173943,0.181841,0.103265,4.36644,0.0156088
297.79,0.207995,0.0034695,2,6,1,-290.993,0.09358,0.0196576,0.0399961,0.0545029,0.414826,0.203681,0.087254,0.00684075,2.06048,0.00259702,2.114,0.331796,0.173943,0.181841,0.103265,4.36644,0.0156088
314.756,0.990467,0.000742274,8,255,0,-291.669,0.0722991,0.0218385,0.0442063,0.0536038,0.418006,0.239519,0.083493,0.00750232,2.14627,0.00280874,2.13603,0.343296,0.182085,0.185957,0.112299,4.43684,0.0166961
315.09,0.899367,0.00134031,7,253,1,-304.066,0.0664334,0.0215825,0.0429443,0.051375,0.375738,0.211143,0.0861332,0.00694695,1.96423,0.00329374,2.23298,0.336644,0.181379,0.182464,0.111468,4.48087,0.0141378
322.957,0.800296,0.00187899,7,147,1,-306.868,0.0603805,0.0236637,0.0520132,0.0488981,0.351819,0.244801,0.0792146,0.00578431,2.27407,0.00331874,1.87125,0.420378,0.185158,0.188951,0.110572,4.30303,0.0151843
325.381,0.12585,0.00201459,3,8,1,-315.676,0.0602669,0.0235448,0.0521221,0.0488622,0.351846,0.244032,0.0792782,0.00579254,2.27496,0.00332688,1.87497,0.420827,0.185608,0.188445,0.110571,4.30809,0.0151776
336.964,0.996153,0.000366212,10,1023,0,-320.574,0.0579349,0.0224399,0.0508721,0.0551166,0.366653,0.239721,0.0772024,0.00590956,2.34391,0.00348525,1.66305,0.549647,0.181746,0.193171,0.122397,4.61678,0.0151876
339.101,0.996091,0.000661976,9,511,0,-330.5,0.0595855,0.0218922,0.0510775,0.0549331,0.369522,0.248435,0.0719401,0.00569599,2.35533,0.00356145,1.63997,0.537607,0.184467,0.190267,0.121857,4.60376,0.0152686
384.44,0.906949,0.00118515,8,255,0,-334.573,0.0459683,0.0166779,0.050673,0.0476177,0.582397,0.224822,0.114911,0.00422644,2.27962,0.00427024,1.07955,1.27147,0.223852,0.15101,0.111755,4.48457,0.0136696
384.515,0.53427,0.00167211,3,10,1,-376.923,0.046311,0.0167008,0.0501892,0.0479737,0.579826,0.224164,0.114891,0.00425937,2.28092,0.00429381,1.08642,1.26637,0.22694,0.150663,0.112823,4.48663,0.0136934
387.108,0.197957,0.000907429,8,511,0,-370.881,0.0443094,0.0172014,0.0509161,0.0489835,0.593281,0.225147,0.109397,0.00414129,2.26497,0.00432201,1.1181,1.35739,0.219135,0.161155,0.117375,4.50284,0.0137659
392.639,0.996602,0.000212195,10,1023,0,-381.749,0.0426209,0.0165906,0.0565921,0.0523778,0.584318,0.211041,0.0930748,0.00465132,2.41742,0.00421451,1.00659,1.51093,0.229803,0.14468,0.11246,4.56856,0.0146023
400.645,0.982365,0.000376573,10,1023,0,-385.561,0.0423431,0.0203442,0.0521663,0.0613775,0.549179,0.18623,0.0978237,0.00480238,2.43075,0.00443809,1.04122,2.26376,0.219206,0.150794,0.110684,4.52265,0.0158002
401.583,0.989677,0.000639361,10,1023,0,-392.32,0.0435827,0.0210139,0.0630023,0.0546508,0.667483,0.221964,0.0996752,0.00445699,2.80296,0.00584696,0.671125,3.19804,0.194657,0.184628,0.107557,4.14744,0.0162129
401.28,0.0947337,0.00109653,3,14,1,-391.882,0.0436622,0.0210307,0.0628731,0.0546663,0.667602,0.222021,0.0995172,0.00444993,2.80254,0.00584836,0.67042,3.1989,0.19458,0.184132,0.107742,4.14943,0.0162093
400.951,0.986327,0.000206982,10,1023,0,-385.816,0.0450441,0.0201336,0.0576215,0.0543371,0.720543,0.271643,0.103372,0.0051657,2.24834,0.00529265,0.692774,2.77672,0.189335,0.188829,0.116034,4.3877,0.0153371
407.472,0.918062,0.000351984,10,1023,0,-390.871,0.0436515,0.0129289,0.0522094,0.0588571,0.788176,0.183863,0.118534,0.00460226,3.81053,0.00538959,0.553585,2.64256,0.235558,0.139269,0.108899,4.50467,0.0160078
412.27,0.965788,0.000503403,10,1023,0,-400.919,0.042877,0.0151387,0.0622637,0.0565763,0.520438,0.199247,0.101258,0.00485027,6.94041,0.00518238,0.403785,2.80583,0.179672,0.19464,0.106436,4.18092,0.0162543
414.174,0.208654,0.000803277,10,1023,0,-408.801,0.0404072,0.0141681,0.0620266,0.0565239,0.528369,0.207347,0.105168,0.00510274,7.42713,0.00454515,0.353101,2.88761,0.181914,0.187164,0.107171,4.29429,0.0156052
411.099,0.925372,0.00020861,10,1023,0,-404.735,0.0391257,0.0131833,0.0572153,0.0538105,0.607478,0.234565,0.124105,0.0050581,7.43414,0.00379967,0.354716,2.78614,0.199298,0.162433,0.105681,4.41101,0.0163966
408.836,0.900446,0.000302123,10,1023,0,-399.273,0.0410695,0.0151865,0.0646567,0.0475247,0.59507,0.343341,0.123119,0.00612075,9.03383,0.00438943,0.345614,2.65844,0.208397,0.15631,0.106791,4.42915,0.01985
405.819,0.998142,0.000410404,10,1023,0,-395.745,0.0373533,0.0147784,0.0551411,0.0630806,0.574034,0.301787,0.102813,0.00571016,11.6381,0.00425945,0.379545,2.4999,0.182747,0.180501,0.10781,4.40279,0.0166556
407.765,0.604505,0.000697715,10,1023,0,-396.699,0.0367297,0.0156745,0.0598315,0.0532212,1.35169,0.546985,0.1224,0.00350455,4.30695,0.00663375,0.339269,3.21212,0.208989,0.170856,0.112379,4.30356,0.0179557
410.226,0.902116,0.000471327,10,1023,0,-394.107,0.04147,0.0122913,0.0589172,0.0546481,1.70076,0.57123,0.116685,0.00395347,7.38011,0.00520011,0.275602,3.35533,0.205653,0.168446,0.103376,4.15711,0.0165021
416.039,0.503357,0.000636425,10,1023,0,-405.704,0.0385678,0.0083011,0.0553614,0.0598549,2.04749,0.21143,0.109106,0.00710336,5.80039,0.00522639,0.480876,2.75063,0.168308,0.204531,0.112566,4.38021,0.0193218
416.861,0.99922,0.000342517,10,1023,0,-410.419,0.0387779,0.00881174,0.056461,0.0568712,2.10709,0.232987,0.105688,0.0077478,4.00523,0.00471125,0.541034,2.70811,0.197033,0.169709,0.110023,4.43867,0.0166837
419.498,0.99986,0.000575821,10,1023,0,-411.022,0.0385821,0.00740419,0.0584287,0.0550862,5.52692,0.438801,0.127252,0.0062501,7.8677,0.00541889,0.423437,3.40697,0.194208,0.173776,0.107608,4.34591,0.0139611
419.498,0.0172931,0.000962868,2,5,0,-414.586,0.0385821,0.00740419,0.0584287,0.0550862,5.52692,0.438801,0.127252,0.0062501,7.8677,0.00541889,0.423437,3.40697,0.194208,0.173776,0.107608,4.34591,0.0139611
417.921,0.971627,0.000174687,10,1023,0,-412.093,0.035425,0.00705754,0.0608951,0.0553677,5.61852,0.386808,0.117306,0.00602406,7.85776,0.00636567,0.404241,3.53005,0.18925,0.188019,0.108923,4.21275,0.0139988
419.494,0.987573,0.00027431,10,1023,0,-415.127,0.0410006,0.00704124,0.0588418,0.051052,5.00128,0.405817,0.123641,0.00580541,7.29052,0.00478546,0.465848,2.85764,0.194554,0.175207,0.105076,4.24397,0.0135191
420.419,0.942311,0.000443744,10,1023,0,-415.106,0.0383929,0.00788415,0.0557995,0.0598592,4.79708,0.418707,0.114263,0.00580831,6.64455,0.0051077,0.480407,3.12768,0.19627,0.174998,0.111351,4.4019,0.0139035
415.658,0.38845,0.000645491,10,1023,0,-407.827,0.0427093,0.008995,0.0574601,0.0522123,4.7363,0.414515,0.136154,0.005614,5.46719,0.00490264,0.593531,3.03913,0.18843,0.181577,0.112375,4.42483,0.0179356
415.583,0.959686,0.000276309,10,1023,0,-405.252,0.0381937,0.00889689,0.051538,0.0581228,4.27879,0.390251,0.118663,0.00489744,5.20904,0.00503776,0.721629,2.58019,0.212375,0.161253,0.110545,4.37214,0.0249943
412.682,0.982096,0.000416579,10,1023,0,-405.737,0.0415503,0.00978639,0.0559834,0.0567942,3.79137,0.375909,0.107046,0.00412705,4.85929,0.00594566,0.657661,2.77863,0.196563,0.178597,0.102892,4.05511,0.0260443
412.594,0.89339,0.000656105,10,1023,0,-402.085,0.0428659,0.011797,0.0579802,0.0568606,2.89014,0.360317,0.123226,0.00558859,5.49354,0.00356574,0.769427,3.07987,0.208912,0.145176,0.106256,4.62385,0.0269342
412.187,0.0540068,0.000848349,3,13,1,-398.778,0.0428549,0.0117963,0.0579451,0.0569701,2.89318,0.360523,0.123141,0.00558973,5.49061,0.00356615,0.770054,3.07755,0.20849,0.145501,0.106099,4.62532,0.0269213
408.359,0.963666,0.000179912,10,1023,0,-403.164,0.0438378,0.0129721,0.0572392,0.0554113,3.12101,0.391675,0.112784,0.00538701,6.12095,0.00344924,0.815462,3.49247,0.194172,0.16967,0.0999648,4.14504,0.02941
411.01,0.991589,0.000271376,10,1023,0,-399.494,0.0384098,0.0117368,0.0575544,0.0600601,3.48857,0.36425,0.118945,0.00609441,6.10069,0.00338245,0.875698,3.16207,0.195281,0.153399,0.104939,4.61366,0.0246747
418.212,0.999325,0.000432276,10,1023,0,-404.244,0.0354122,0.00792515,0.0574903,0.0581458,4.81028,0.296879,0.109914,0.005415,7.27136,0.00546415,0.674865,3.06114,0.186002,0.187003,0.106647,4.19677,0.0236646
418.776,0.464397,0.000696172,9,511,0,-411.226,0.0374541,0.00783794,0.0622468,0.0596081,4.66978,0.286856,0.10012,0.00541065,6.83787,0.0060788,0.700684,2.79727,0.190773,0.179114,0.111125,4.37464,0.0250575
419.147,0.943292,0.000362047,10,1023,0,-414.112,0.0375441,0.00779227,0.0563657,0.0576453,5.59689,0.303047,0.118086,0.00490891,5.53668,0.00458645,0.788265,3.02006,0.216642,0.147681,0.105937,4.44694,0.0263797
413.284,0.993155,0.000516154,10,1023,0,-407.147,0.0353277,0.00980787,0.0633839,0.0601463,4.56019,0.279717,0.108372,0.00387631,7.26282,0.00571045,1.07335,2.75497,0.1951,0.165838,0.113365,4.62175,0.0246016
413.284,0.00278904,0.000813013,1,3,1,-405.914,0.0353277,0.00980787,0.0633839,0.0601463,4.56019,0.279717,0.108372,0.00387631,7.26282,0.00571045,1.07335,2.75497,0.1951,0.165838,0.113365,4.62175,0.0246016
415.3,0.929598,0.000164091,10,1023,0,-404.917,0.0366188,0.00972222,0.0643594,0.0584577,4.54665,0.271181,0.10512,0.00380322,7.02819,0.00562513,1.0688,2.77877,0.191278,0.17336,0.112248,4.49969,0.0248135
417.687,0.978888,0.000226932,10,1023,0,-410.309,0.0390036,0.00863026,0.0574746,0.0561251,4.28105,0.257094,0.112038,0.00430191,6.73573,0.00519062,0.93393,2.70979,0.196845,0.171537,0.103631,4.20387,0.024272
417.159,0.949504,0.000345924,10,1023,0,-411.941,0.0398146,0.00904433,0.0604874,0.0612995,4.42868,0.271435,0.103202,0.00450674,5.66648,0.00521925,0.726484,3.38805,0.192513,0.177782,0.107185,4.27226,0.0209778
415.704,0.99686,0.000494404,10,1023,0,-407.465,0.038752,0.00700979,0.054895,0.054263,5.45154,0.384092,0.125084,0.0043426,7.42623,0.00466811,0.659271,2.34117,0.212804,0.154954,0.107107,4.4112,0.0217922
413.437,0.788762,0.000774827,9,511,0,-410.495,0.038593,0.00712476,0.0560304,0.0535816,5.41274,0.41171,0.128256,0.0044907,7.62319,0.00434001,0.63015,2.39937,0.222668,0.141941,0.104453,4.46638,0.0219276
415.173,0.841697,0.000794262,10,1023,0,-408.762,0.0401071,0.00713625,0.0549129,0.0571714,6.41643,0.446391,0.127069,0.00511294,8.54492,0.00400841,0.597616,2.82078,0.211189,0.14745,0.10419,4.48249,0.0216121
415.938,0.291885,0.000905039,2,7,1,-405.588,0.0400979,0.0071258,0.0548986,0.0571397,6.41651,0.446399,0.126955,0.00509337,8.51601,0.00399857,0.597962,2.82634,0.211793,0.147223,0.104161,4.48611,0.0215293
415.748,0.911487,0.000343396,10,1023,0,-406.937,0.0403128,0.00805806,0.064862,0.0530062,5.02562,0.385085,0.110254,0.00438757,7.20565,0.00462631,0.54144,2.98223,0.17237,0.198334,0.106455,4.22666,0.0208499
415.255,0.9301,0.000450589,10,1023,0,-408.242,0.0448553,0.00746927,0.0599388,0.0581386,5.44941,0.381195,0.105729,0.00505206,7.77198,0.00465824,0.531516,2.96626,0.171481,0.197437,0.103711,4.18613,0.0205951
415.072,0.919009,0.000611676,10,1023,0,-404.848,0.0453733,0.00459431,0.0529976,0.0554506,5.86188,0.289389,0.118503,0.00688063,5.0578,0.0039777,0.353238,2.73377,0.199558,0.164049,0.105645,4.36232,0.0250483
417.717,0.899197,0.000809875,8,326,1,-407.932,0.0388141,0.00428625,0.0545229,0.0592976,6.31373,0.264738,0.11293,0.00666519,5.60464,0.00454167,0.321533,2.99329,0.205888,0.161235,0.108958,4.42297,0.0213694
417.717,0.0987505,0.00102852,2,5,1,-411.653,0.0388141,0.00428625,0.0545229,0.0592976,6.31373,0.264738,0.11293,0.00666519,5.60464,0.00454167,0.321533,2.99329,0.205888,0.161235,0.108958,4.42297,0.0213694
415.977,0.88602,0.000273565,10,1023,0,-410.657,0.042759,0.00446533,0.0557887,0.0568672,8.00206,0.29009,0.122141,0.00662708,5.41645,0.00432133,0.32532,3.32922,0.178642,0.183386,0.104566,4.29119,0.0231829
417.295,0.843245,0.000339474,10,1023,0,-407.36,0.0391501,0.00504,0.0513724,0.0645142,9.40709,0.320553,0.110149,0.0064282,5.20967,0.00447505,0.421788,3.51167,0.185883,0.184534,0.105842,4.23666,0.0186572
421.109,0.956996,0.000386996,10,1023,0,-408.886,0.040501,0.00473344,0.0612645,0.0568173,11.5527,0.31487,0.104342,0.00571085,6.20836,0.0041964,0.552658,3.2469,0.203015,0.162329,0.105751,4.36031,0.0217953
419.956,0.90377,0.000548285,10,1023,0,-413.678,0.0361077,0.00580615,0.0606784,0.0540223,10.0082,0.406834,0.116599,0.00465602,7.69525,0.00606667,0.573562,2.82293,0.182433,0.192039,0.109438,4.24353,0.0206652
420.143,0.995851,0.000699189,10,1023,0,-416.926,0.0424693,0.00577666,0.0563118,0.054393,11.0871,0.345772,0.112849,0.00839864,4.16603,0.00447389,0.763769,3.10409,0.209878,0.159193,0.108375,4.40779,0.0155775
418.084,0.196925,0.00106015,3,9,0,-414.086,0.0424246,0.00578238,0.056264,0.0544143,11.1015,0.345622,0.112823,0.00839243,4.16743,0.00447713,0.76349,3.10526,0.209881,0.159357,0.108501,4.40172,0.015569
419.705,0.977884,0.000351664,10,1023,0,-411.169,0.0399227,0.00602314,0.0540825,0.0552462,11.1986,0.334419,0.120051,0.00808502,4.04954,0.00446336,0.796384,3.28152,0.203732,0.163322,0.108646,4.41936,0.0147516
418.187,0.902298,0.000514904,10,1023,0,-406.926,0.0402467,0.00498878,0.058055,0.0586481,10.213,0.43336,0.105148,0.00488067,4.53812,0.00485061,0.401759,2.86942,0.195273,0.167235,0.105282,4.33619,0.028757
421.065,0.946141,0.000651714,10,1023,0,-412.682,0.0383246,0.0040052,0.057568,0.053625,12.1233,0.201147,0.123658,0.00713898,6.6616,0.00594247,0.653818,3.12833,0.195248,0.177036,0.109592,4.31317,0.0169225
421.799,0.168792,0.000893464,3,13,1,-414.68,0.0383875,0.00400772,0.0576431,0.0536165,12.1099,0.201192,0.123871,0.00714106,6.66218,0.00594013,0.654629,3.1297,0.195168,0.177021,0.10961,4.31482,0.01693
420.14,0.976601,0.000286678,10,1023,0,-417.132,0.038933,0.00374138,0.0510165,0.0609092,13.764,0.228695,0.122298,0.00826088,6.83284,0.00552789,0.610435,2.99756,0.187486,0.180696,0.110365,4.4011,0.0172361
419.409,0.994788,0.000416081,10,1023,0,-410.901,0.0398246,0.00342318,0.0555378,0.0649823,19.5464,0.213134,0.107674,0.00741278,6.41716,0.0042862,0.575696,3.88571,0.191154,0.171714,0.106461,4.39914,0.0135736
418.065,0.999838,0.000622466,10,1023,0,-412.76,0.0390958,0.00248256,0.0619155,0.0482798,17.1621,0.180664,0.115252,0.00747734,5.03675,0.00625105,0.470902,2.59063,0.19835,0.175563,0.108205,4.26374,0.0144378
419.169,0.459812,0.000936588,4,27,1,-404.22,0.0396812,0.00249558,0.0617373,0.048649,17.0956,0.181359,0.117869,0.00734082,5.12311,0.00608498,0.467828,2.61997,0.202389,0.172632,0.110063,4.31309,0.0142448
416.767,0.850273,0.000521774,10,1023,0,-410.327,0.039705,0.00247794,0.0582811,0.0592116,16.3656,0.182661,0.112759,0.00502125,7.51282,0.00335727,0.340078,3.3968,0.181761,0.179165,0.104221,4.34844,0.00977077
414.906,0.526925,0.000595714,10,1023,0,-407.315,0.0401947,0.00212135,0.0532366,0.058921,20.997,0.291708,0.109211,0.00549635,6.37513,0.00691046,0.296153,2.41553,0.223053,0.161251,0.112851,4.34087,0.0110922
414.906,2.06088e-05,0.00603738,1,3,1,-407.719,0.0401947,0.00212135,0.0532366,0.058921,20.997,0.291708,0.109211,0.00549635,6.37513,0.00691046,0.296153,2.41553,0.223053,0.161251,0.112851,4.34087,0.0110922
414.906,0,0.0140982,0,1,1,-411.004,0.0401947,0.00212135,0.0532366,0.058921,20.997,0.291708,0.109211,0.00549635,6.37513,0.00691046,0.296153,2.41553,0.223053,0.161251,0.112851,4.34087,0.0110922
414.497,0.999958,0.00139009,10,1023,0,-404.895,0.0412503,0.00192249,0.050213,0.0601302,21.4478,0.262867,0.108648,0.00645739,5.25169,0.0065097,0.287443,2.34396,0.225738,0.15608,0.111257,4.34298,0.0126607
416.037,0.998965,0.00144763,10,1023,0,-408.963,0.0413137,0.00193728,0.0503282,0.0592823,21.5691,0.253474,0.109977,0.00653238,5.51764,0.00616446,0.314546,2.3195,0.225562,0.156408,0.111582,4.35297,0.0130715
414.545,0.958698,0.00195222,10,1023,0,-408.379,0.0431963,0.00248833,0.0479444,0.0622518,20.8723,0.309489,0.109529,0.00599767,4.17557,0.00596846,0.36193,2.42241,0.213635,0.162383,0.108147,4.27886,0.0160809
420.64,0.944045,0.0026989,10,1023,0,-404.574,0.0398404,0.00363118,0.0503663,0.0606918,14.7134,0.378761,0.119335,0.0058864,6.74153,0.00464992,0.404262,2.7558,0.196772,0.166848,0.10317,4.26664,0.0245868
418.788,0.976994,0.00385759,10,1023,0,-413.777,0.0411978,0.00442727,0.0532252,0.0582666,18.4981,0.314992,0.128891,0.00516867,5.08754,0.00456895,0.634139,3.62623,0.205439,0.159164,0.10349,4.31459,0.0219775
418.788,0.120461,0.00639387,2,5,0,-411.981,0.0411978,0.00442727,0.0532252,0.0582666,18.4981,0.314992,0.128891,0.00516867,5.08754,0.00456895,0.634139,3.62623,0.205439,0.159164,0.10349,4.31459,0.0219775
419.065,0.99751,0.000739397,10,1023,0,-413.364,0.0406473,0.00448256,0.0543169,0.0615206,18.8022,0.299918,0.12444,0.00564746,5.0034,0.00505249,0.633693,3.74671,0.205755,0.155756,0.102904,4.34878,0.0209934
418.331,0.999542,0.00135054,10,1023,0,-414.941,0.0395228,0.00516627,0.0542358,0.0605734,17.8857,0.355808,0.123996,0.00512191,4.43629,0.00480557,0.647528,3.91377,0.214676,0.152165,0.103306,4.32487,0.0191806
420.342,0.936932,0.00252499,10,1023,0,-413.801,0.0409302,0.00347884,0.0521446,0.0627717,19.0144,0.265448,0.11038,0.0068785,6.35475,0.00596143,0.603566,3.24081,0.223387,0.151939,0.107626,4.33457,0.0205952
419.205,0.91366,0.00390541,10,1023,0,-409.786,0.042689,0.00442263,0.0579305,0.055659,16.1289,0.286332,0.111751,0.00446132,6.78307,0.00507474,0.728672,3.26248,0.217343,0.155972,0.100596,4.14542,0.0174853
