# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=19
# stan_version_patch=1
# init=random
# enable_random_init=0
# seed=1741107268
# chain_id=3
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=result/calcium-model-100-root-5106-const-Be-eta1/cell-5103/chain_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16
239.203,0.997521,0.00248542,10,1023,0,-230.315,0.0919808,0.0147927,0.0631049,0.0573296,25.2987,0.424384,0.0847286,7.80237e-05,12.1282,0.00535026,7.46456,3.59209,0.164159,0.136517,0.0993108,5.57846,0.00332921
243.562,0.999024,0.00371753,10,1023,0,-230.903,0.106356,0.0165006,0.0480324,0.055119,13.9254,0.450239,0.10381,0.000143629,3.70646,0.00476851,6.13738,2.63374,0.110899,0.218344,0.101351,5.28462,0.00337484
245.297,0.99234,0.00555533,10,1023,0,-237.829,0.0961559,0.0143495,0.0631099,0.0454407,25.6058,0.201392,0.0944976,0.00061655,5.54295,0.00573742,17.9115,2.81839,0.114136,0.21981,0.107244,5.39143,0.00561972
245.297,6.00572e-07,0.00816361,2,4,1,-230.447,0.0961559,0.0143495,0.0631099,0.0454407,25.6058,0.201392,0.0944976,0.00061655,5.54295,0.00573742,17.9115,2.81839,0.114136,0.21981,0.107244,5.39143,0.00561972
245.792,0.997803,0.00175736,10,1023,0,-236.831,0.095481,0.0141977,0.0596515,0.0461259,26.8764,0.219255,0.102131,0.000282416,4.66706,0.00588851,16.6532,2.7573,0.111118,0.22441,0.107216,5.39445,0.00283616
248.929,0.954865,0.002614,10,1023,0,-238.26,0.0961486,0.0160885,0.055822,0.0494247,16.1648,0.386582,0.0876968,0.000144558,8.64041,0.00641065,10.3687,2.04878,0.112736,0.227428,0.110043,5.39183,0.000642881
248.937,0.956388,0.00356827,10,1023,0,-242.025,0.0985554,0.0156194,0.0576939,0.0492744,21.3176,0.45756,0.0939843,2.69057e-05,8.2774,0.00621232,8.94112,2.38705,0.1122,0.223625,0.107032,5.37719,0.000535159
242.771,0.495113,0.00487112,10,1023,0,-234.266,0.103438,0.012368,0.0593502,0.0560485,19.4072,0.451633,0.0746578,0.000848367,3.34212,0.00483725,5.17238,2.46752,0.113456,0.207697,0.102297,5.39544,0.0158078
247.091,0.999883,0.0027636,10,1023,0,-239.388,0.0993728,0.0160767,0.0596608,0.0490711,17.5981,0.542962,0.0887584,0.000632592,4.93994,0.00508867,5.96239,3.08726,0.132521,0.184696,0.104338,5.38514,0.0054849
246.403,0.979723,0.0040886,10,1023,0,-239.011,0.0983324,0.0173116,0.0655141,0.0469075,20.288,0.695091,0.097206,0.000221843,7.92634,0.00563695,5.77535,2.74603,0.114351,0.209916,0.103711,5.4508,0.00166779
249.242,0.978748,0.00580355,10,1023,0,-243.324,0.0978467,0.0149433,0.0423871,0.0584704,15.8684,0.263622,0.104495,0.000118846,8.89883,0.00712697,14.623,1.73523,0.122293,0.202042,0.109344,5.51473,0.00796266
249.242,0.0682102,0.00819743,3,8,1,-237.601,0.0978467,0.0149433,0.0423871,0.0584704,15.8684,0.263622,0.104495,0.000118846,8.89883,0.00712697,14.623,1.73523,0.122293,0.202042,0.109344,5.51473,0.00796266
249.123,0.998831,0.00211375,10,1023,0,-240.952,0.0866072,0.0188402,0.0470272,0.0614446,14.2106,0.475352,0.101858,0.00062163,7.67394,0.00602606,8.50664,2.30169,0.109133,0.215932,0.106322,5.59753,0.00472563
247.464,0.83427,0.003103,10,1023,0,-241.537,0.10271,0.0153001,0.0523592,0.0570081,22.0021,0.314208,0.0819285,0.000199355,9.86214,0.00800895,15.0577,2.02424,0.114982,0.221798,0.109083,5.35869,0.0034235
244.657,0.911273,0.00334929,10,1023,0,-240.496,0.0808849,0.0147023,0.0500509,0.0470815,16.2368,0.369874,0.131734,0.000606713,8.99014,0.00562721,8.6548,1.97804,0.103358,0.227072,0.10526,5.56221,0.00321474
243.558,0.778922,0.0041628,10,1023,0,-234.887,0.078081,0.013791,0.048223,0.053082,19.1336,0.354058,0.114834,0.000123282,8.60865,0.00575452,8.67647,2.19028,0.112043,0.207904,0.101677,5.45977,0.00202738
245.606,0.915578,0.00405169,10,1023,0,-237.495,0.103877,0.0151312,0.0478758,0.0557718,19.1117,0.372006,0.123886,0.000152414,9.39266,0.00809984,6.80831,2.81373,0.108322,0.232685,0.108064,5.3966,0.00126026
245.437,0.983145,0.00506193,10,1023,0,-238.06,0.102206,0.0157473,0.0639855,0.0564353,19.9924,0.342429,0.0731347,0.000479973,8.78106,0.00475737,11.4761,2.52276,0.125823,0.191722,0.108892,5.61006,0.00866919
245.437,6.58035e-06,0.0142747,1,3,0,-234.94,0.102206,0.0157473,0.0639855,0.0564353,19.9924,0.342429,0.0731347,0.000479973,8.78106,0.00475737,11.4761,2.52276,0.125823,0.191722,0.108892,5.61006,0.00866919
245.437,0,0.0333327,0,1,1,-238.703,0.102206,0.0157473,0.0639855,0.0564353,19.9924,0.342429,0.0731347,0.000479973,8.78106,0.00475737,11.4761,2.52276,0.125823,0.191722,0.108892,5.61006,0.00866919
246.536,0.998488,0.0032866,10,1023,0,-239.605,0.105054,0.0158082,0.0590259,0.0476186,22.2461,0.510095,0.0798665,0.000927606,8.13219,0.00560199,14.0853,1.7723,0.136823,0.175838,0.10392,5.44934,0.00222556
243.188,0.992081,0.00340925,10,1023,0,-236.163,0.0929456,0.0225884,0.0452277,0.062942,6.44459,0.378132,0.11107,7.30801e-05,9.52074,0.00585072,5.51555,2.54557,0.102358,0.228317,0.10284,5.47675,0.00271237
241.291,0.730792,0.00450674,10,1023,0,-234.517,0.0993123,0.0159588,0.0445539,0.0537516,6.60931,0.528373,0.0881793,0.000720693,11.3245,0.00735355,4.54282,1.53488,0.123346,0.221337,0.11456,5.31561,0.00722365
242.063,0.989459,0.00315481,10,1023,0,-232.888,0.0963719,0.0209648,0.0645765,0.0482626,9.62333,0.749256,0.0724418,0.000347318,10.582,0.00752111,7.13054,1.45378,0.122231,0.203665,0.111443,5.54762,0.00483307
245.829,0.936865,0.0050844,9,511,0,-235.887,0.0993319,0.0147831,0.0609784,0.0481159,10.6855,0.421337,0.0776594,0.0008175,9.89438,0.00792049,6.84895,1.66232,0.125972,0.203861,0.113021,5.50757,0.00105068
246.223,0.289373,0.00736599,8,507,0,-236.754,0.0947047,0.016545,0.0490611,0.0600533,22.4639,0.407148,0.0950262,0.000116313,10.4388,0.00638722,10.9246,2.54003,0.113678,0.214287,0.102645,5.33449,0.000438748
246.429,0.999873,0.00143837,10,1023,0,-240.473,0.102829,0.0153835,0.047548,0.0570511,16.5681,0.361779,0.0964317,0.000635383,9.14675,0.00615161,9.14557,2.42464,0.116356,0.223025,0.109807,5.34807,0.000318517
249.52,0.976622,0.00264443,10,1023,0,-242.137,0.0927674,0.0186666,0.0526292,0.0514155,14.0616,0.410441,0.1009,0.000618899,11.3208,0.00655956,12.9089,1.79447,0.117547,0.202147,0.105568,5.54562,0.000773992
249.658,0.999516,0.0045972,9,1023,0,-243.215,0.0905827,0.021393,0.0560842,0.047131,12.0205,0.377832,0.102903,0.000240429,9.6239,0.00705674,13.75,1.89096,0.110683,0.219212,0.10636,5.47826,0.00146597
249.4,0.089477,0.00866728,3,8,1,-237.704,0.0906989,0.0213581,0.056087,0.0472259,12.0542,0.379062,0.102674,0.0002424,9.6605,0.00705562,13.7397,1.88755,0.110551,0.219554,0.106345,5.47847,0.00144863
249.516,0.999944,0.000932785,10,1023,0,-240.582,0.0909021,0.018265,0.0529681,0.0464094,13.6912,0.415242,0.130475,0.000931694,7.64688,0.00669638,8.93654,2.20797,0.108093,0.221661,0.107321,5.54955,0.00713708
243.36,0.999223,0.0017852,10,1023,0,-238.356,0.0882225,0.0147299,0.0612256,0.0477737,13.1032,0.392382,0.115142,0.000303549,12.5373,0.0058476,5.10922,2.45788,0.105841,0.213338,0.105771,5.74996,0.00688534
242.188,0.998988,0.0034034,10,1023,0,-234.715,0.0999597,0.0254686,0.0450123,0.0636035,18.527,0.586181,0.0757155,0.000483786,5.84467,0.00638984,21.4737,1.92245,0.120758,0.216776,0.109017,5.29213,0.00358061
245.061,0.551157,0.00645513,9,511,0,-233.466,0.102829,0.0234882,0.0466884,0.0600073,18.6028,0.731786,0.117675,0.000572028,9.1924,0.00629192,9.33433,2.52496,0.100637,0.231324,0.104991,5.55541,0.0132688
246.706,0.926787,0.00306685,10,1023,0,-238.474,0.0988624,0.0182755,0.0424812,0.0631838,16.1961,0.533732,0.101541,0.000694193,13.0769,0.00668609,9.48927,2.04826,0.106116,0.229457,0.105332,5.39794,0.00618203
244.946,0.961063,0.00464736,10,1023,0,-233.887,0.100824,0.0124714,0.0532647,0.0425173,14.4249,0.285595,0.125042,0.00090093,9.46307,0.00546149,7.58164,2.36848,0.135572,0.176059,0.102095,5.41753,0.000390374
244.544,0.231145,0.00777539,7,232,1,-237.341,0.0971239,0.01637,0.052721,0.0440646,10.302,0.339925,0.124441,0.00032922,9.46264,0.00551871,7.84662,2.24599,0.139,0.169971,0.10303,5.52081,0.000685984
240.596,0.999997,0.00143945,10,1023,0,-232.032,0.0973538,0.015054,0.053811,0.0436471,9.76684,0.375149,0.106138,0.000233902,10.8019,0.00518046,7.56366,1.64846,0.134686,0.17281,0.10089,5.44809,0.000659858
240.038,0.997298,0.00271374,10,1023,0,-231.741,0.0951984,0.0282428,0.0597126,0.0479638,8.88936,0.533684,0.0879199,0.00108755,11.0297,0.00559674,14.5745,2.07763,0.131833,0.188456,0.113097,5.65438,0.00865692
246.516,0.978504,0.00502671,10,1023,0,-233.636,0.0993755,0.0124408,0.0493334,0.049347,21.6013,0.357895,0.118587,6.63853e-05,7.30725,0.00548474,6.43902,3.10416,0.136696,0.180817,0.102703,5.3084,0.00130529
239.387,0.0326245,0.00872626,6,119,1,-228.921,0.0997371,0.0114617,0.0494718,0.0462467,22.5283,0.383882,0.128405,2.75898e-05,7.47174,0.00524871,5.40107,3.07692,0.138713,0.180743,0.10362,5.31267,0.0015143
240.327,0.992105,0.000960493,10,1023,0,-232.795,0.100443,0.011676,0.0509697,0.0457076,22.591,0.413172,0.12375,3.12275e-05,7.32801,0.0052426,4.89813,3.29416,0.140372,0.181368,0.105082,5.28683,0.0012607
242.476,0.998454,0.00174366,10,1023,0,-232.869,0.102005,0.0142189,0.0485751,0.0495455,21.854,0.29641,0.11616,0.000180834,8.61051,0.00600599,11.2641,2.79831,0.137095,0.179482,0.10057,5.25202,0.000838142
246.289,0.99223,0.0031919,10,1023,0,-238.223,0.109526,0.0193284,0.049561,0.0558118,18.2514,0.270084,0.111736,0.000163839,13.3941,0.00574146,15.2356,3.28671,0.139452,0.175989,0.104939,5.42568,0.00240626
247.071,0.796528,0.00568344,10,1023,0,-239.945,0.0855095,0.0134176,0.056572,0.0486347,21.78,0.721221,0.0806691,0.000573619,7.42994,0.00667096,7.1402,1.55432,0.116815,0.217695,0.112602,5.53229,0.00723779
243.974,0.941839,0.0057845,9,1023,0,-237.477,0.104028,0.0185051,0.0561626,0.0411147,16.7545,0.346584,0.13267,0.000315603,3.6935,0.00730822,14.574,1.96614,0.119878,0.197938,0.104887,5.50466,0.00363737
243.974,0.0134568,0.00882236,2,7,1,-235.134,0.104028,0.0185051,0.0561626,0.0411147,16.7545,0.346584,0.13267,0.000315603,3.6935,0.00730822,14.574,1.96614,0.119878,0.197938,0.104887,5.50466,0.00363737
248.263,0.999956,0.00102893,10,1023,0,-233.653,0.0956453,0.0148115,0.0546387,0.0431512,18.4065,0.316819,0.129924,0.000166754,5.258,0.00733749,11.5946,1.94225,0.117644,0.201879,0.106732,5.58135,0.00502646
249.806,0.976365,0.00185377,10,1023,0,-243.915,0.0975995,0.0138307,0.0564115,0.0433815,18.3352,0.423975,0.0984459,0.000849023,6.80894,0.00727012,9.37675,1.83808,0.119126,0.216659,0.111476,5.41146,0.00394275
249.398,0.96625,0.00310223,10,1023,0,-244.229,0.094025,0.0138073,0.0514304,0.0647419,19.9447,0.240826,0.0892259,0.000512955,7.61289,0.00573252,9.75159,2.97524,0.116785,0.20626,0.10653,5.52689,0.00423452
248.626,0.984586,0.00500938,10,1023,0,-244.746,0.0916523,0.021003,0.0552222,0.0414579,19.6684,0.630129,0.121279,0.000155649,8.96173,0.0070775,11.3886,2.25077,0.111242,0.232508,0.108591,5.2996,0.00356576
248.626,0.0122504,0.00842899,2,5,0,-243.127,0.0916523,0.021003,0.0552222,0.0414579,19.6684,0.630129,0.121279,0.000155649,8.96173,0.0070775,11.3886,2.25077,0.111242,0.232508,0.108591,5.2996,0.00356576
247.767,0.999777,0.00106878,10,1023,0,-241.173,0.0964151,0.0204642,0.0533335,0.0418248,20.4165,0.576591,0.123449,5.00748e-05,10.0363,0.00747701,13.3998,1.9876,0.108572,0.242506,0.112518,5.36662,0.00274016
246.78,0.981772,0.00187894,10,1023,0,-239.334,0.0853406,0.019322,0.0467164,0.053162,25.8969,0.767052,0.105216,0.000468395,8.88808,0.00702348,14.5402,1.56299,0.10458,0.236051,0.108751,5.50493,0.00125816
248.46,0.976072,0.00312346,10,1023,0,-239.615,0.0947704,0.0112143,0.0555033,0.0558861,20.6085,0.527491,0.0818626,0.000488111,11.8281,0.00642246,5.41251,1.74191,0.110619,0.222967,0.113027,5.66591,0.00325022
242.583,0.956622,0.00507542,9,511,0,-237.865,0.0865126,0.0121501,0.0502661,0.0574499,21.4127,0.829917,0.0752891,0.000209999,10.0652,0.00584204,5.22176,1.47554,0.117504,0.216902,0.116324,5.65975,0.00390324
242.583,0.0974873,0.00778619,2,5,1,-232.289,0.0865126,0.0121501,0.0502661,0.0574499,21.4127,0.829917,0.0752891,0.000209999,10.0652,0.00584204,5.22176,1.47554,0.117504,0.216902,0.116324,5.65975,0.00390324
246.097,0.999924,0.00132813,10,1023,0,-236.756,0.0914725,0.014686,0.0558295,0.0553829,15.8586,0.584956,0.088268,0.000994723,13.5604,0.00563075,6.72411,1.78978,0.114339,0.202414,0.108553,5.76943,0.00528959
246.949,0.972846,0.0022812,10,1023,0,-237.237,0.0937696,0.0145681,0.0540022,0.0570839,28.4063,0.507697,0.0766937,0.000103797,6.34006,0.00533494,12.2544,1.96177,0.120779,0.200067,0.106564,5.50496,0.00631925
248.513,0.936054,0.00363079,10,1023,0,-239.712,0.0986754,0.017856,0.0473979,0.0523384,21.3719,0.497282,0.117389,4.88383e-05,6.6354,0.00508554,10.6329,2.67657,0.129856,0.18791,0.105625,5.44889,0.00642444
243.242,0.963314,0.00523588,10,1023,0,-239.254,0.0955429,0.0150548,0.0579171,0.0539973,14.4373,0.224798,0.0920659,0.000819408,3.45544,0.00795188,10.9536,2.1001,0.0986446,0.235118,0.103779,5.53865,0.00153084
243.242,5.41644e-08,0.00803368,1,3,1,-232.156,0.0955429,0.0150548,0.0579171,0.0539973,14.4373,0.224798,0.0920659,0.000819408,3.45544,0.00795188,10.9536,2.1001,0.0986446,0.235118,0.103779,5.53865,0.00153084
244.525,0.94339,0.00114898,10,1023,0,-231.574,0.0969867,0.01856,0.0517285,0.0616723,12.9954,0.266396,0.0852992,0.00104799,5.52233,0.00761545,12.8117,2.23527,0.103127,0.240713,0.110085,5.50361,0.00112002
242.46,0.957241,0.00168679,10,1023,0,-234.61,0.100042,0.0185062,0.0389698,0.0511533,16.1206,0.275051,0.150982,0.000310465,6.09287,0.0066528,16.0529,2.26788,0.1236,0.206354,0.106198,5.2782,0.00121056
245.781,0.992581,0.00254668,10,1023,0,-236.435,0.0970778,0.0189726,0.0553363,0.0604668,22.4092,0.713653,0.0923084,0.000105065,11.7793,0.00587078,7.42952,2.75367,0.124234,0.180885,0.100965,5.56672,0.00634331
247.424,0.996344,0.00416167,10,1023,0,-238.73,0.0984938,0.0189696,0.0559241,0.061066,20.7213,0.659685,0.0901569,0.000115404,11.4472,0.00608862,7.28969,2.74794,0.120644,0.186395,0.10049,5.54678,0.00850717
247.124,0.019118,0.00681533,6,75,1,-239.812,0.0984734,0.0189868,0.0558861,0.0610624,20.7304,0.66042,0.0903687,0.000116058,11.4632,0.00608905,7.31483,2.74497,0.120674,0.186615,0.100466,5.5485,0.0085173
248.376,0.998258,0.00109068,10,1023,0,-238.275,0.10219,0.017849,0.0538213,0.0575214,18.6476,0.604707,0.0967665,5.51969e-05,9.46311,0.00590787,6.24288,2.80602,0.111042,0.22072,0.107431,5.49063,0.000950211
248.22,0.974,0.001798,10,1023,0,-243.844,0.0919952,0.0187384,0.0530397,0.0430528,20.8154,0.504469,0.118024,7.4835e-05,11.0333,0.00673331,14.6321,1.98297,0.127832,0.192651,0.10549,5.3973,0.000750102
249.655,0.999877,0.00278149,10,1023,0,-245.149,0.0989994,0.0157006,0.0532132,0.0512123,22.3711,0.68058,0.103206,0.000284353,9.6168,0.00582481,6.72987,2.48332,0.123327,0.200813,0.108345,5.50132,0.00290716
245.478,0.987142,0.00454329,10,1023,0,-238.389,0.0927514,0.0189776,0.0400827,0.0609743,11.323,0.192846,0.131836,0.0012568,9.28092,0.00531228,12.9632,2.97119,0.112288,0.218165,0.102895,5.3045,0.0048341
243.5,0.30199,0.00715934,8,281,0,-236.21,0.0954223,0.0264727,0.04212,0.0565239,8.95256,0.320535,0.12622,0.000300653,6.42355,0.00558046,13.5115,2.35529,0.102182,0.24529,0.106548,5.33188,0.00250611
242.223,0.99991,0.00232539,10,1023,0,-237.263,0.0919077,0.0220276,0.0421981,0.0543154,9.14165,0.280939,0.112041,0.00171417,5.17811,0.0054397,13.8688,2.20156,0.10022,0.249343,0.105999,5.34574,0.000939177
243.481,0.941301,0.00376611,10,1023,0,-230.76,0.09732,0.0117539,0.0589488,0.0527075,15.769,0.509563,0.0811118,7.81091e-05,13.2814,0.00796611,4.7299,1.63267,0.119688,0.2066,0.113571,5.67405,0.0111389
244.882,0.966918,0.00530763,9,511,0,-235.779,0.0974416,0.0112878,0.0585508,0.051881,15.7092,0.50802,0.0788869,0.000100929,9.55675,0.00786186,4.67535,1.54524,0.119612,0.203459,0.112167,5.6562,0.0120312
244.882,0.0127083,0.00789029,2,5,1,-235.917,0.0974416,0.0112878,0.0585508,0.051881,15.7092,0.50802,0.0788869,0.000100929,9.55675,0.00786186,4.67535,1.54524,0.119612,0.203459,0.112167,5.6562,0.0120312
248.547,0.992402,0.00137687,10,1023,0,-239.523,0.0958068,0.0149034,0.0535029,0.0507139,17.3341,0.400751,0.103324,0.000877334,8.64204,0.00697881,8.2491,2.4047,0.120894,0.203797,0.106514,5.46304,0.00222704
247.073,0.988913,0.00217317,10,1023,0,-233.042,0.0958796,0.0173082,0.0494074,0.0581791,17.5814,0.461383,0.079193,0.00023118,7.64805,0.0060739,10.7945,2.20763,0.11647,0.226766,0.111481,5.35445,0.00369032
245.99,0.998774,0.00338464,9,511,0,-241.239,0.0933951,0.0171208,0.0540101,0.0535053,21.2021,0.51571,0.0797102,0.00158283,4.73126,0.00734517,13.7262,1.71932,0.11469,0.204455,0.102982,5.46309,0.00312147
246.722,0.963304,0.00535832,9,511,0,-242.313,0.0931481,0.0154567,0.0526894,0.0483276,21.4479,0.518114,0.112413,0.000207308,6.41845,0.00632443,7.82119,2.41978,0.110002,0.231443,0.112285,5.5013,0.00156176
247.29,0.254123,0.00780682,2,7,0,-237.858,0.0931464,0.0154809,0.0526421,0.0484068,21.45,0.517057,0.112334,0.000207206,6.41836,0.00633627,7.85422,2.41278,0.110065,0.231483,0.112218,5.50195,0.00154408
240.392,0.878708,0.00242232,10,1023,0,-234.002,0.0993861,0.00969154,0.0413607,0.0656241,22.1853,0.479814,0.0795805,0.00129706,14.1863,0.00745516,7.05629,1.22176,0.115227,0.214206,0.107269,5.41874,0.00237728
247.445,0.961916,0.0029394,10,1023,0,-232.608,0.106543,0.0162851,0.0595421,0.044191,19.121,0.354963,0.0920612,0.000174742,5.41329,0.00582161,14.0289,2.1883,0.128909,0.198522,0.10967,5.42784,0.00382963
247.046,0.992801,0.00425574,9,1023,0,-239.26,0.0981936,0.0183921,0.0623819,0.0471319,21.5949,0.761174,0.0757708,0.00102104,10.3533,0.00549053,11.3122,1.78322,0.108185,0.236077,0.109606,5.39682,0.00716895
247.833,0.63438,0.00655426,9,511,0,-240.967,0.0985966,0.0169231,0.0587883,0.0521742,19.0976,0.573052,0.0868121,0.000777036,6.27321,0.00548906,7.6361,2.34709,0.10231,0.235009,0.105388,5.46431,0.00972936
250.126,0.989155,0.00468825,10,1023,0,-243.834,0.0906352,0.0163312,0.0506769,0.0506147,20.8992,0.350754,0.0991684,0.000142465,12.3687,0.00753242,16.7892,1.86632,0.124632,0.20205,0.108383,5.42942,0.00186279
243.903,0.231646,0.00712589,9,511,0,-237.065,0.0884662,0.013595,0.0602868,0.0477732,17.1075,0.276066,0.0884706,0.000170565,6.19764,0.00759508,10.4668,2.13665,0.124457,0.208433,0.114091,5.50159,0.00122901
244.624,0.999967,0.00219192,10,1023,0,-234.099,0.0917842,0.0165304,0.0701212,0.0433906,16.0524,0.268284,0.0886365,0.000497757,4.00857,0.00660459,11.8637,2.53611,0.125328,0.190687,0.101458,5.37214,0.00096742
242.126,0.983102,0.00340576,10,1023,0,-233.384,0.103874,0.017363,0.0424959,0.0480736,11.6319,0.363143,0.145184,0.00124672,12.1503,0.00516852,12.2756,1.82885,0.145556,0.163618,0.107874,5.6463,0.00386011
237.84,0.885805,0.0050849,8,255,0,-235.954,0.105261,0.0176062,0.0407173,0.0487368,11.1758,0.341044,0.163159,0.00120132,13.0802,0.0051953,11.9276,1.8865,0.145993,0.163805,0.107685,5.64188,0.00334402
243.908,0.873262,0.00618054,9,511,0,-224.152,0.0959256,0.0140119,0.0566875,0.0481711,21.6612,0.64053,0.068634,0.000750429,6.52152,0.00833267,11.2389,1.18922,0.131073,0.202104,0.114541,5.44918,0.00293348
241.54,0.672088,0.00730528,8,478,1,-233.513,0.0925868,0.0168547,0.0510873,0.0417075,21.2877,0.879653,0.0897858,0.000447764,5.82887,0.00768223,13.3528,1.05035,0.133991,0.202738,0.117865,5.48495,0.00162232
241.028,0.738339,0.00570847,9,511,0,-234.108,0.0896076,0.0186773,0.0548298,0.0424983,24.5813,0.868532,0.0855786,0.000553579,5.45685,0.00811899,17.2666,1.10253,0.127981,0.206257,0.114994,5.48138,0.00278558
248.023,0.758026,0.00511794,9,511,0,-234.071,0.0911185,0.0152346,0.051707,0.0444667,25.074,0.61077,0.101429,0.00058443,8.02543,0.00791745,14.7865,1.2096,0.121721,0.208698,0.114601,5.59546,0.00342558
243.739,0.7978,0.00478027,10,1023,0,-236.971,0.0959762,0.0140163,0.0432858,0.0527029,10.5465,0.453466,0.0852696,0.00258268,5.8495,0.00672479,8.37517,1.1588,0.11898,0.21372,0.111527,5.5035,0.00299772
243.212,0.875378,0.00484081,10,1023,0,-237.865,0.0958203,0.0216415,0.0548249,0.0482703,14.845,0.593395,0.0954845,0.000279293,14.6489,0.00802665,13.4218,1.74273,0.130538,0.198493,0.114545,5.54665,0.000495652
243.535,0.946398,0.00572695,10,1023,0,-232.495,0.094949,0.0106804,0.0520099,0.045539,23.2044,0.232036,0.135402,0.00063254,5.50062,0.00489936,7.21351,2.84254,0.104125,0.234953,0.104482,5.36144,0.000869707
243.556,0.0694273,0.0077944,4,25,0,-236.205,0.0949624,0.0106707,0.0521033,0.0456091,23.115,0.231801,0.13571,0.000624857,5.51191,0.00490039,7.23951,2.84182,0.104204,0.234963,0.104497,5.36139,0.000881492
239.595,0.999967,0.00185053,10,1023,0,-227.552,0.111964,0.0107766,0.0568,0.0490845,17.4901,0.375526,0.0921619,9.48353e-05,14.6505,0.00587494,4.30019,2.42257,0.103446,0.254651,0.112613,5.37883,0.000622116
241.479,0.993207,0.00280664,10,1023,0,-233.016,0.116454,0.0109234,0.059413,0.0481599,17.6531,0.420482,0.0904464,0.000172745,11.4487,0.00594141,4.05802,2.41202,0.106366,0.246089,0.112364,5.40937,0.000649579
241.435,0.985327,0.00418338,10,1023,0,-232.715,0.106081,0.0101452,0.0599224,0.04507,14.7516,0.349486,0.0789801,0.000952819,5.01726,0.00458614,4.23184,2.26274,0.108779,0.237064,0.107,5.22452,0.00820758
241.781,0.959205,0.00611623,9,511,0,-236.057,0.107761,0.00911468,0.0621661,0.0439659,13.9808,0.311725,0.0937856,0.000908737,8.09288,0.0041599,3.19393,2.48777,0.107211,0.226487,0.103119,5.33062,0.0137832
241.907,0.234689,0.00846715,9,1023,0,-232.695,0.0972158,0.00554787,0.0568445,0.0449224,19.6947,0.441716,0.0858944,0.00064297,6.61059,0.00471344,1.53052,2.21167,0.127262,0.199496,0.107191,5.34345,0.0024081
241.805,0.960818,0.00286365,10,1023,0,-234.306,0.106187,0.00463342,0.0502935,0.050511,21.3452,0.581688,0.0892871,0.000263248,8.83485,0.00588834,1.0909,1.58059,0.129636,0.194202,0.110341,5.49835,0.00265675
239.58,0.97931,0.0039782,10,1023,0,-229.869,0.0973636,0.00708399,0.046574,0.0437142,21.6389,0.772201,0.116228,0.000780041,13.5354,0.0068437,2.30494,1.51019,0.147947,0.165819,0.105356,5.41133,0.00614353
246.975,0.849663,0.00570898,9,511,0,-234.809,0.0964574,0.00743092,0.0451629,0.0489772,16.1458,0.317249,0.119458,0.0003249,9.19012,0.00704622,3.25518,1.909,0.137891,0.18079,0.108368,5.46698,0.00803891
241.774,0.926586,0.00637068,8,255,0,-239.184,0.0984241,0.00709726,0.0444849,0.0476237,14.184,0.269538,0.110903,0.000896443,15.924,0.00689246,4.0998,1.60631,0.13927,0.181394,0.107272,5.33624,0.0129764
242.575,0.698015,0.00822295,8,377,1,-229.599,0.106619,0.0139765,0.0481032,0.0508736,15.4724,0.26683,0.0925671,0.000287077,6.30947,0.00797094,14.9394,1.67317,0.150496,0.163712,0.10661,5.43377,0.00782845
243.123,0.719202,0.00686296,8,502,1,-237.281,0.108103,0.0119865,0.0481532,0.0561586,16.2407,0.25894,0.0791886,4.26091e-05,6.4919,0.00702528,11.6109,1.75606,0.150004,0.171735,0.111384,5.45168,0.00770682
241.631,0.805292,0.00597099,9,806,1,-231.751,0.108862,0.0126762,0.0515461,0.0527946,15.7302,0.305837,0.0748861,6.05827e-05,5.65115,0.00696442,10.9521,1.81052,0.155081,0.170418,0.114185,5.47309,0.00812814
244.616,0.339493,0.00611511,10,1023,0,-234.719,0.0924095,0.00951381,0.0425905,0.0553379,30.2,0.324836,0.111937,0.001824,5.93345,0.0063908,9.08444,1.99019,0.115536,0.204376,0.104517,5.50195,0.00498381
245.745,0.97364,0.00261723,10,1023,0,-237.302,0.101215,0.00669956,0.0418291,0.0596622,20.7091,0.321155,0.0869047,0.000288379,8.53295,0.00678837,3.96523,1.51113,0.120368,0.215332,0.112968,5.46967,0.00451372
242.493,0.940242,0.00368062,10,1023,0,-237.584,0.103354,0.00681492,0.0433411,0.0601799,17.6674,0.322522,0.0883577,0.00152577,7.81483,0.00656384,3.19229,1.64292,0.106409,0.238286,0.112236,5.48246,0.00696051
242.472,0.963257,0.0048504,9,511,0,-238.762,0.105873,0.00677491,0.0462714,0.0594311,16.6774,0.292508,0.0860674,0.000344661,7.09149,0.00716398,3.02787,1.66707,0.114686,0.219299,0.109568,5.47553,0.00442889
