# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=19
# stan_version_patch=1
# init=random
# enable_random_init=0
# seed=675434192
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=result/calcium-model-const-Be-eta1/cell-5106/chain_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16
27.3083,0.725161,0.0060062,6,107,1,-12.4613,0.262606,9.08251,0.187097,0.139313,0.062536,0.129432,0.0960069,1.37051,0.906586,0.317713,0.388227,0.308586,0.0596189,1.14689,0.486153,7.57874,0.116914
69.7047,0.663564,0.00514687,7,127,0,-20.55,0.185047,5.03121,0.139306,0.175432,0.0324271,0.160368,0.0451879,1.1775,1.09787,0.196348,0.462835,0.554481,0.0861557,0.946717,0.564925,7.60883,0.117591
71.7785,0.617136,0.00370563,6,93,1,-60.533,0.168011,5.51292,0.150817,0.164039,0.0300894,0.141949,0.0458542,1.28033,1.03207,0.146888,0.524434,0.488908,0.0828454,0.821618,0.565307,8.97987,0.12473
96.2891,0.964712,0.00235103,8,255,0,-63.8179,0.137223,6.78061,0.133755,0.196608,0.0109542,0.247999,0.0404461,1.28646,1.16691,0.240882,0.35146,0.485798,0.234615,0.378113,0.85511,10.2876,0.116987
96.2891,2.33018e-08,0.00402559,1,3,1,-86.6054,0.137223,6.78061,0.133755,0.196608,0.0109542,0.247999,0.0404461,1.28646,1.16691,0.240882,0.35146,0.485798,0.234615,0.378113,0.85511,10.2876,0.116987
96.7083,0.99856,0.000454789,11,2047,0,-87.8264,0.117784,6.70275,0.159135,0.169925,0.00958618,0.138678,0.0441214,0.877363,1.0945,0.162856,0.327844,0.734364,0.32183,0.187415,0.550117,10.1002,0.107353
213.775,0.925364,0.000860312,13,8191,0,-90.5528,0.0642178,8.2616,0.245414,0.224395,0.00300786,0.0219476,0.040703,1.77486e-10,8.22641e-06,0.346051,0.104116,0.0149871,0.048506,3.23083,0.845458,6.57504,0.0015245
220.263,0.358572,0.00131564,2,7,1,-206.68,0.0637652,8.25144,0.245655,0.225338,0.00299815,0.0219088,0.0406998,1.76976e-10,8.21586e-06,0.347396,0.104469,0.0149392,0.0484373,3.24351,0.844553,6.58832,0.00152544
230.24,0.985301,0.000423112,13,16383,0,-213.307,0.0612978,7.60587,0.176931,0.556831,0.00326238,0.00311414,0.0484161,1.61842e-09,1.03789e-05,0.33765,0.236795,0.0555828,0.299625,0.355781,0.651318,7.54967,0.0137313
239.218,0.99359,0.000760615,11,4095,0,-224.966,0.0594855,3.45435,0.137531,0.57479,0.00395909,0.00477369,0.050525,7.92434e-09,1.86393e-05,0.212579,0.160485,0.524272,0.190846,0.478029,0.368828,5.38245,0.00665489
243.89,0.556852,0.00138476,8,255,0,-235.93,0.0611015,3.84698,0.136353,0.543444,0.00368215,0.0056683,0.0521992,8.33933e-09,1.75776e-05,0.202561,0.178975,0.317053,0.204291,0.430341,0.371239,5.5941,0.00672403
247.002,0.774535,0.000777189,13,8191,0,-236.038,0.0598098,7.34844,0.115973,1.74669,0.00441347,0.0104583,0.0545267,7.82218e-09,0.000431678,0.238437,0.140941,0.429116,0.10256,1.00223,0.465333,5.74326,0.0118327
243.732,0.988377,0.00078382,12,6143,0,-239.326,0.06117,6.5277,0.174244,0.235964,0.0039358,0.0244275,0.0528713,1.13575e-08,5.76988e-05,0.236096,0.198192,0.195107,0.200506,0.486269,0.417667,5.62648,0.00545959
241.802,0.855822,0.00138662,7,208,1,-235.817,0.0609567,6.47982,0.173403,0.234584,0.00393639,0.0242951,0.0538027,1.14291e-08,5.82605e-05,0.236282,0.19957,0.194309,0.20129,0.483421,0.416887,5.65251,0.005517
240.654,0.00704204,0.00172002,4,17,1,-230.752,0.0609373,6.46852,0.173384,0.234937,0.00394416,0.0243281,0.0538902,1.14452e-08,5.8157e-05,0.235869,0.199947,0.194873,0.200929,0.482072,0.417311,5.6605,0.00551927
249.579,0.996671,0.000236275,14,16383,0,-235.209,0.0612711,8.60306,0.134037,0.345928,0.00483961,0.302059,0.0509481,1.06894e-07,0.000128292,0.185135,0.202729,0.224935,0.0922157,0.954255,0.460283,6.45994,0.00506525
265.928,0.997265,0.00042499,13,16383,0,-241.582,0.0598922,4.76793,0.12202,0.283734,0.00646414,0.228364,0.0504159,0.00128823,0.00914724,0.221173,0.240901,0.271203,0.0949215,1.0396,0.505228,6.34303,0.0109249
265.714,0.998637,0.000758555,11,3071,0,-256.979,0.0643507,5.48918,0.138982,0.276266,0.00641331,0.208228,0.0383009,0.00172259,0.0122484,0.223992,0.227453,0.303293,0.0766976,1.42911,0.541935,6.14718,0.0129274
264.95,0.0951924,0.00134645,8,383,0,-259.425,0.0664069,5.76064,0.140282,0.30535,0.0059489,0.215733,0.0375293,0.00177338,0.0129394,0.224217,0.206813,0.309362,0.0737683,1.44156,0.543263,6.28705,0.0133689
265.661,0.997492,0.000245095,12,8191,0,-257.512,0.0628295,7.03145,0.141587,0.31718,0.00633234,0.236773,0.0474132,0.000674806,0.0165474,0.352181,0.278785,0.344954,0.166577,0.723831,0.699141,7.07232,0.0160093
267.59,0.999696,0.000433487,12,8191,0,-258.115,0.0596393,5.03486,0.155792,0.226606,0.00354074,0.237578,0.036425,0.00156298,0.0666321,0.200566,0.152708,0.359659,0.120865,0.778161,0.452904,6.01178,0.0303242
270.96,0.972766,0.000764263,11,2047,0,-259.256,0.0657255,4.62864,0.136305,0.287005,0.00331826,0.17135,0.044633,0.000520032,0.132958,0.297078,0.173373,0.310266,0.223609,0.483876,0.581887,6.69999,0.0243289
269.154,0.647823,0.00125055,6,98,1,-264.573,0.0689268,4.45813,0.134081,0.288599,0.00320558,0.161751,0.0427729,0.000513074,0.127792,0.301468,0.168574,0.314577,0.226949,0.491683,0.578935,6.52486,0.0246046
266.439,0.802835,0.00091949,10,2047,0,-260.728,0.0695631,4.85864,0.135955,0.28984,0.00311239,0.168288,0.0413296,0.000516902,0.123892,0.304527,0.168752,0.299247,0.237071,0.479862,0.577466,6.44327,0.0255815
272.511,0.99619,0.000988103,10,2047,0,-257.326,0.0548628,3.64743,0.144004,0.173873,0.00437194,0.261234,0.0506722,0.000396525,0.227686,0.174776,0.234162,0.379435,0.252565,0.283932,0.325271,5.83901,0.04459
272.511,0.000132292,0.00168844,2,5,1,-261.349,0.0548628,3.64743,0.144004,0.173873,0.00437194,0.261234,0.0506722,0.000396525,0.227686,0.174776,0.234162,0.379435,0.252565,0.283932,0.325271,5.83901,0.04459
267.511,0.999672,0.000265093,12,4095,0,-263.295,0.0553455,4.57676,0.122814,0.247089,0.00356163,0.336014,0.0466688,0.000382235,0.610678,0.216657,0.23135,0.301997,0.352466,0.205586,0.37171,6.41322,0.0786043
269.866,0.969353,0.000457205,11,2047,0,-259.811,0.0610316,3.2616,0.161402,0.181799,0.0049836,0.248713,0.0446518,0.000525455,0.320263,0.211619,0.286256,0.325001,0.232423,0.324652,0.421799,6.71011,0.0703764
268.922,0.913393,0.000728573,11,2047,0,-260.086,0.062946,3.4509,0.162169,0.170626,0.00471253,0.282969,0.0443025,0.000499801,0.308479,0.20553,0.27278,0.306739,0.228794,0.364358,0.44434,6.54221,0.0606198
264.208,0.953024,0.00101184,10,1023,0,-258.706,0.0634972,3.61152,0.124412,0.194335,0.00794919,0.427662,0.0502069,0.000495787,0.233957,0.172088,0.485892,0.282522,0.24706,0.294983,0.38706,6.59881,0.0392154
265.276,0.210033,0.00153388,5,47,1,-250.359,0.0638798,3.64456,0.125432,0.195477,0.00806333,0.428363,0.0503312,0.000494608,0.233963,0.173061,0.49021,0.283108,0.246888,0.295784,0.386496,6.6052,0.0394203
273.085,0.975373,0.000415196,12,4095,0,-255.077,0.0607678,7.89791,0.116503,0.368711,0.00273997,0.191519,0.0543831,0.0015571,0.636318,0.267918,0.125231,0.353562,0.222741,0.460211,0.493434,6.20501,0.00617176
270.449,0.876836,0.000662396,11,2047,0,-263.334,0.0630419,8.70899,0.145389,0.307997,0.00685938,0.19735,0.0427452,0.00100613,0.240172,0.203515,0.377217,0.153545,0.157692,0.560366,0.442468,6.30734,0.00884308
273.171,0.944299,0.000838748,11,2047,0,-267.456,0.0599345,2.70781,0.125518,0.180344,0.00271744,0.28374,0.0421994,0.00289415,0.248475,0.196651,0.137358,0.184816,0.141982,0.620788,0.474667,6.66341,0.00514778
271.146,0.702753,0.0012336,9,714,1,-263.211,0.0621165,8.111,0.137051,0.281278,0.00466625,0.28443,0.048357,0.00116201,0.644062,0.456454,0.163496,0.450368,0.183905,0.799948,0.659487,5.82618,0.00243876
272.189,0.995807,0.00104738,7,255,0,-265.581,0.0642775,7.59986,0.149106,0.271445,0.00441843,0.283813,0.0446745,0.00118754,0.565793,0.396769,0.175742,0.454141,0.1786,0.795131,0.733974,6.52326,0.00241276
272.189,0.129738,0.00171737,1,3,0,-265.364,0.0642775,7.59986,0.149106,0.271445,0.00441843,0.283813,0.0446745,0.00118754,0.565793,0.396769,0.175742,0.454141,0.1786,0.795131,0.733974,6.52326,0.00241276
274.875,0.992442,0.000406902,12,6143,0,-262.006,0.056029,6.82991,0.136181,0.263183,0.00320396,0.306159,0.0477946,0.00102145,0.352368,0.152189,0.147563,0.19821,0.095755,0.825438,0.405847,6.38639,0.00584572
273.467,0.999809,0.000661691,11,4095,0,-267.357,0.0573621,4.54479,0.134076,0.378944,0.00302756,0.0759737,0.0433549,0.00019759,0.363626,0.352489,0.128343,0.26782,0.143113,0.954336,0.678925,6.26981,0.00447361
273.885,0.728374,0.00108702,8,301,1,-268.298,0.0590919,4.41584,0.130291,0.399192,0.00295963,0.077566,0.0427646,0.000191316,0.371118,0.333496,0.128869,0.269012,0.14089,0.964146,0.693727,6.40836,0.00432953
273.756,0.910733,0.000980265,11,3071,0,-263.462,0.0647866,7.88548,0.149775,0.370365,0.00702719,0.0400569,0.0486218,0.000552306,0.381375,0.257194,0.337254,0.282479,0.193388,0.52739,0.470604,5.91525,0.0221297
272.596,0.511688,0.00131546,10,1151,0,-267.188,0.0652886,6.8365,0.135126,0.421337,0.00724189,0.0347846,0.052424,0.000982018,0.463371,0.182345,0.346555,0.226044,0.153081,0.535743,0.379509,5.89175,0.0196298
272.491,0.991478,0.00074221,11,2047,0,-268.546,0.0685626,6.08642,0.120027,0.762147,0.00384482,0.0479559,0.0441219,0.00094203,0.453139,0.300073,0.143361,0.342196,0.110991,1.13956,0.658785,6.44222,0.0156147
269.878,0.288067,0.00118212,11,3583,0,-260.954,0.0557759,4.8825,0.173861,0.191842,0.00534478,0.0600337,0.0519555,8.09343e-05,0.450019,0.231768,0.310484,0.165703,0.248103,0.368058,0.420272,5.99694,0.0083452
272.67,0.999892,0.000416217,12,8191,0,-261.967,0.0589421,8.70089,0.150532,0.243322,0.00269118,0.336664,0.0524421,0.00092374,0.486865,0.314483,0.0897508,0.465011,0.1395,0.835466,0.532387,5.84997,0.00140559
272.579,0.998242,0.000673203,11,2047,0,-265.69,0.0687562,3.91243,0.119397,0.267547,0.00323661,0.181207,0.0453685,0.00142969,0.300752,0.212596,0.147659,0.175788,0.119949,0.829318,0.486893,6.17871,0.00165469
272.427,0.921196,0.00107908,7,215,1,-267.804,0.0681737,3.69596,0.121493,0.2721,0.00305151,0.177919,0.0460897,0.00138159,0.304258,0.192048,0.145832,0.173366,0.114629,0.782232,0.483472,6.64823,0.00156032
272.483,0.107182,0.00146306,3,11,1,-263.298,0.0681779,3.69567,0.121897,0.272269,0.00305632,0.177831,0.0462287,0.00138102,0.304147,0.192086,0.14592,0.173936,0.114512,0.782221,0.482561,6.64954,0.00156082
273.003,0.996139,0.000360166,13,8191,0,-264.153,0.0657281,7.026,0.119524,0.357623,0.00327156,0.399189,0.0454672,0.000493012,0.250281,0.148892,0.196131,0.259676,0.19142,0.358524,0.357646,6.47724,0.0298743
274.446,0.926772,0.000571937,12,6143,0,-265.177,0.0624296,7.49268,0.150739,0.288106,0.00618579,0.186992,0.0424585,0.00242504,0.595766,0.237199,0.173467,0.428901,0.0635414,1.71993,0.539982,6.15242,0.000873349
276.735,0.942114,0.000782746,10,1023,0,-266.866,0.0625541,5.71576,0.142239,0.27558,0.00617998,0.231229,0.0413905,0.00136594,0.315501,0.282812,0.23647,0.319952,0.100093,1.25541,0.674498,6.64225,0.000934128
274.568,0.302058,0.00110176,11,3071,0,-267.63,0.0633434,5.11991,0.12604,0.302355,0.00667311,0.274215,0.0413057,0.00133942,0.373486,0.257503,0.258086,0.294557,0.0986581,1.21359,0.623549,6.46687,0.000759964
273.178,0.97673,0.000416472,11,2047,0,-269.778,0.0619103,4.85563,0.155931,0.184395,0.00657671,0.258436,0.0470066,0.00154107,0.332853,0.31797,0.218316,0.347568,0.106794,1.23758,0.624861,5.98083,0.000609006
274.199,0.7858,0.000628592,12,6143,0,-265.419,0.0642594,7.35557,0.129911,0.381139,0.00564342,0.143406,0.0461104,0.000515672,0.553914,0.183238,0.285522,0.335503,0.185859,0.453406,0.375641,5.82981,0.000937607
273.927,0.998326,0.000641399,11,2047,0,-267.718,0.05486,6.1888,0.127125,0.35381,0.0069107,0.189047,0.0455566,0.000782396,0.325128,0.171244,0.364131,0.410959,0.215104,0.351582,0.356782,6.08964,0.000723311
273.184,0.901664,0.00100436,11,2047,0,-263.641,0.0629204,7.61102,0.111857,0.604482,0.00496888,0.136432,0.0487829,0.00119167,0.47582,0.192383,0.234453,0.220511,0.128544,0.668879,0.448697,6.49787,0.000702403
270.612,0.669808,0.00128933,7,165,1,-266.736,0.0690388,7.99361,0.108474,0.585483,0.00453009,0.14316,0.0506933,0.00120543,0.495529,0.188399,0.214358,0.215272,0.130864,0.693404,0.467237,6.45542,0.000711971
275.036,0.956522,0.00103886,11,4095,0,-264.377,0.0548017,5.61943,0.134084,0.259179,0.00631197,0.198617,0.0350489,0.00338677,0.417562,0.272311,0.299619,0.22933,0.154921,0.738117,0.563661,6.24574,0.00233766
275.036,0.00221777,0.00148278,2,5,0,-267.946,0.0548017,5.61943,0.134084,0.259179,0.00631197,0.198617,0.0350489,0.00338677,0.417562,0.272311,0.299619,0.22933,0.154921,0.738117,0.563661,6.24574,0.00233766
274.112,0.991679,0.000319322,12,6143,0,-269.094,0.0670549,6.90122,0.121448,0.316825,0.00244781,0.294146,0.0535433,0.000346472,0.420864,0.164178,0.126619,0.307121,0.198526,0.362139,0.330191,5.95212,0.00350013
274.972,0.999189,0.000489332,12,8191,0,-262.885,0.0552938,3.85212,0.137096,0.228791,0.0087178,0.188193,0.0469473,0.000763529,0.398426,0.245579,0.378472,0.28235,0.131223,0.82342,0.544389,6.34314,0.00160005
276.508,0.934709,0.000757734,11,2047,0,-266.2,0.0646466,3.88633,0.114348,0.260985,0.00439413,0.325467,0.0496704,0.000466809,0.363771,0.195905,0.201957,0.328617,0.157829,0.561234,0.420102,6.05383,0.00495059
272.003,0.959173,0.00103027,11,4095,0,-265.07,0.0591525,6.69889,0.146778,0.277849,0.00456875,0.132724,0.0450196,6.2186e-05,0.371094,0.235262,0.265613,0.25219,0.255889,0.360793,0.428063,5.99239,0.0343449
268.501,0.233515,0.00146447,10,1023,0,-263.784,0.0613832,7.24329,0.138609,0.263554,0.00531803,0.144002,0.054526,8.4894e-05,0.339644,0.223163,0.309584,0.184453,0.266651,0.313799,0.392172,6.01998,0.0296078
261.818,0.989012,0.000510567,11,2047,0,-256.718,0.0587843,8.22425,0.146161,0.365705,0.0062966,0.104568,0.0420991,8.65379e-05,0.548795,0.2706,0.402999,0.14454,0.236993,0.432816,0.544434,6.64477,0.025214
270.921,0.993291,0.00076832,10,1023,0,-253.498,0.0644828,4.12833,0.125728,0.281828,0.00296379,0.112455,0.0522742,0.000110718,0.430781,0.24283,0.150246,0.29164,0.222849,0.421875,0.443977,6.08109,0.0203615
275.653,0.937097,0.00116117,12,4095,0,-262.681,0.0628278,6.96142,0.124018,0.253764,0.00673459,0.439607,0.0545964,0.000741198,0.40612,0.222664,0.23799,0.388392,0.128486,0.721195,0.397237,5.48813,0.0249264
275.243,0.505025,0.00157055,6,111,1,-269.451,0.0638239,6.60821,0.12361,0.245819,0.00672485,0.424425,0.0532435,0.000748929,0.452163,0.210878,0.237277,0.387129,0.127018,0.728138,0.379489,5.31668,0.0254654
276.749,0.926396,0.000933102,11,2047,0,-269.058,0.0605799,3.64267,0.129686,0.270599,0.00613747,0.142065,0.0431788,0.00144328,0.354368,0.298339,0.223485,0.303641,0.106763,1.17288,0.619015,6.18679,0.00924515
275.509,0.156989,0.00123429,10,1023,0,-268.683,0.0649532,3.71753,0.122032,0.291938,0.0059454,0.14038,0.043757,0.00176983,0.40939,0.3386,0.211226,0.271625,0.104068,1.31842,0.691509,6.28915,0.00911607
275.665,0.998964,0.000383113,12,6143,0,-269.34,0.0651028,4.1895,0.10441,0.303249,0.00559509,0.349845,0.0560504,0.000243788,0.418093,0.202159,0.227516,0.368154,0.157701,0.560347,0.395809,5.79606,0.00388661
271.932,0.986004,0.000581175,12,4095,0,-267.954,0.065303,7.61309,0.127202,0.337871,0.00346622,0.203924,0.0513538,3.68197e-05,0.434704,0.26971,0.124316,0.217222,0.0969389,1.20488,0.516865,5.65758,0.0123075
276.108,0.976307,0.000857346,11,2047,0,-268.079,0.0653947,4.58051,0.14067,0.189193,0.00376565,0.332236,0.0567012,7.21153e-05,0.413418,0.255129,0.155058,0.315427,0.159749,0.631877,0.470249,5.93886,0.013296
278.378,0.96688,0.00123786,8,490,1,-274.687,0.0573236,4.46072,0.138283,0.199219,0.00385289,0.341869,0.0518256,7.67454e-05,0.404602,0.248019,0.159782,0.321277,0.158422,0.632108,0.444072,5.71706,0.0135211
278.378,0.00826378,0.00175064,2,4,1,-269.873,0.0573236,4.46072,0.138283,0.199219,0.00385289,0.341869,0.0518256,7.67454e-05,0.404602,0.248019,0.159782,0.321277,0.158422,0.632108,0.444072,5.71706,0.0135211
276.144,0.994254,0.000422654,10,1535,0,-272.313,0.0639763,4.5921,0.15673,0.174226,0.00361236,0.385828,0.0498012,6.90921e-05,0.454731,0.250304,0.153858,0.359549,0.170449,0.585574,0.446674,5.76537,0.0146636
278.725,0.982316,0.000629307,11,4095,0,-272.825,0.0598627,4.05233,0.119955,0.299711,0.00499863,0.244314,0.0479857,0.000194156,0.344268,0.208251,0.236525,0.276716,0.143553,0.654207,0.48834,6.47816,0.00949002
276.981,0.830309,0.00091364,11,3071,0,-268.133,0.0613883,4.82263,0.128021,0.24555,0.00606029,0.23631,0.05672,0.000140755,0.40127,0.210054,0.259129,0.276015,0.149938,0.58335,0.401327,5.85565,0.012618
274.635,0.984935,0.00401166,11,2047,0,-269.42,0.0603413,3.7454,0.11376,0.289323,0.00255218,0.282396,0.0297464,0.00411806,0.443394,0.258645,0.141188,0.254781,0.193108,0.573504,0.617819,6.90732,0.0110983
274.635,0,0.0561506,0,1,1,-269.389,0.0603413,3.7454,0.11376,0.289323,0.00255218,0.282396,0.0297464,0.00411806,0.443394,0.258645,0.141188,0.254781,0.193108,0.573504,0.617819,6.90732,0.0110983
274.635,1.47239e-07,0.0094128,1,3,1,-269.425,0.0603413,3.7454,0.11376,0.289323,0.00255218,0.282396,0.0297464,0.00411806,0.443394,0.258645,0.141188,0.254781,0.193108,0.573504,0.617819,6.90732,0.0110983
275.842,0.999208,0.000924112,13,8191,0,-269.239,0.0586314,7.06661,0.194453,0.164707,0.0058736,0.283434,0.0534104,0.000396752,0.475751,0.251047,0.238958,0.291523,0.140053,0.736041,0.477255,5.91755,0.00774922
273.518,0.989654,0.00124348,12,8191,0,-267.538,0.0658483,4.45009,0.134449,0.234589,0.00399008,0.231473,0.0440285,0.00263191,0.452767,0.160378,0.136111,0.385355,0.0743425,1.13398,0.410092,6.10181,0.0040649
272.525,0.979535,0.00188183,12,4095,0,-263.711,0.0622333,6.83645,0.140226,0.306993,0.00541542,0.226827,0.0371007,0.00192321,0.203749,0.303674,0.277918,0.262562,0.190531,0.624134,0.62086,6.60082,0.00293933
273.759,0.9882,0.00300239,11,4095,0,-263.377,0.0586579,2.98709,0.0998951,0.273858,0.00274654,0.317767,0.0552589,0.000590083,0.276844,0.167555,0.144429,0.31228,0.209483,0.351606,0.380723,6.48245,0.020827
270.857,0.846174,0.00516658,10,1023,0,-265.604,0.0573616,3.09992,0.096611,0.274727,0.00253303,0.355601,0.0526933,0.000744448,0.271429,0.173357,0.138348,0.308794,0.229373,0.325211,0.374156,6.36607,0.0133069
269.584,0.833058,0.0058564,10,1023,0,-260.761,0.0641951,7.00747,0.138686,0.365357,0.00778838,0.137951,0.0421645,0.00152852,0.226409,0.251407,0.410347,0.316846,0.204216,0.4923,0.53502,6.70989,0.00311505
270.157,0.381705,0.00644062,10,1535,0,-259.787,0.0576548,6.08783,0.146531,0.266499,0.00510499,0.121458,0.0385686,0.002039,0.12904,0.260567,0.277127,0.242363,0.219642,0.452457,0.483043,6.14784,0.034799
272.117,0.993461,0.00171141,12,4095,0,-261.645,0.0607663,5.69133,0.134995,0.246914,0.00535232,0.379937,0.048694,0.000409356,0.118937,0.201884,0.20077,0.331121,0.0961167,0.987393,0.45459,6.04051,0.000636784
272.41,0.978337,0.00316445,11,2047,0,-266.163,0.0574085,5.82849,0.132267,0.294963,0.00432795,0.197571,0.0495082,0.000392878,0.127533,0.269032,0.195928,0.307481,0.181192,0.560525,0.491119,6.07874,0.0367616
272.33,0.934714,0.00559145,10,1023,0,-267.219,0.0614442,5.6114,0.139925,0.278313,0.0056993,0.228552,0.0408395,0.00189077,0.17673,0.192143,0.268721,0.30819,0.121894,0.729421,0.493842,6.8417,0.000301296
