# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=19
# stan_version_patch=1
# init=random
# enable_random_init=0
# seed=675434192
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=result/calcium-model-const-Be-eta1/cell-5106/chain_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16
4.29103,0.998085,0.0020467,9,511,0,9.64696,0.373102,3.50456,0.0759859,0.262601,0.0792864,0.469408,0.0588883,1.74729,0.880495,9.84193,0.306418,0.187905,0.0449837,3.38523,0.83787,6.26271,0.188563
29.16,0.974828,0.00391807,8,255,0,4.88889,0.254786,2.63957,0.142244,0.124827,0.022408,0.179997,0.0434843,2.1763,1.11998,3.53885,0.290247,0.406652,0.165159,1.55219,1.57998,7.28305,0.0729791
29.0519,0.0439245,0.00701753,6,63,0,-22.7939,0.252363,2.62734,0.144067,0.126411,0.0227699,0.179752,0.0431955,2.18332,1.11801,3.49705,0.28906,0.404351,0.168241,1.51302,1.58288,7.26152,0.0746327
65.0839,0.99288,0.000691289,11,4095,0,-15.7676,0.172233,2.86481,0.106443,0.193069,0.010229,0.256359,0.0286017,1.85803,1.15549,0.357786,0.370099,0.394361,0.33769,0.484611,1.51891,10.5238,0.0491064
83.1382,0.995655,0.00133486,8,255,0,-59.986,0.150125,3.25177,0.123926,0.148682,0.0107415,0.279058,0.0339132,2.17021,1.03691,0.3045,0.349989,0.420921,0.298046,0.477615,1.26374,10.2035,0.044963
90.7068,0.186727,0.00259255,9,511,0,-72.6282,0.134906,3.23075,0.152161,0.150146,0.00830277,0.222337,0.0348175,2.379,1.27385,0.34871,0.291441,0.505066,0.304584,0.397558,1.09254,10.1756,0.0505094
92.4821,0.998226,0.000423468,13,8191,0,-75.1819,0.10926,3.90467,0.158715,0.212778,0.00230467,0.0375359,0.0415604,0.843178,1.2809,0.218163,0.0932996,0.688487,0.314322,0.222785,0.809898,12.3619,0.0866078
102.863,0.992997,0.000834903,11,2047,0,-83.3228,0.109344,6.41261,0.165091,0.239269,0.00727422,0.0316849,0.0333576,2.49369,1.27675,0.190088,0.341899,0.58893,0.380823,0.23477,0.803044,10.5259,0.00491653
101.453,0.408838,0.00160818,11,2639,1,-90.3063,0.101246,4.63256,0.175694,0.185255,0.0102039,0.0476342,0.0369067,2.66682,1.22545,0.138828,0.41595,0.827384,0.359176,0.18424,0.566139,10.0248,0.0156378
258.915,0.977408,0.000538318,13,8191,0,-93.0419,0.0606876,5.07675,0.14982,0.178602,0.00124083,0.214326,0.0269645,0.003673,0.224607,0.255361,0.0694204,0.242558,0.231646,0.504952,0.500274,5.71,0.000840101
268.785,0.715725,0.000987453,8,255,0,-253.667,0.0639491,5.44251,0.159006,0.224876,0.00140808,0.226255,0.0332659,0.0037675,0.231492,0.198731,0.0837906,0.276101,0.177543,0.489944,0.547901,7.63139,0.000826064
269.551,0.969541,0.000833836,11,3071,0,-256.945,0.0534533,6.36059,0.109094,0.732728,0.00410506,0.065129,0.0524492,0.00150091,0.591651,0.192187,0.233703,0.377757,0.261703,0.292233,0.428843,7.04695,0.00106968
269.551,8.4614e-06,0.00147844,1,3,1,-264.136,0.0534533,6.36059,0.109094,0.732728,0.00410506,0.065129,0.0524492,0.00150091,0.591651,0.192187,0.233703,0.377757,0.261703,0.292233,0.428843,7.04695,0.00106968
269.674,0.974335,0.000158959,14,24575,0,-260.035,0.0656807,7.71216,0.117508,0.731017,0.003426,0.0591951,0.0400933,0.00120806,0.503087,0.226799,0.201948,0.278287,0.260193,0.369615,0.450722,6.14556,0.000849483
273.354,0.9963,0.000287468,12,8191,0,-262.529,0.057566,5.40658,0.103591,1.08912,0.0029179,0.0384868,0.0384163,0.00301382,0.383844,0.213113,0.143691,0.431505,0.200735,0.45439,0.47992,6.62241,0.00177843
267.204,0.985273,0.000548025,12,4095,0,-261.408,0.0550857,3.17163,0.137882,0.374271,0.00136035,0.0200689,0.044717,0.00161114,0.379347,0.235535,0.0591202,0.361088,0.152996,0.667954,0.49504,6.17772,0.000821959
272.999,0.77401,0.00100228,11,4095,0,-261.612,0.0653078,6.94035,0.11558,0.667021,0.00825192,0.0463696,0.0468998,0.00200356,0.37079,0.253537,0.346206,0.356039,0.170591,0.610088,0.485215,5.95316,0.0154986
272.978,0.62887,0.00100772,11,2047,0,-264.125,0.0616857,4.77024,0.16664,0.260175,0.00468033,0.0580656,0.0399567,0.00120808,0.457266,0.233479,0.186712,0.284758,0.108262,0.953512,0.470407,5.77768,0.0156535
271.549,0.997649,0.000678644,12,4095,0,-266.615,0.0594099,3.5481,0.131273,0.391024,0.00447122,0.0242643,0.0414202,0.00279669,0.413766,0.242745,0.209948,0.327762,0.159201,0.646537,0.55078,6.63383,0.0161896
273.256,0.254438,0.00126314,9,767,0,-264.567,0.0621477,5.57412,0.12288,0.742412,0.00581048,0.0306694,0.0426633,0.00241187,0.442532,0.344247,0.226791,0.419658,0.160147,0.756017,0.638986,6.52853,0.0205339
276.739,0.99986,0.00030914,13,16383,0,-268.12,0.0631352,6.40661,0.135711,0.332895,0.00761228,0.156665,0.0462235,0.00163116,0.43248,0.159951,0.29928,0.292412,0.0814489,0.947238,0.40075,6.36402,0.0160484
276.62,0.98311,0.000576634,11,4095,0,-268.146,0.0618438,6.23646,0.137328,0.379707,0.00878706,0.116399,0.0475417,0.000390942,0.415004,0.288528,0.324039,0.391247,0.128714,0.886876,0.542599,6.01362,0.0115237
270.52,0.76315,0.00101804,10,1023,0,-267.085,0.0619282,6.47156,0.146385,0.337006,0.00441146,0.0948859,0.0478178,0.000562854,0.16784,0.151528,0.201309,0.256126,0.102567,0.729829,0.382731,6.33324,0.0106419
275.099,0.804285,0.000994051,10,1535,0,-262.452,0.0594797,3.30282,0.134203,0.246206,0.00512189,0.212207,0.0458691,0.000289859,0.247434,0.297352,0.235692,0.331,0.173193,0.644256,0.596828,6.66716,0.00947362
277.509,0.993219,0.00108171,10,1535,0,-272.157,0.0637315,7.27555,0.139812,0.255257,0.00539568,0.329161,0.053052,0.000271558,0.289637,0.22374,0.214883,0.302928,0.126366,0.737962,0.432602,5.8838,0.00924563
277.509,0.00253373,0.00192397,1,3,1,-267.815,0.0637315,7.27555,0.139812,0.255257,0.00539568,0.329161,0.053052,0.000271558,0.289637,0.22374,0.214883,0.302928,0.126366,0.737962,0.432602,5.8838,0.00924563
272.225,0.997154,0.000260997,12,4095,0,-269.823,0.0666603,3.17699,0.13241,0.228181,0.00595236,0.231993,0.0490178,0.000337555,0.564733,0.203315,0.199313,0.316381,0.0806393,1.15987,0.43718,5.85347,0.0178854
275.821,0.995792,0.000469681,12,6143,0,-262.678,0.0615207,3.01626,0.140859,0.187684,0.00519814,0.368765,0.0412915,0.00103863,0.373345,0.201349,0.200172,0.345844,0.0953702,1.03646,0.490862,6.16842,0.0160593
269.5,0.9899,0.000834549,11,2047,0,-263.248,0.0611329,8.44366,0.131872,0.490787,0.00146983,0.136283,0.0437656,0.00202657,0.417053,0.181485,0.0764694,0.288527,0.130027,0.65209,0.548457,7.73248,0.00670117
269.5,5.04759e-07,0.00144792,1,3,1,-262.381,0.0611329,8.44366,0.131872,0.490787,0.00146983,0.136283,0.0437656,0.00202657,0.417053,0.181485,0.0764694,0.288527,0.130027,0.65209,0.548457,7.73248,0.00670117
270.356,0.99363,0.000207417,13,12287,0,-262.301,0.0598313,8.24444,0.117465,0.519047,0.0019972,0.127357,0.0401576,0.0023435,0.417417,0.221423,0.0803528,0.332692,0.133314,0.748194,0.433527,5.60454,0.00623275
270.887,0.993387,0.000363779,13,8191,0,-263.35,0.0613421,3.24889,0.123024,0.195333,0.00109272,0.322087,0.0517182,0.000249401,0.42643,0.22355,0.0361857,0.345357,0.104181,1.00606,0.42827,5.32882,0.00687516
268.541,0.976545,0.000632232,10,2047,0,-261.188,0.0668306,8.64491,0.170222,0.217438,0.00107502,0.249662,0.0450458,0.00045887,0.294301,0.334769,0.0483519,0.24175,0.163587,0.782201,0.597893,6.01813,0.00583016
273.628,0.625118,0.00104558,12,4095,0,-260.593,0.0597995,7.677,0.107962,0.570852,0.00954642,0.283173,0.0527987,0.000112464,0.508199,0.183341,0.363022,0.430376,0.122799,0.667581,0.392188,5.97597,0.0237024
274.628,0.960815,0.000728283,12,6143,0,-265.862,0.0641108,2.4434,0.108359,0.245936,0.00274103,0.278668,0.0426462,0.00279209,0.518795,0.294038,0.107086,0.36348,0.13573,0.856754,0.645448,6.79372,0.011831
273.416,0.505738,0.00114936,9,638,1,-265.065,0.0638717,2.3057,0.111542,0.246548,0.00261593,0.258035,0.0390309,0.00336212,0.454486,0.286802,0.114317,0.395489,0.157696,0.709862,0.679694,7.36537,0.0107554
272.561,0.963011,0.000602995,11,2047,0,-265.304,0.0579724,3.9252,0.149685,0.163787,0.00347277,0.358727,0.0300307,0.00422164,0.319881,0.163351,0.203167,0.252868,0.186231,0.428104,0.387412,6.18384,0.0171186
272.942,0.973396,0.000951294,11,2047,0,-265.955,0.0605407,8.95065,0.145125,0.411521,0.00201401,0.15956,0.0415119,0.000902314,0.266393,0.183187,0.107167,0.206028,0.118313,0.7354,0.518011,7.22304,0.00402758
272.942,2.11156e-10,0.00152826,1,3,1,-263.748,0.0605407,8.95065,0.145125,0.411521,0.00201401,0.15956,0.0415119,0.000902314,0.266393,0.183187,0.107167,0.206028,0.118313,0.7354,0.518011,7.22304,0.00402758
274.369,0.993765,0.000245916,12,8191,0,-265.797,0.0646335,7.74898,0.135256,0.285474,0.00281221,0.227584,0.0477378,0.00088718,0.297578,0.239826,0.142471,0.122737,0.151514,0.657496,0.492462,6.23651,0.00560038
272.53,0.992155,0.000415213,11,4095,0,-266.271,0.061889,6.19536,0.140851,0.21761,0.00286028,0.255101,0.0445565,0.00122675,0.58714,0.151092,0.17915,0.0980115,0.174157,0.435656,0.363353,6.12163,0.00686993
271.239,0.913649,0.000693436,11,2047,0,-266.019,0.0610824,7.31057,0.155905,0.194901,0.0038801,0.362845,0.0446219,0.00111244,0.35004,0.176328,0.231764,0.081588,0.170623,0.466691,0.379092,6.06005,0.0080134
275.175,0.974353,0.000959236,10,1279,0,-265.746,0.0640175,5.85575,0.13577,0.298559,0.00387518,0.184067,0.0404752,0.00120461,0.559044,0.196136,0.208611,0.168798,0.135123,0.71635,0.50801,6.54998,0.0056524
275.175,6.30167e-05,0.00151863,1,3,0,-271.044,0.0640175,5.85575,0.13577,0.298559,0.00387518,0.184067,0.0404752,0.00120461,0.559044,0.196136,0.208611,0.168798,0.135123,0.71635,0.50801,6.54998,0.0056524
275.758,0.992694,0.000258698,13,8191,0,-267.993,0.0637102,4.99324,0.114736,0.324935,0.00299121,0.214592,0.0419042,0.00237821,0.536662,0.192438,0.16068,0.262453,0.191228,0.423718,0.405728,6.24955,0.0305002
274.152,0.996607,0.000427743,13,8191,0,-268.728,0.0583968,5.13934,0.120073,0.33055,0.0057758,0.195332,0.0541224,0.000133796,0.267971,0.195427,0.233709,0.237619,0.0995541,0.90892,0.453205,6.25704,0.00098325
274.479,0.771773,0.000708869,12,4095,0,-269.878,0.0606012,5.18235,0.110502,0.365119,0.00402415,0.287172,0.0327868,0.00413466,0.276619,0.254507,0.239356,0.312767,0.25374,0.383392,0.562332,7.1925,0.00234984
275.316,0.994011,0.000705376,10,2047,0,-265.511,0.0593384,5.75239,0.101818,0.39589,0.00355308,0.358877,0.0391504,0.00247364,0.294993,0.208802,0.201978,0.272538,0.216468,0.430557,0.48165,6.54658,0.00270436
275.445,0.497513,0.00115097,9,1023,0,-268.645,0.058573,7.61753,0.115356,0.399938,0.0029714,0.306149,0.0433969,0.00166554,0.273773,0.18196,0.179201,0.231141,0.221148,0.352382,0.40013,6.4983,0.00307272
273.613,0.999027,0.000622058,10,1023,0,-269.032,0.0587994,7.35588,0.110589,0.438365,0.00282004,0.359405,0.0418793,0.00185909,0.304324,0.141048,0.198306,0.216936,0.225971,0.297083,0.390852,7.22784,0.00225431
274.652,0.981191,0.00102052,11,2047,0,-267.611,0.059335,8.43084,0.118566,0.426711,0.0025105,0.218462,0.039921,0.00207495,0.315814,0.183107,0.161254,0.206918,0.237184,0.346697,0.419565,6.49781,0.00304796
274.652,0.0253104,0.00160044,2,5,1,-269.491,0.059335,8.43084,0.118566,0.426711,0.0025105,0.218462,0.039921,0.00207495,0.315814,0.183107,0.161254,0.206918,0.237184,0.346697,0.419565,6.49781,0.00304796
279.272,0.999219,0.000312277,12,8191,0,-270.678,0.0584512,5.71385,0.123444,0.286771,0.00332811,0.366673,0.0439046,0.00191143,0.491275,0.239803,0.134079,0.379155,0.1358,0.760577,0.50723,6.1894,0.00289579
277.667,0.970748,0.000509752,12,8191,0,-268.971,0.0571664,6.45664,0.146031,0.282399,0.00363263,0.134094,0.0507164,0.000284417,0.319835,0.277087,0.148832,0.295159,0.139553,0.791275,0.528693,6.07503,0.00294395
276.795,0.999328,0.000778146,10,2047,0,-270.632,0.0578569,3.53212,0.136547,0.262417,0.00405163,0.0827613,0.0481404,0.000330108,0.442029,0.177432,0.216966,0.241487,0.172981,0.471216,0.391557,6.13169,0.00290967
276.555,0.755602,0.00125639,6,81,1,-265.403,0.057273,3.45786,0.135635,0.257896,0.00402119,0.0792391,0.0476702,0.000331881,0.438552,0.182501,0.212085,0.243563,0.177117,0.472547,0.385108,5.94024,0.00298743
277.167,0.11621,0.00120153,10,1023,0,-269.583,0.0578412,3.93146,0.126135,0.233037,0.0046565,0.170026,0.0521218,0.000311031,0.41652,0.25022,0.222149,0.384916,0.253392,0.380351,0.421836,5.7865,0.004728
275.82,0.996327,0.000297379,12,8191,0,-268.511,0.0604201,5.64921,0.128124,0.404467,0.00718505,0.114382,0.0448827,0.000335239,0.419072,0.287378,0.32509,0.258236,0.154017,0.733389,0.555489,6.19059,0.0125784
275.26,0.993223,0.000475524,11,4095,0,-263.561,0.06034,4.45785,0.133071,0.232191,0.00187486,0.478104,0.0455383,0.000333563,0.436492,0.220923,0.0990075,0.279748,0.182009,0.497216,0.490434,6.71719,0.0175921
272.443,0.997821,0.000751464,12,4095,0,-267.793,0.0616362,8.93716,0.153908,0.285498,0.00219023,0.18587,0.049907,0.000281491,0.288187,0.34467,0.100398,0.335253,0.20625,0.546561,0.575766,6.35676,0.0364762
273.341,0.901082,0.00119282,10,1023,0,-263.963,0.0598913,3.71087,0.139271,0.217578,0.00205203,0.18736,0.0477674,0.000247951,0.281597,0.343919,0.108625,0.292111,0.260986,0.441777,0.599589,6.54951,0.0277286
273.564,0.144369,0.00154198,3,8,1,-266.342,0.0599897,3.70787,0.139273,0.216927,0.00205951,0.187406,0.0478363,0.000248208,0.281744,0.344074,0.108411,0.292275,0.260905,0.441092,0.599077,6.54261,0.0277241
269.951,0.999965,0.000418531,13,8191,0,-260.108,0.060227,6.32982,0.126772,0.365162,0.00104949,0.170099,0.0512123,5.1824e-05,0.593669,0.132925,0.0571653,0.31128,0.17194,0.362794,0.305743,6.15827,0.0182489
269.61,0.90652,0.000664035,11,2047,0,-259.684,0.064274,7.78348,0.121529,0.397662,0.00125618,0.260848,0.0497116,2.44127e-05,0.256677,0.188486,0.0598391,0.387847,0.197564,0.402933,0.352977,5.74977,0.0161045
269.949,0.693013,0.000866573,10,1023,0,-260.947,0.0625224,9.83723,0.124297,0.336812,0.00127591,0.397337,0.0538031,2.26819e-05,0.311099,0.175554,0.0609578,0.308153,0.161923,0.502547,0.381413,5.96781,0.0169663
271.18,0.988843,0.000731411,11,2047,0,-262.718,0.0604601,8.66305,0.117655,0.488693,0.0014476,0.37696,0.0464192,2.31163e-05,0.358134,0.244382,0.0710534,0.345445,0.20011,0.475982,0.473983,6.30378,0.0122545
274.479,0.714767,0.00112287,12,4095,0,-265.396,0.0574805,7.29652,0.122366,0.283083,0.00327375,0.294729,0.0416346,0.00306501,0.373842,0.219552,0.153665,0.234989,0.143777,0.702616,0.50405,6.28322,0.00377233
271.544,0.810688,0.000990011,7,127,0,-263.121,0.0526631,7.12058,0.13031,0.308116,0.00314493,0.292079,0.0399091,0.00309657,0.368101,0.222171,0.156647,0.226997,0.147017,0.625062,0.505505,6.78094,0.00361403
270.737,0.994757,0.00105829,10,2047,0,-262.693,0.0701414,4.48404,0.118539,0.368331,0.00343463,0.148686,0.0520251,0.00108462,0.482053,0.320896,0.158456,0.311685,0.187763,0.586255,0.644875,7.17385,0.00649324
270.644,0.197247,0.00162963,2,5,1,-267.663,0.0700653,4.49245,0.118519,0.368218,0.00344014,0.148613,0.0519254,0.00108438,0.482322,0.321103,0.158567,0.312021,0.187639,0.585425,0.645208,7.17593,0.00649055
274.079,0.991301,0.000515919,12,4607,0,-266.935,0.0513891,9.01172,0.125964,0.450294,0.00405716,0.247622,0.0445335,0.00129851,0.425807,0.246846,0.185208,0.350865,0.170969,0.571358,0.489068,6.31119,0.00922794
272.515,0.752951,0.000788199,11,2047,0,-267.357,0.0661753,3.72161,0.148199,0.224416,0.00491509,0.112187,0.0425106,0.00135541,0.459337,0.195042,0.282861,0.331533,0.221231,0.38824,0.43933,6.49876,0.00418973
275.536,0.956544,0.000751707,11,2047,0,-267.515,0.0574409,7.37791,0.12089,0.33361,0.00478447,0.399538,0.0414976,0.00149747,0.433006,0.265268,0.177585,0.394056,0.132325,0.896953,0.518497,5.65706,0.00686726
278.785,0.515084,0.00106657,10,1663,0,-269.381,0.0609696,6.49307,0.117935,0.384364,0.00442775,0.295744,0.0423352,0.00193579,0.393133,0.293328,0.20588,0.280531,0.164252,0.699581,0.629448,6.77989,0.00707241
275.598,0.91745,0.000640188,11,2047,0,-271.386,0.0614,8.55981,0.140384,0.298544,0.00554428,0.184396,0.0410041,0.00221031,0.581937,0.299914,0.269485,0.360475,0.224151,0.500506,0.536795,6.1589,0.00746255
271.479,0.999763,0.000839845,10,2047,0,-258.365,0.0666694,4.44399,0.126717,0.332759,0.00529475,0.0871275,0.0420451,0.00142217,0.575262,0.439612,0.270452,0.304289,0.279266,0.499875,0.700555,6.44568,0.012816
267.177,0.822623,0.0012873,7,235,1,-262.019,0.0679061,4.48329,0.127669,0.331104,0.00530121,0.086935,0.0436105,0.00152482,0.560976,0.436944,0.277509,0.308796,0.283233,0.492957,0.739117,6.75633,0.0134715
272.077,0.275034,0.00139997,10,1023,0,-255.228,0.0663665,5.49885,0.156658,0.234834,0.00744855,0.0912004,0.0430669,0.00182468,0.556706,0.2257,0.320667,0.291552,0.13007,0.775962,0.4681,5.89825,0.0149776
269.326,0.995868,0.000535695,12,4095,0,-261.73,0.0602669,5.7058,0.103841,0.537289,0.00375443,0.175637,0.0324407,0.00319686,0.349485,0.183126,0.172334,0.345566,0.133285,0.711108,0.453943,6.06994,0.00701297
267.209,0.965929,0.000811593,12,4095,0,-259.278,0.0572913,2.7215,0.15052,0.146935,0.00493751,0.422385,0.0433978,0.000204849,0.351038,0.17683,0.22345,0.363861,0.164437,0.524499,0.355503,5.40345,0.0215869
271.059,0.792717,0.00115751,7,171,1,-258.249,0.0608281,2.67799,0.156314,0.160172,0.00534174,0.413974,0.0418839,0.000195365,0.342398,0.171289,0.265205,0.371885,0.166665,0.491191,0.391265,6.06633,0.0200003
275.053,0.796128,0.00118799,8,493,1,-269.554,0.0587253,3.16897,0.170421,0.148949,0.00557378,0.40513,0.0500972,0.000232264,0.363231,0.186116,0.266174,0.356184,0.162701,0.493648,0.417843,6.45934,0.0197586
275.053,0.000359686,0.0012266,8,511,0,-261.953,0.0587253,3.16897,0.170421,0.148949,0.00557378,0.40513,0.0500972,0.000232264,0.363231,0.186116,0.266174,0.356184,0.162701,0.493648,0.417843,6.45934,0.0197586
276.464,0.997435,0.000287105,12,6143,0,-269.032,0.0640682,4.44627,0.125673,0.263548,0.00459879,0.265826,0.0546219,0.000179253,0.53553,0.215807,0.165694,0.305374,0.0980548,0.933021,0.44748,6.05272,0.0259734
276.933,0.994252,0.000433132,12,4095,0,-269.746,0.0656952,8.10516,0.142514,0.253763,0.00599615,0.382289,0.0495419,0.000179086,0.320326,0.235928,0.23873,0.297266,0.126571,0.784346,0.44604,5.71113,0.0233062
272.391,0.982076,0.000647223,11,2047,0,-264.336,0.0607716,4.55688,0.128056,0.321603,0.00850736,0.0963488,0.0525559,0.000132093,0.363907,0.141323,0.305886,0.352844,0.0823084,0.90535,0.321757,5.52209,0.0137063
271.335,0.976737,0.000942356,10,1023,0,-261.489,0.0636613,5.11998,0.126372,0.394417,0.00705399,0.169695,0.0457851,8.91748e-05,0.515225,0.148795,0.247089,0.35322,0.0662375,1.23539,0.398842,6.05351,0.014526
270.637,0.123644,0.00135424,2,7,1,-261.327,0.0635678,5.10396,0.126181,0.394474,0.00705493,0.169609,0.0458387,8.91344e-05,0.514807,0.148788,0.246613,0.352741,0.0661217,1.23575,0.398234,6.05516,0.0144913
272.954,0.921076,0.000408708,13,8191,0,-262.472,0.0644459,5.17645,0.159086,0.193015,0.00231899,0.161064,0.0464223,0.0014646,0.337326,0.142366,0.117795,0.334846,0.178129,0.390561,0.300522,5.65712,0.00595802
271.052,0.879121,0.00424714,10,2047,0,-257.239,0.0657468,6.33575,0.155874,0.215675,0.00129472,0.148394,0.0457884,0.0014271,0.325233,0.116278,0.0694553,0.291722,0.154332,0.40388,0.274161,5.70189,0.0061002
271.052,0,0.0490425,0,1,1,-260.137,0.0657468,6.33575,0.155874,0.215675,0.00129472,0.148394,0.0457884,0.0014271,0.325233,0.116278,0.0694553,0.291722,0.154332,0.40388,0.274161,5.70189,0.0061002
270.912,0.443669,0.0077656,2,7,0,-267.273,0.0658435,6.2708,0.155823,0.216144,0.00128938,0.147162,0.0457083,0.00145088,0.324409,0.115552,0.0692966,0.291675,0.154281,0.403608,0.274363,5.71244,0.00615659
264.681,0.863934,0.00240704,11,4095,0,-255.4,0.05679,6.02716,0.137207,0.245739,0.0017504,0.408389,0.0471938,0.000362149,0.471198,0.379357,0.0685846,0.257297,0.137969,0.99678,0.683223,6.2245,0.00520103
265.963,0.999975,0.00234845,11,4095,0,-255.969,0.0697531,6.75895,0.133743,0.340655,0.00196955,0.128555,0.0405123,0.00130403,0.401112,0.137504,0.137661,0.182628,0.211475,0.329672,0.351015,6.4455,0.00673749
269.986,0.964423,0.00375856,10,1023,0,-260.369,0.0536408,4.60809,0.155926,0.206476,0.00153711,0.152572,0.0435475,0.000428063,0.497777,0.288226,0.0865896,0.172287,0.215268,0.53228,0.557001,6.26589,0.0048903
272.049,0.356901,0.0058244,4,16,1,-258.377,0.0536728,4.56345,0.155725,0.204885,0.00151686,0.153075,0.0436161,0.000417298,0.494754,0.286991,0.0853617,0.17247,0.213022,0.533209,0.556115,6.27388,0.0049458
271.661,0.992928,0.00141891,11,4095,0,-260.496,0.0575647,3.94889,0.135536,0.322869,0.00167089,0.0469824,0.0506293,0.000723108,0.419907,0.315242,0.0770154,0.224154,0.157706,0.753843,0.644237,6.72605,0.00404214
275.438,0.890912,0.00251782,11,2047,0,-266.679,0.0645385,4.9093,0.135232,0.227595,0.00693576,0.534539,0.0417096,0.00107535,0.474206,0.206352,0.285433,0.300818,0.103442,0.943991,0.487804,6.24427,0.00376965
272.726,0.90785,0.00330957,10,1023,0,-268.612,0.0558302,2.80803,0.166966,0.221893,0.00456515,0.0594125,0.0393487,0.000978784,0.461607,0.240579,0.211234,0.268606,0.120341,0.895533,0.582597,6.66129,0.00781778
273.005,0.0943804,0.00463821,3,11,1,-265.406,0.0558466,2.81583,0.166939,0.222005,0.0045638,0.0594303,0.0393945,0.000986059,0.461684,0.240751,0.211315,0.268589,0.120275,0.897027,0.58247,6.66232,0.00784276
270.948,0.994095,0.000500577,13,16383,0,-263.999,0.0663605,4.5992,0.134227,0.375376,0.00489135,0.0306471,0.0482373,0.000341158,0.497017,0.21062,0.241353,0.255327,0.191611,0.468897,0.37899,5.56426,0.00616453
269.885,0.998785,0.000934833,13,8191,0,-261.087,0.0655895,4.74427,0.117299,0.60868,0.00489522,0.059778,0.0443703,0.000286709,0.184665,0.257047,0.215899,0.241451,0.123911,0.901,0.575915,6.43394,0.0033753
