# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=19
# stan_version_patch=1
# init=random
# enable_random_init=0
# seed=191936064
# chain_id=1
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=result/calcium-model-100-root-5106-const-Be-eta1/cell-5054/chain_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16
341.28,0.999982,0.000359045,10,1023,0,-332.009,0.0553252,0.0265623,0.00863635,0.0452179,0.0421611,0.0119763,0.0702337,0.00441273,1.17362,0.0010606,1.56631,1.46748,0.191938,0.221065,0.208529,6.1614,0.0839504
341.483,0.977716,0.000586594,10,1023,0,-334.833,0.0570709,0.0284084,0.00928704,0.0309166,0.0383791,0.0195371,0.0837826,0.00398505,1.23018,0.000876061,1.25103,1.39842,0.170244,0.257742,0.231146,6.25854,0.166547
340.296,0.842533,0.000908242,10,1023,0,-330.34,0.0488498,0.0334017,0.0302278,0.010018,0.0919606,0.0266661,0.077636,0.00406972,1.15808,0.000276271,3.12363,1.28694,0.155087,0.296602,0.231168,6.19599,0.096097
341.002,0.660151,0.00104788,10,1023,0,-332.258,0.0576524,0.0417482,0.0412664,0.00790722,0.125913,0.0525118,0.0844924,0.0045358,1.38924,0.00047715,4.31993,1.21244,0.181038,0.236236,0.234843,6.49496,0.159272
344.486,0.953107,0.00081888,10,1023,0,-332.517,0.0575679,0.0331907,0.0307267,0.00927294,0.15476,0.0401064,0.0956956,0.00420131,1.25237,0.00153094,4.32517,1.26195,0.157879,0.283504,0.223706,6.16923,0.0942647
341.6,0.728077,0.00119183,8,255,0,-333.83,0.0547701,0.0318488,0.0290905,0.00953497,0.156994,0.0384852,0.101743,0.00464353,1.2693,0.00159573,4.43548,1.15763,0.150761,0.274949,0.217814,6.41732,0.0899308
342.271,0.767439,0.001076,10,1023,0,-335.034,0.055749,0.032261,0.0299135,0.00898293,0.1367,0.0327081,0.0959764,0.00387748,1.19494,0.00187659,3.38412,1.52173,0.14041,0.328374,0.223378,5.99707,0.0954359
338.749,0.749016,0.00105571,10,1023,0,-331.831,0.0504299,0.0386082,0.0292667,0.00976768,0.173586,0.044686,0.0821277,0.00408978,1.12929,0.00131416,6.00294,1.35595,0.209513,0.203118,0.223189,6.30203,0.169384
338.496,0.906516,0.000996818,10,1023,0,-326.459,0.0527364,0.0336515,0.0181848,0.013338,0.144758,0.0521167,0.106051,0.00438321,1.08935,0.00144547,3.35904,1.31559,0.132091,0.313216,0.200938,6.06201,0.0822308
337.224,0.241484,0.00130441,8,276,1,-330.434,0.0588198,0.0362002,0.0183559,0.0133249,0.127426,0.0526356,0.0997887,0.0041029,1.08676,0.00147216,3.25186,1.28045,0.13243,0.334447,0.217867,6.13392,0.0700544
339.459,0.995611,0.000432787,10,1023,0,-327.751,0.0487633,0.0364881,0.0250086,0.0105593,0.0986283,0.0506073,0.0927423,0.00404085,1.13949,0.0018191,3.12119,1.07964,0.166446,0.274965,0.232762,6.31389,0.0753412
343.492,0.995112,0.000680438,10,1023,0,-336.705,0.0482774,0.0368771,0.0425669,0.00829273,0.143663,0.0345308,0.0822702,0.00466268,1.33006,0.00268128,4.56658,1.29147,0.168332,0.243406,0.21359,6.15873,0.177449
342.331,0.821102,0.00106353,10,1023,0,-333.284,0.0526048,0.0277997,0.0308573,0.0115618,0.123417,0.00783868,0.0732316,0.00374545,1.0904,0.00534578,4.7787,1.28832,0.163136,0.297661,0.246543,6.29063,0.0825366
345.917,0.97843,0.00116262,10,1023,0,-333.276,0.0509443,0.0205352,0.0399964,0.0109908,0.0920376,0.00369029,0.0512366,0.0044096,1.03168,0.00326371,4.05048,1.41915,0.180466,0.263578,0.23577,6.00824,0.147667
345.674,0.203351,0.00174371,2,5,1,-340.557,0.05086,0.0205075,0.0400368,0.0109834,0.0919267,0.0036808,0.0511199,0.00441553,1.03152,0.00326702,4.05803,1.4186,0.18066,0.26376,0.235284,6.00187,0.147718
345.487,0.873884,0.000549568,10,1023,0,-330.712,0.055449,0.0238963,0.0334391,0.0123819,0.0717734,0.00412007,0.0640198,0.00431383,1.07752,0.00272111,3.25353,1.48428,0.206353,0.20192,0.222826,6.46468,0.126275
345.769,0.997342,0.000668437,10,1023,0,-336.981,0.0492145,0.0244843,0.0461391,0.010131,0.087938,0.00510588,0.0529986,0.00462032,0.995909,0.00314606,3.79497,1.49966,0.180211,0.256414,0.227326,6.1427,0.0971611
341.779,0.979014,0.00103693,10,1023,0,-333.541,0.0475085,0.0210933,0.0263018,0.0105854,0.0997837,0.0106961,0.0732351,0.00409135,1.10422,0.000828154,3.44996,1.33596,0.164645,0.268301,0.225476,6.0673,0.175788
340.091,0.27415,0.0015444,3,9,1,-331.45,0.0476238,0.0210969,0.0261048,0.0105471,0.0994487,0.0106436,0.0733434,0.00408618,1.10793,0.000830844,3.44905,1.33524,0.164219,0.267591,0.225537,6.08005,0.176473
344.909,0.995427,0.000572032,10,1023,0,-330.708,0.0554958,0.0269244,0.04596,0.0100782,0.070335,0.00667715,0.0537941,0.00451124,1.04611,0.00197527,2.86213,1.54034,0.161815,0.297101,0.233579,6.08379,0.0893086
345.878,0.921931,0.000878641,10,1023,0,-331.902,0.0528016,0.0241343,0.0449233,0.00992357,0.0685757,0.00614492,0.0587115,0.00475298,1.05483,0.00260248,2.94088,1.19829,0.15224,0.278285,0.209911,6.14206,0.0902744
344.662,0.947473,0.00116445,10,1023,0,-338.146,0.0563365,0.0201364,0.0397508,0.00909245,0.0896784,0.00717099,0.0981205,0.0042203,1.41794,0.00315127,2.72936,1.62036,0.200866,0.211328,0.22174,6.45094,0.0874036
344.662,0.0688696,0.00161712,2,4,1,-335.215,0.0563365,0.0201364,0.0397508,0.00909245,0.0896784,0.00717099,0.0981205,0.0042203,1.41794,0.00315127,2.72936,1.62036,0.200866,0.211328,0.22174,6.45094,0.0874036
344.19,0.9992,0.000409985,10,1023,0,-333.883,0.05814,0.0326908,0.0354391,0.0107338,0.078294,0.0158867,0.0703181,0.004319,1.179,0.00284997,3.23435,1.12817,0.171514,0.244199,0.219764,6.2682,0.148537
344.586,0.987769,0.000629799,9,511,0,-340.016,0.0524444,0.0322507,0.0352838,0.0104883,0.0766886,0.0167347,0.0679504,0.00449252,1.14571,0.0028637,3.14499,1.11821,0.168059,0.243285,0.213721,6.2103,0.157643
342.151,0.913452,0.000942665,10,1023,0,-336.283,0.0520475,0.0285663,0.02521,0.0100789,0.0741992,0.0277886,0.0892082,0.00397997,1.11047,0.00174534,2.31951,1.23694,0.169858,0.270043,0.235544,6.2872,0.10026
339.906,0.691722,0.00121996,10,1023,0,-332.39,0.0545711,0.0262232,0.047408,0.00857965,0.173804,0.0110112,0.0598275,0.00466943,1.15915,0.00185886,6.06006,1.46939,0.145504,0.31312,0.230201,6.01381,0.165236
340.153,0.764767,0.00103408,10,1023,0,-331.171,0.0576109,0.0218877,0.0305726,0.0105309,0.0778371,0.00934964,0.0882027,0.00423775,1.23213,0.00102031,2.86752,1.27795,0.188105,0.212767,0.213878,6.53018,0.0918444
344.128,0.920053,0.00100751,8,255,0,-336.559,0.0505741,0.0216054,0.0348796,0.0092609,0.0879435,0.00905416,0.0748892,0.00411918,1.20181,0.00105692,2.9548,1.66649,0.193238,0.241956,0.235636,6.21036,0.108808
344.262,0.15157,0.00131463,3,11,1,-337.578,0.0506444,0.0216133,0.0349351,0.00925357,0.0878436,0.00906101,0.0747707,0.00411863,1.20186,0.00105909,2.95703,1.66709,0.193017,0.241641,0.235525,6.2221,0.108653
348.243,0.986442,0.000405811,10,1023,0,-340.589,0.0530626,0.0241819,0.0361511,0.0100474,0.087823,0.00967457,0.073719,0.0042603,1.20393,0.00132753,3.08538,1.46563,0.16946,0.25763,0.217152,6.12862,0.10911
344.73,0.84864,0.000600066,10,1023,0,-338.569,0.0486942,0.0225415,0.0353635,0.00874861,0.113805,0.0120099,0.0783558,0.00400766,1.18339,0.00159641,3.518,1.41113,0.150441,0.32179,0.240043,6.09122,0.111542
346.151,1,0.000684607,10,1023,0,-339.676,0.0528489,0.0224908,0.0455052,0.00751289,0.0828993,0.0114227,0.0812282,0.00408055,1.33806,0.00152961,2.64502,1.48817,0.180544,0.25816,0.23938,6.22012,0.135952
345.518,0.768092,0.00103192,10,1023,0,-336.842,0.0557051,0.0287735,0.0392296,0.00949221,0.0797718,0.0145583,0.0785544,0.00448381,1.26497,0.00112509,2.86376,1.40017,0.177814,0.23201,0.211131,6.32233,0.092328
340.763,0.984874,0.0010113,9,767,0,-335.708,0.0522036,0.0218169,0.0386183,0.00800052,0.0814567,0.0129063,0.0831856,0.00406879,1.33178,0.000917823,2.65562,1.44221,0.20208,0.230725,0.237998,6.23256,0.124843
342.005,0.155903,0.00147472,2,7,1,-331.855,0.0521987,0.021768,0.0386402,0.00800837,0.081147,0.0128972,0.08315,0.00406442,1.33105,0.000920147,2.65939,1.44108,0.202158,0.231,0.238168,6.24251,0.124554
340.731,0.876506,0.000471902,10,1023,0,-333.4,0.0512209,0.0289176,0.0393269,0.0103847,0.0819948,0.00879658,0.0619362,0.00447228,1.19496,0.000790181,3.6262,1.48759,0.211177,0.199312,0.220205,6.31116,0.149419
341.758,0.333333,0.0180778,1,3,0,-334.377,0.0512202,0.0288838,0.0392494,0.0103812,0.0820703,0.00891069,0.061966,0.00447813,1.1949,0.000796419,3.63918,1.49136,0.210893,0.199295,0.22025,6.30457,0.150162
341.758,0,0.0773844,0,1,1,-337.22,0.0512202,0.0288838,0.0392494,0.0103812,0.0820703,0.00891069,0.061966,0.00447813,1.1949,0.000796419,3.63918,1.49136,0.210893,0.199295,0.22025,6.30457,0.150162
341.432,0.990878,0.0091313,9,511,0,-329.863,0.0556828,0.0237075,0.0390582,0.00996226,0.160421,0.00693788,0.0720517,0.0045917,1.20815,0.00153648,5.9416,1.34918,0.14502,0.28497,0.211157,6.27225,0.0882572
341.377,0.72075,0.0102843,9,511,0,-331.926,0.0539497,0.0432169,0.0388265,0.00998629,0.117937,0.017257,0.0666223,0.00385653,1.14487,0.00531972,4.55811,1.53057,0.193865,0.24425,0.2419,6.10192,0.168875
336.971,0.99785,0.00666692,10,1023,0,-332.541,0.0531287,0.0288609,0.040973,0.00808634,0.169216,0.0288714,0.106067,0.00511321,1.42409,0.00325636,3.86762,1.22277,0.113485,0.347712,0.198362,6.16235,0.0859228
343.193,0.674172,0.0104175,9,511,0,-328.997,0.0548026,0.0200739,0.0371222,0.0111909,0.0767601,0.00240392,0.0620361,0.00384455,1.06566,0.00571261,3.07747,1.56896,0.186086,0.256733,0.243223,6.09977,0.160394
342.513,0.921856,0.00656152,9,511,0,-335.987,0.0537708,0.019718,0.0390029,0.0107315,0.0742665,0.0026371,0.0562136,0.00396118,1.01832,0.00431212,3.13365,1.55682,0.187333,0.264989,0.245408,6.047,0.133722
343.818,0.920912,0.00907492,9,1023,0,-336.82,0.048931,0.0202775,0.0323303,0.0129409,0.103374,0.0032928,0.071317,0.00414307,1.15982,0.00343544,4.07414,1.55372,0.18048,0.244818,0.227239,6.37911,0.079969
344.937,0.256922,0.0128922,3,13,1,-332.584,0.0488789,0.0203016,0.0323779,0.012943,0.103591,0.003276,0.0711533,0.00414391,1.15971,0.00339375,4.08877,1.5516,0.181059,0.244308,0.227136,6.3769,0.0802261
347.99,0.988404,0.00229073,10,1023,0,-338.132,0.0517687,0.0206571,0.0289891,0.0135266,0.0964817,0.00329146,0.0741042,0.00393093,1.09685,0.00686065,3.73386,1.44705,0.184742,0.2486,0.231698,6.28187,0.085071
349.301,0.936278,0.00413131,10,1023,0,-341.56,0.0520644,0.0234255,0.0251256,0.0135444,0.0858863,0.00680614,0.0684919,0.00415497,1.0925,0.00312025,3.23951,1.43264,0.166411,0.263255,0.222963,6.1282,0.148446
