Cell	Parent
4672	2295
4884	2295
2980	3293
4298	278
878	4537
1367	4537
1378	4537
1518	4537
1801	4537
2921	4537
4766	4537
1352	2522
260	2566
3249	2566
4534	3159
699	743
994	743
373	790
644	790
819	790
2706	790
2973	790
2988	790
3079	790
3134	790
4450	790
4719	790
4913	790
279	2396
1098	2396
1185	2396
1970	2396
2218	2396
2516	2396
2619	2396
3241	2396
3377	2396
3523	2396
4104	2396
4763	2396
643	3984
4202	2272
4532	2272
3601	395
4340	1527
36	4891
56	4891
608	907
1772	907
1886	907
2465	907
2750	907
4008	907
4312	907
70	86
1782	86
3571	86
4186	86
4981	86
5101	86
716	111
2211	111
2212	111
481	285
601	285
678	285
1778	285
1922	285
1933	285
2810	285
2852	285
3362	285
4657	285
4874	285
202	309
798	309
1356	309
2054	309
2265	309
3015	309
3068	309
3103	309
3343	309
3446	309
3740	309
3865	309
4488	309
4565	309
869	502
747	508
620	668
3324	668
4195	696
1640	844
1811	844
2388	844
2498	844
2662	844
3016	844
3594	844
4247	844
4374	844
4964	844
5039	844
5054	844
1654	1129
4150	1129
1447	3672
3644	3672
3993	3672
700	3923
1781	3923
3754	3923
379	4515
1826	4515
2017	4515
2776	1812
4682	2909
3858	4848
964	40
1165	40
1906	40
3524	40
1457	115
2621	115
3843	115
3478	2144
2958	2285
581	519
2824	519
3367	519
4924	519
4218	2178
4501	2178
3114	2568
4098	2568
4196	2568
4292	2568
4400	2568
4425	2568
4649	2568
4310	4651
2843	355
4152	355
661	392
3588	392
1892	590
350	1059
2118	1059
2127	1213
2249	3308
2956	3493
3787	857
4366	857
4599	857
2773	3733
3705	3733
4854	930
335	4155
900	4155
548	2997
1585	2997
1985	2997
2937	2997
4844	2997
124	230
1897	230
2664	230
3711	230
4966	230
4851	779
5060	779
4322	3537
1155	5095
3854	5095
4524	5095
2237	2715
1086	356
1288	356
1316	356
4219	356
1150	1283
1580	1283
4462	1283
4571	1283
5022	1283
163	2771
807	2771
1581	2771
1830	2771
2659	2771
2694	2771
4767	2771
3003	2788
2466	2448
3096	2448
3608	2448
654	377
1755	377
4804	4170
105	139
1265	139
2175	139
2327	139
3060	139
3957	1009
4112	1009
4354	1009
4693	1009
3820	1025
1049	4818
1920	110
2987	110
3047	110
1248	218
2791	218
5013	218
5016	218
2161	840
4656	905
2762	1018
3297	1128
3980	1128
2198	1754
4864	3772
1399	1040
2300	1040
836	1530
2007	1530
4215	2905
4734	3162
2311	1980
1675	142
4086	142
2346	842
2790	842
4154	842
796	969
1050	969
2779	969
1382	1418
1384	1418
1390	1418
1807	1418
4743	1418
3431	1410
853	2354
5079	2354
1744	2739
2784	2739
516	1455
4998	1455
610	51
754	51
2293	51
2584	51
3041	51
3414	51
4136	51
4299	51
3363	3126
131	3755
1456	3755
2562	3755
4171	3755
603	570
2244	570
3271	570
3221	3280
1480	3607
3968	3607
1131	1064
1434	1064
2177	1064
3381	1064
3383	1064
3675	1064
3939	1064
526	1917
360	2183
640	2183
2389	2183
1140	3437
1668	3437
595	277
4650	4945
1872	4337
3609	4337
4344	4337
3413	4479
4182	4107
4539	4107
4946	4107
2569	4625
2505	1758
3525	1956
4987	2309
430	156
1525	156
1803	156
3436	156
3447	156
425	1709
427	1709
1392	1709
1538	1709
3002	1709
2342	2994
3467	2994
910	4592
2301	4592
3504	4592
1253	160
1388	160
1393	160
2321	160
2915	160
3473	160
4588	160
4703	160
5032	160
3700	4455
541	321
1866	321
1983	321
3109	321
3404	321
3417	321
4817	321
5009	321
146	2497
1116	2497
1189	2497
1292	2497
1836	2497
1860	2497
2059	2497
2096	2497
2719	2497
2818	2497
3206	2497
3819	2497
5035	2497
1737	2710
4083	2710
884	123
1519	123
3471	123
1364	5111
1395	5111
1408	5111
3434	5111
3867	5111
3456	1714
3782	1714
4010	2647
886	5105
2951	5105
1365	1867
2332	1867
4746	1867
952	219
2359	219
4772	228
986	3401
3452	3401
554	3808
1371	3808
1427	3808
1462	3808
1537	3808
2357	3808
2655	3808
3464	3808
3469	3808
1416	4687
2503	4687
3174	2002
2775	3835
4388	3835
852	1301
3800	1301
1277	3151
2944	3151
4850	3151
1122	129
928	1579
816	1626
4126	1626
5124	1626
128	1724
532	2000
560	2000
1291	2000
2964	2000
4453	2063
5107	2063
2622	2313
1249	2885
1552	2885
4368	3496
130	3804
3806	3804
3879	3804
1422	3842
2106	3842
2545	3842
4611	3842
435	1020
444	1020
833	1020
1104	1020
4587	1020
234	555
1749	555
4448	555
855	2347
3799	2347
4590	2347
5026	2347
3796	5125
1152	864
1394	864
1526	864
3536	864
4457	864
874	162
1981	162
2103	162
2689	162
2802	162
2862	162
2971	162
4606	162
1549	533
4176	533
4610	533
3086	1710
4580	1710
5061	1710
1792	1848
2097	1848
3201	1848
3072	1976
186	2076
1734	2076
2040	2076
2281	2076
2372	2076
3894	2076
3898	2076
4901	2076
818	210
1829	210
2330	210
3951	210
5117	210
1990	990
2557	773
880	2267
820	1099
1035	1099
3983	1099
182	1592
1738	1592
4249	1592
4613	2644
3811	448
240	468
1285	468
1697	468
1969	468
2900	468
3850	468
3914	468
1706	530
2049	530
5031	530
454	562
2642	562
3099	567
604	1417
996	1417
2052	1417
3146	1417
3491	1417
4066	1417
4129	1417
1621	1588
2770	1588
4071	2857
892	3709
3908	3709
191	119
697	119
879	119
1146	119
1565	119
1587	119
1881	119
2065	119
2864	119
4846	119
5062	119
1878	1934
3788	1934
4671	4798
1528	201
2326	201
3318	201
3443	201
4223	201
4363	201
1911	692
87	1264
298	1264
545	1264
982	1264
2044	1264
3461	1264
3959	1264
3150	2972
4589	2972
5103	2972
797	4727
959	4727
1559	4727
2602	4727
2660	4727
2752	4727
3855	4727
4351	4727
1366	2038
1376	2038
1383	2038
2653	2038
3498	3409
1891	120
1977	120
1988	120
2484	120
2804	120
4208	120
232	1242
2041	1242
2456	1242
3248	1242
2785	3532
1255	3864
1299	3864
1409	3864
2296	3864
3505	3864
3554	3864
3851	3864
4165	3864
1223	4200
1231	4200
5123	4471
1648	5078
1879	497
227	510
375	510
437	510
520	510
627	510
1623	510
2494	510
2525	510
2854	510
3721	510
4042	510
656	639
2461	639
2609	639
3219	639
4286	639
4311	639
2856	675
2325	1461
2892	2495
3514	2495
1873	3934
1642	4069
2626	4951
4365	114
4102	1360
1822	942
918	3071
4463	3071
4569	3071
5049	3071
1540	3541
5059	3541
1479	1915
4281	1915
4285	1915
1307	3613
157	3638
752	3638
523	3640
1331	3640
3597	3640
1639	1438
4881	1438
4370	3349
2865	301
2996	301
4445	301
4713	301
5008	301
1156	2976
2163	2976
4834	2976
4335	4040
1100	477
1794	477
4632	477
4840	2278
730	2467
1192	4092
1883	4427
2947	4427
2227	4866
455	1021
1028	1021
3863	2064
4567	2064
552	2385
799	2385
923	2385
1296	2385
1302	2385
1582	2385
1625	2385
1800	2385
1857	2385
1904	2385
2416	2385
2803	2385
2993	2385
3082	2385
4367	2385
4819	2385
4973	2385
229	3035
4140	3035
770	4520
1516	4520
1544	4520
1701	4520
1799	4520
2261	4520
2284	4520
3691	4520
3862	4520
4979	1335
181	6
621	6
1089	6
1112	6
1641	6
2452	6
2697	6
4876	6
927	870
1845	870
2260	870
2714	870
3361	1261
3920	1261
572	1287
1491	1287
3197	2635
69	4760
3690	4760
1762	121
4892	121
1221	1834
1245	1834
3200	1834
2169	2757
2511	2757
2537	2757
3396	2757
4808	2757
25	1082
250	1082
459	1082
1561	1082
2469	1082
2777	1082
3161	1082
3222	1082
4175	1082
4481	1082
1686	2781
4477	2781
3600	2848
4956	4267
742	79
2413	79
2629	79
3552	79
466	2222
4483	2222
3647	4642
3955	4642
1143	3499
1149	3499
3285	3499
91	312
286	312
1767	312
2588	312
4397	312
1952	1944
4624	4036
3991	1216
4424	1216
2404	1338
3244	3645
4151	3645
1105	4402
1773	4402
2480	4402
3230	4402
3419	4402
3585	4402
4870	4402
4883	4402
2406	1015
84	11
1053	11
1785	11
3121	11
3618	11
4644	1498
2840	401
3366	401
4191	401
1509	1452
726	4970
1085	38
2507	38
4364	38
4890	42
289	672
1141	672
775	1106
3444	1106
4675	1106
4954	1106
5020	1106
4213	12
3116	17
488	2280
457	2834
2398	2834
4547	2834
3004	3668
1555	3678
2194	3678
3567	3678
5007	3678
1859	1070
3106	1657
4237	3033
1672	3400
838	100
1929	100
5066	100
1178	1591
3834	1591
4831	1591
3883	4085
133	462
1715	462
4478	462
4953	462
1163	713
2513	713
4338	713
4836	4325
235	5099
1819	5099
352	3943
1428	2720
4304	2720
4914	2474
2847	2712
3621	2712
1031	2399
4048	89
3168	3574
4996	710
1482	1858
2275	1858
4386	1858
469	184
764	184
1708	184
2924	184
3802	184
4899	184
21	2187
265	2187
2597	2187
3825	2187
1279	2282
2046	3205
2236	174
1065	628
4484	628
432	835
4715	2154
2550	2633
3148	2633
3583	2633
2315	1996
2911	1996
4568	1996
238	2053
767	2053
169	1536
1300	1536
5089	1536
3445	1742
826	3911
3888	3911
1173	860
2371	1011
2489	1011
2796	1011
4469	1011
4685	1011
5074	1011
422	2373
571	2373
1419	2373
1802	2373
2367	2373
2800	2373
4166	2373
4362	2373
4696	2373
1795	4723
963	217
135	903
3153	903
3797	903
5091	903
180	4454
3076	4454
3085	4454
132	1154
631	1154
2085	1154
2918	1154
3794	1154
4111	1154
5051	1154
5082	1154
624	4178
1014	4178
1045	4178
1609	4178
1790	4178
2764	4178
2871	4178
2920	4178
3102	4178
3702	4178
3845	4178
3848	4178
3878	4178
5093	4178
1727	4779
2916	4779
3388	4779
3527	4779
3562	4779
214	423
3077	423
4080	423
4692	423
1825	1346
4716	1346
4861	1346
2902	3783
3054	3783
2878	5044
2963	5044
4961	5044
899	1597
1876	1597
1887	1597
2058	1597
2242	1597
151	1919
2721	2837
446	2182
3269	2182
1443	3661
3240	3661
3306	4070
4355	1542
1056	1726
3969	1726
2086	2124
4585	3185
1389	4465
867	5087
2075	5087
408	2901
467	3626
4923	3626
353	244
359	244
1232	244
1240	244
4032	244
2748	2421
2561	3958
1074	1215
600	3357
677	3357
1344	388
4144	388
3332	1354
4641	1354
565	3333
1372	2876
2034	5063
3543	5063
3872	5063
4609	5063
2686	3012
2899	3012
3812	3012
4241	3012
4862	3012
4947	3012
334	778
1847	778
3974	778
3904	3795
2095	5052
4088	5052
4845	5052
101	950
487	950
1194	950
1204	950
2010	950
2159	950
3512	950
3882	950
4593	950
1685	1426
4216	2970
4449	2970
1123	3301
1964	3301
3929	3301
1321	4063
3237	4063
2677	3838
1723	330
2426	330
4626	330
4030	420
2225	1939
988	2028
2074	3604
3462	2089
380	2164
787	2164
1293	2164
1294	2164
1396	2164
2008	2164
2015	2164
2087	2164
2247	2164
2264	2164
2314	2164
2361	2164
2435	2164
2822	2164
2948	2164
3010	2164
3013	2164
3482	2164
3510	2164
4057	2164
4090	2164
4711	2164
4833	2164
4948	2164
5112	2164
3087	2939
363	2527
748	2527
802	2527
1072	2527
1310	2527
2638	2527
2850	2527
3624	2527
3649	2527
3685	2527
3915	2527
4123	2527
4132	2527
4333	2527
2188	311
2252	4275
2797	4275
2411	3160
2704	3160
3659	3160
648	30
4033	30
2412	43
3368	43
450	306
1691	306
4168	306
94	447
4544	447
2436	1079
4331	1079
90	294
737	2596
372	2630
116	3110
734	3110
2574	3110
411	3183
504	3183
2192	3183
2831	3183
4135	3183
4403	3183
2246	13
2735	13
3323	13
3399	13
1358	1863
2240	1863
2624	1863
2643	1863
2699	1863
2744	1863
4039	1863
400	3267
2849	3267
2414	315
274	2460
397	2460
442	2460
693	2460
992	2460
1429	2460
1451	2460
1908	2460
2573	2460
3049	2460
3315	2460
3578	2460
3636	2460
4137	2460
4387	2460
5068	2460
688	2919
2393	2919
2702	2919
4270	2919
4278	2919
524	2945
1203	2945
1488	2945
3373	14
705	27
707	27
722	27
729	27
1347	27
1508	27
1690	27
1954	27
2277	27
2821	27
3295	27
3375	27
4226	27
4296	27
4636	27
4895	27
1077	305
1665	2337
3218	2337
2394	3360
402	4916
4493	4916
3990	1257
1444	4016
1322	267
2809	267
3245	267
3669	267
496	4359
63	2559
1308	2559
261	1258
1042	1258
1073	1258
1551	1258
1684	1258
1730	1258
2122	1258
2185	1258
3021	1258
3155	1258
3202	1258
3979	1258
3981	1258
4271	1258
4383	1258
4394	1258
4563	1258
4718	1258
4871	1258
5002	1258
5076	1258
5085	1258
3030	506
322	1252
1206	1252
3677	4105
4043	4105
1058	1454
1349	1454
2932	1454
3477	1765
1705	96
2492	96
4078	597
253	1469
2067	1469
736	5004
2022	1340
4940	1340
1229	3616
1466	3616
3014	3616
3031	4253
3680	4253
4193	4253
4342	4253
1225	4620
4688	4620
2612	327
3750	327
82	4301
616	4301
2174	4301
2179	4301
2228	4301
4745	4581
615	663
1475	663
2217	663
2231	663
3084	663
3866	663
4044	663
4801	663
341	1226
829	1226
3186	1226
4908	1226
3379	2701
3416	2838
1499	3743
1681	3743
2827	3743
3605	3743
717	4005
3111	4005
3928	4619
317	23
1760	23
2250	23
3582	23
4648	23
4932	23
594	4486
3026	4486
1311	3028
1921	2530
1174	4145
2166	4145
4781	1502
557	1833
2135	1833
3034	1833
1696	92
4250	92
2186	609
3141	609
687	929
2578	3459
1916	3154
276	626
458	626
1486	626
1647	626
1994	626
2512	626
2580	626
3272	626
3382	626
3978	626
3996	626
4683	626
2572	1172
2283	491
2728	491
4905	491
625	744
1298	744
1436	744
4020	744
3701	1448
3947	3665
3268	4631
4236	4631
4803	4631
3398	1861
1725	493
2312	493
482	495
801	495
2173	495
2950	495
3175	495
4769	495
539	2829
3229	243
2616	741
398	1644
3025	1698
3281	1698
3191	1851
690	4324
830	622
1113	622
1147	622
1236	622
1400	622
1433	622
1453	622
2165	622
2447	622
2475	622
3223	622
3264	622
3298	622
3303	622
3579	622
3591	622
3610	622
3964	622
4006	622
4038	622
4067	622
4228	622
4265	622
4504	622
4815	622
258	1865
461	3648
2454	3648
2488	3648
3551	2765
1334	3319
2923	3319
2563	4786
1118	4505
3760	2
4665	1352
1501	699
1632	699
4458	699
171	373
200	373
288	373
587	373
760	373
925	373
1282	373
1420	373
1770	373
2004	373
2441	373
3815	373
484	3079
2560	4202
2585	4202
3612	4202
4741	4202
2551	4532
1902	36
4232	36
1764	608
4531	608
1328	1772
3140	1772
3203	1772
3342	1772
3550	1772
3561	1772
3611	1772
945	70
1910	70
2018	70
2884	70
2104	1782
1196	3571
2139	3571
4934	3571
5102	3571
636	4186
2639	4186
4108	4186
527	481
3173	481
3490	481
3572	678
3118	1922
3440	1922
4391	1922
4774	1922
22	1933
337	1933
362	1933
1212	1933
1743	1933
2023	1933
2196	1933
3385	1933
4014	1933
4050	1933
4245	1933
249	202
281	202
1517	202
1783	202
2581	202
3407	202
4159	202
795	798
1200	798
1932	798
5038	798
577	1356
1777	1356
1943	1356
3064	1356
3070	1356
3093	1356
1875	2054
2986	2054
4180	2054
4444	2054
1605	3068
108	3446
2266	3446
2521	3446
2795	3446
3906	3865
5056	869
2745	1640
574	1811
3687	5039
768	1654
1243	1654
1968	3644
3623	700
489	379
3727	379
1629	1826
1775	1826
2761	1826
2874	1826
3069	1826
3693	1826
774	2017
783	2017
792	2017
4573	2017
5069	2017
5080	2017
5108	2017
5115	2017
789	3858
813	3858
3463	3858
2632	964
2490	3524
3059	3524
4199	3524
4765	3524
1269	1457
3215	1457
1224	3478
2546	3478
4125	3478
4628	3478
4999	3478
196	2958
3564	2958
4825	2958
1211	581
326	4501
2464	4501
3156	3114
3364	3114
4579	4098
4287	2843
485	4152
1342	4152
3763	4152
2477	350
4925	350
2331	3787
2889	3787
3769	3787
3712	4366
5041	4599
4857	3705
1814	4854
4867	4854
1493	335
3143	335
1290	900
2605	900
2693	900
3056	900
1306	548
1598	548
2079	548
3339	548
3987	548
4617	548
4647	548
1810	1585
1841	1585
4406	1585
2156	1985
2708	1897
3337	1897
3950	1897
4875	1897
2387	2664
205	4851
212	4851
2895	4851
3909	4851
862	4524
1798	2237
3235	2237
4049	2237
2239	1086
155	1288
443	1288
550	1288
827	1288
828	1288
1818	1288
2140	1288
2191	1288
2933	1288
4327	1288
4369	1288
4395	1288
4578	1288
4679	1288
4889	1288
54	1150
641	1150
846	1150
1554	1150
1630	1150
1692	1150
2377	1150
2542	1150
2801	1150
2872	1150
3147	1150
4348	1150
4860	1150
5019	1150
2479	1580
3874	1580
1470	807
4968	807
4521	4767
2255	2466
2985	2466
4805	2466
88	3096
614	3096
2189	3096
1012	3608
1303	3608
2759	3608
4380	3608
4541	3608
4594	3608
19	1755
561	1755
784	1755
3890	1755
2297	4804
3921	4804
5043	1920
3506	2987
3497	3047
4749	3047
965	1248
1660	1248
2504	1248
4725	2161
2496	2762
2780	3297
204	516
2789	516
4422	516
4645	516
4776	516
2392	754
3019	754
535	603
4153	603
546	2244
714	2244
772	2244
1266	2244
1877	2244
1947	2244
2567	2244
2696	2244
3097	2244
3129	2244
3169	2244
3378	2244
3557	2244
3736	2244
3816	2244
4207	2244
4603	2244
4678	2244
4031	1131
368	3381
3208	3381
3265	3381
3593	3381
1645	360
2587	360
2634	360
2646	360
197	595
3403	595
2209	4650
3747	4344
3632	3413
1476	4539
4169	4539
4542	4539
4706	4539
3263	4946
192	2569
2433	3525
1160	1395
4794	554
1413	2775
3903	4388
3889	1122
4583	928
800	816
1535	560
3429	560
3715	5107
1712	2622
1991	1249
2042	1249
3886	1249
5127	1249
1543	1552
3065	4368
4572	130
4701	130
5090	130
786	3806
3393	234
3875	234
4830	1749
143	855
537	855
1397	855
1404	855
2068	855
3511	855
1013	874
1405	874
1817	874
851	2802
1563	2802
1564	2802
4722	2802
1982	4606
3745	4606
566	1549
2081	1549
2532	1549
2908	1549
2922	1549
5097	1549
2547	4176
1179	4610
1707	4610
4787	4610
5048	4610
1274	1734
1524	1734
2974	1734
3828	1734
5027	1734
5114	1734
967	2040
1806	2040
1974	2040
4823	2040
5014	2040
2957	2281
4591	2281
1984	2372
2069	2372
176	3894
1201	3894
1286	3894
5021	3894
2029	1990
1882	182
2168	182
4320	182
1251	1738
1895	4249
2036	4249
2158	4249
2651	4249
4371	4249
4375	4249
4549	4249
166	4613
3884	4613
1619	240
2271	240
4519	240
5104	1285
1613	2049
2982	2049
3817	2049
1978	5031
3529	5031
4438	5031
173	454
241	454
1401	454
1403	454
3728	454
4179	454
1487	2642
1577	2642
2606	2642
3531	2642
3259	3099
1008	2770
1019	2770
4849	2770
5018	2770
190	892
831	892
3005	892
3729	892
4750	892
4812	892
4816	892
5037	892
1153	191
2149	191
3818	191
4790	191
2907	4671
3540	4671
4361	4671
270	1366
920	1366
4103	1366
5055	1366
5116	1366
1260	1891
2114	1891
320	1988
1103	1988
2016	1988
2768	1988
4527	1988
4868	1988
1896	4208
3545	232
4473	2041
3589	3248
4162	3248
960	2785
2914	2785
556	1255
1022	1255
1604	1255
1637	1255
1747	1255
2131	1255
2481	1255
3320	1255
4332	1255
4909	1255
4965	1255
1813	2296
1815	2296
3827	2296
4841	2296
2713	1223
4018	1223
1913	1231
4047	1231
4229	2854
1914	2461
3289	3219
66	4311
2814	4311
473	4102
1247	4569
1289	4569
4853	4569
5034	4569
1993	1540
2024	1540
543	5059
847	5059
2303	5059
3494	5059
3291	4281
1889	4285
3307	1307
4969	523
1787	3597
211	4370
4556	4370
4684	4370
671	2865
2037	2865
3001	2865
3779	4713
4382	5008
889	1156
2195	1156
2949	1156
3547	1156
245	2163
310	2163
658	2163
908	2163
3100	2163
203	4834
213	4834
3837	4834
858	1100
1846	4840
4131	730
2538	1192
2991	1192
2453	2227
3390	2227
3784	2227
4064	2227
1850	1028
894	1296
3655	1296
1999	1302
2020	1302
2223	1302
2390	1302
32	4819
172	4819
374	4819
1142	4819
1566	4819
1898	4819
2105	4819
2374	4819
3734	4819
3880	4819
4025	4819
4958	4819
1275	770
3549	770
4172	1845
1136	69
2142	69
3756	69
558	3690
999	3690
1062	3690
1167	3690
1175	3690
1368	3690
1386	3690
1831	3690
3135	3690
3209	3690
3513	3690
4072	3690
5001	3690
3839	4892
2893	2169
233	2511
719	2511
1026	2511
2153	2511
3389	2511
3430	2511
4459	2511
5	25
1101	25
1649	25
4181	25
4959	25
187	459
968	459
1594	459
2019	459
2786	459
2953	459
3045	459
5086	459
947	2469
817	4481
2014	4481
2529	4481
3406	4481
3765	4481
4732	4481
76	1686
1034	1686
1041	1686
1158	1686
1468	1686
1489	1686
1753	1686
2586	1686
3108	1686
3348	1686
4022	1686
4027	1686
4460	1686
4518	1686
4824	1686
4872	1686
528	4477
592	4477
2203	4956
2273	4956
1315	466
3479	466
3660	466
4664	466
282	4483
2248	4483
2270	4483
4268	4483
4288	4483
4737	4483
4955	4483
4967	4483
2207	1952
2210	4624
2459	4624
974	2404
3234	2404
4910	2404
814	4151
4963	4151
1907	1105
2428	1105
4029	1105
1063	1773
1473	1773
3098	1773
370	2480
4316	2480
4640	2480
371	3230
2676	3230
34	3419
78	3419
252	3419
386	3419
404	3419
500	3419
703	3419
1024	3419
1244	3419
1324	3419
1823	3419
1844	3419
1995	3419
2518	3419
2571	3419
2615	3419
2617	3419
2682	3419
2896	3419
3128	3419
3276	3419
3300	3419
3507	3419
3699	3419
3927	3419
4065	3419
4089	3419
4326	3419
4360	3419
4393	3419
4452	3419
4467	3419
4529	3419
4535	3419
4557	3419
4630	3419
361	2406
1766	84
4258	2840
4635	1085
64	289
4177	1141
3777	775
3759	3116
2401	2398
3634	1859
1186	3106
2570	3106
3793	838
226	3834
5047	4831
207	133
1001	133
1004	133
2999	133
4839	133
1821	4478
428	1163
1496	1482
2472	1482
3643	1482
4911	1482
2259	2275
2506	4386
4754	4386
782	469
934	469
5106	469
2444	265
3	2597
824	2597
1653	2597
1584	3825
2055	2046
2860	2046
4822	1065
991	4484
1987	4715
4731	4715
4096	3583
2880	2315
3694	2315
4472	2315
4694	2315
1002	238
4110	238
5088	238
1044	767
188	169
3039	169
424	5089
1406	5089
1281	826
2112	826
3451	826
559	1795
239	132
632	132
856	132
1901	132
2787	132
3692	132
2758	2085
841	5051
954	624
2320	624
3503	624
3792	624
2035	1014
2043	1014
3466	1014
5017	1045
1735	1609
2888	1609
2898	1609
4446	1609
4451	1609
4802	1790
193	2764
1614	2764
2868	2764
2979	2764
3732	2764
5010	2764
175	2871
4708	2871
2962	3878
4852	3878
2102	2916
5110	2916
206	214
2057	214
5122	214
134	899
4466	1887
4174	2058
1037	3306
1199	3306
2968	3306
3309	3306
4555	3306
251	467
346	467
364	467
1631	467
2685	467
2458	4032
367	677
369	677
394	677
2402	4144
2668	4144
3570	4144
3933	4144
4595	4144
1177	3332
1467	3332
3292	3332
3397	3332
3412	3332
3926	3332
3415	2225
932	2188
342	2797
3066	2797
57	4544
4939	4544
2675	2436
4545	2436
1958	2246
3017	2246
3365	2246
758	2735
4183	2735
2674	2702
3284	2702
1350	4270
2817	4270
3177	4270
3313	4270
3322	4270
4141	4270
60	4278
414	4278
596	4278
685	4278
712	4278
1078	4278
2030	4278
2193	4278
2631	4278
2652	4278
3188	4278
3598	4278
3930	4278
4259	4278
4293	4278
4378	4278
185	1203
1323	1203
275	3373
376	3373
389	3373
1119	3373
1127	3373
1442	3373
1678	3373
1870	3373
1918	3373
1942	3373
2471	3373
2589	3373
2833	3373
3252	3373
3262	3373
3341	3373
3642	3373
3944	3373
4002	3373
4264	3373
4313	3373
4633	3373
4667	3373
1217	705
1504	705
1510	705
2206	4688
2598	4688
433	615
1222	615
1339	615
2457	615
2890	615
3138	615
3277	615
3751	615
4157	615
5058	615
1332	3416
518	3928
2670	3928
573	317
2150	317
2625	317
4147	317
598	1696
4978	1696
569	2283
2101	2283
2407	4020
269	3701
642	3701
1717	2616
3091	2616
4054	2616
4185	2616
4828	2616
4928	2616
5012	2616
4407	4741
48	1910
2148	1910
623	2018
1362	2018
1733	2018
2582	2018
2767	2018
3488	2018
4553	2018
2808	2884
1500	2104
3043	2104
4184	2104
902	636
1038	636
4509	636
4533	636
2162	22
2229	22
2405	22
2579	22
2725	22
3410	22
4280	22
3876	2196
2774	3385
1869	4050
3646	4050
4334	4050
4073	249
4220	249
521	281
1016	281
1048	281
1088	281
1374	281
1601	281
2120	281
2202	281
2754	281
3075	281
4097	281
4328	281
4997	281
195	5038
659	5038
776	5038
806	5038
854	5038
1010	5038
1241	5038
1589	5038
1959	5038
2292	5038
2683	5038
2877	5038
3287	5038
3697	5038
3810	5038
4079	5038
4710	5038
1827	3093
3083	3093
3061	3906
4949	3906
2205	5056
2061	774
2600	774
1575	5080
1868	5080
3037	5080
3095	5080
3495	5080
2200	4287
3387	485
223	2889
3717	3712
780	4857
46	1290
104	1290
136	1290
499	1290
946	1290
1046	1290
2230	1290
2355	1290
2425	1290
2508	1290
2992	1290
4205	1290
4607	1290
4796	1290
4811	1290
5045	1290
5092	1290
5126	1290
2483	4647
4256	4647
5000	1810
354	4406
1029	4406
1145	4406
2258	4406
2628	4406
3998	4406
4885	4406
4993	4406
2039	212
4512	212
4562	88
1808	2189
1006	1303
2879	4541
3814	4541
1184	19
2220	19
2524	19
3050	19
4526	19
1263	561
1276	561
3650	3497
1849	4725
3421	4725
4522	3403
2887	2209
3912	2209
194	1476
822	1476
3149	1476
2050	4542
718	1543
4986	1543
158	3065
168	3065
2184	3065
1967	143
2869	143
4615	143
4788	537
4390	1397
4612	1404
4858	1404
4832	1817
1336	2532
1745	2532
2199	2532
3048	2532
3428	2532
208	2547
4377	2547
821	1524
2894	1524
4243	1524
843	1974
1736	1974
4349	1974
5046	2957
1874	2168
1284	2158
2287	2158
2446	2158
2501	2158
4019	2651
5023	2982
216	1401
3824	831
2990	2907
3870	2907
3602	320
848	2016
987	2016
3778	2768
3975	2768
4405	2768
479	4868
492	4868
1871	4868
3698	4868
4938	1896
199	543
1804	543
2286	543
2523	543
2636	543
3822	543
4028	543
4248	543
2576	2303
2749	2303
3533	2303
3606	2303
4735	2303
273	3291
2353	3291
2245	1889
2378	1889
4935	1889
2671	4969
3962	4969
1864	211
2324	211
2526	211
2554	211
3195	211
3325	211
4384	211
4540	245
883	213
1998	213
4372	2538
77	187
2680	187
3813	187
4411	187
1450	2019
1719	2019
2429	2019
3831	2019
5011	2019
2449	2786
3844	2786
771	5086
1102	5086
2335	5086
2658	5086
3474	5086
1472	814
766	4963
1478	4963
2423	4963
4352	4963
1576	226
221	207
440	207
943	207
995	207
1061	207
1791	207
2066	207
3696	207
4206	207
4558	207
4789	207
4791	207
2071	1001
2881	424
5042	424
2637	3451
3631	3451
711	2407
978	2407
1375	2407
3470	2407
3492	2407
4739	2407
4752	2407
1529	269
698	1717
727	1717
4053	1717
